sep=;
537031,8125000000;-163,5776824951;
538269,6875000000;-163,5776824951;
539510,4375000000;-163,5776824951;
540754,0625000000;-163,5776824951;
542001,1250000000;-163,4785919189;
543250,5000000000;-163,4246978760;
544502,7500000000;-163,3497009277;
545757,8750000000;-163,2665557861;
547015,8750000000;-163,2665557861;
548276,7500000000;-163,3497009277;
549540,5625000000;-163,4785919189;
550807,9375000000;-163,5776824951;
552077,5625000000;-163,5921020508;
553350,1250000000;-163,7622222900;
554625,6875000000;-163,8022918701;
555904,1250000000;-163,8022918701;
557185,5000000000;-163,8022918701;
558470,5000000000;-163,8344421387;
559757,8125000000;-163,8408203125;
561048,0625000000;-163,9708099365;
562341,3125000000;-163,9708099365;
563637,5625000000;-163,8408203125;
564936,8125000000;-163,8022918701;
566239,0000000000;-163,7622222900;
567544,8750000000;-163,7508544922;
568853,0625000000;-163,7508544922;
570164,3125000000;-163,7508544922;
571478,6250000000;-163,7508544922;
572795,8750000000;-163,7780761719;
574116,2500000000;-163,8022918701;
575440,2500000000;-163,8408203125;
576766,6875000000;-163,8658905029;
578096,1875000000;-163,8022918701;
579428,6875000000;-163,7780761719;
580764,3125000000;-163,7508544922;
582103,0625000000;-163,7373199463;
583444,8125000000;-163,6260986328;
584790,3750000000;-163,5921020508;
586138,3125000000;-163,5921020508;
587489,4375000000;-163,6260986328;
588843,6250000000;-163,6882476807;
590200,9375000000;-163,7373199463;
591561,4375000000;-163,7373199463;
592925,0000000000;-163,7373199463;
594292,3750000000;-163,7373199463;
595662,2500000000;-163,6882476807;
597035,3125000000;-163,6845092773;
598411,5000000000;-163,6842041016;
599790,9375000000;-163,6842041016;
601173,4375000000;-163,6842041016;
602559,8750000000;-163,6842041016;
603948,8125000000;-163,6410827637;
605340,9375000000;-163,6404418945;
606736,3125000000;-163,6260986328;
608134,8750000000;-163,5692443848;
609536,6875000000;-163,5367584229;
610941,6875000000;-163,5367584229;
612350,6250000000;-163,5692443848;
613762,1250000000;-163,6260986328;
615176,9375000000;-163,6404418945;
616594,9375000000;-163,6410827637;
618016,2500000000;-163,6842041016;
619440,8125000000;-163,6842041016;
620869,3750000000;-163,6410827637;
622300,5000000000;-163,6404418945;
623734,9375000000;-163,6260986328;
625172,6875000000;-163,5692443848;
626613,7500000000;-163,5367584229;
628058,1250000000;-163,5367584229;
629505,8750000000;-163,5367584229;
630957,6250000000;-163,5692443848;
632412,0000000000;-163,5704498291;
633869,7500000000;-163,6404418945;
635330,8750000000;-163,6404418945;
636795,3750000000;-163,6404418945;
638263,2500000000;-163,5704498291;
639735,1875000000;-163,5692443848;
641209,8125000000;-163,5567169189;
642687,8750000000;-163,5367584229;
644169,3125000000;-163,5367584229;
645654,1250000000;-163,5367584229;
647142,4375000000;-163,5567169189;
648634,1250000000;-163,5567169189;
650130,0000000000;-163,5567169189;
651628,5625000000;-163,5075378418;
653130,6250000000;-163,4894866943;
654636,1250000000;-163,5075378418;
656145,1250000000;-163,5567169189;
657657,6250000000;-163,5642242432;
659173,5625000000;-163,5704498291;
660693,6875000000;-163,7122650146;
662216,6250000000;-163,7155914307;
663743,1250000000;-163,7770538330;
665273,0625000000;-163,7155914307;
666806,5625000000;-163,6729278564;
668343,6250000000;-163,6729278564;
669884,9375000000;-163,6729278564;
671429,0625000000;-163,7155914307;
672976,7500000000;-163,7566070557;
674528,0000000000;-163,7770538330;
676082,8750000000;-163,7847747803;
677641,2500000000;-163,7847747803;
679203,3125000000;-163,8008117676;
680769,6250000000;-163,8027343750;
682338,8750000000;-163,8301696777;
683911,6875000000;-163,8324737549;
685488,1875000000;-163,8944396973;
687068,2500000000;-163,8944396973;
688652,0000000000;-163,8944396973;
690240,1875000000;-163,8944396973;
691831,1875000000;-163,9429626465;
693425,9375000000;-164,0060119629;
695024,3125000000;-164,0145874023;
696626,4375000000;-164,0328826904;
698232,1875000000;-164,0328826904;
699841,6875000000;-164,0328826904;
701455,6250000000;-164,0328826904;
703072,5000000000;-164,0779724121;
704693,1250000000;-164,0811157227;
706317,5000000000;-164,0816192627;
707945,6250000000;-164,1174468994;
709577,5000000000;-164,2571258545;
711213,8750000000;-164,2877044678;
712853,3125000000;-164,3358001709;
714496,5000000000;-164,3877868652;
716143,4375000000;-164,4649047852;
717794,1875000000;-164,5048217773;
719448,7500000000;-164,5320587158;
721107,1250000000;-164,7342376709;
722770,1250000000;-164,7342376709;
724436,1875000000;-164,7342376709;
726106,0625000000;-164,7342376709;
727779,8125000000;-164,7342376709;
729457,3750000000;-164,7470092773;
731138,8125000000;-164,7760925293;
732824,1250000000;-164,7760925293;
734514,1875000000;-164,7760925293;
736207,2500000000;-164,7760925293;
737904,3125000000;-164,7760925293;
739605,1875000000;-164,7760925293;
741310,0625000000;-164,7760925293;
743018,8125000000;-164,7760925293;
744732,3750000000;-164,7470092773;
746449,0000000000;-164,5320587158;
748169,6250000000;-164,5048217773;
749894,1875000000;-164,4649047852;
751622,7500000000;-164,3358001709;
753355,3125000000;-164,3349609375;
755091,8750000000;-164,2152557373;
756833,2500000000;-164,2152557373;
758577,7500000000;-164,2152557373;
760326,3750000000;-164,1403045654;
762078,9375000000;-164,1403045654;
763835,6250000000;-164,1403045654;
765596,3125000000;-164,1403045654;
767361,8750000000;-164,1403045654;
769130,6875000000;-164,1035766602;
770903,6250000000;-164,1009216309;
772680,6250000000;-164,0979461670;
774461,6875000000;-164,0919189453;
776246,8750000000;-164,0919189453;
778036,1875000000;-164,0919189453;
779830,4375000000;-164,0834655762;
781628,0000000000;-164,0749053955;
783429,7500000000;-163,9130401611;
785235,6250000000;-164,0059204102;
787045,6250000000;-164,0059204102;
788859,8125000000;-164,0059204102;
790678,1875000000;-164,0059204102;
792501,6250000000;-163,9425964355;
794328,4375000000;-163,9130401611;
796159,3750000000;-163,9163208008;
797994,6250000000;-163,9425964355;
799834,0000000000;-164,0059204102;
801677,6875000000;-164,0749053955;
803526,5000000000;-164,0749053955;
805378,6875000000;-164,0749053955;
807235,1250000000;-164,0749053955;
809095,8750000000;-164,0749053955;
810960,9375000000;-164,0834655762;
812830,2500000000;-164,0919189453;
814703,8750000000;-164,0834655762;
816582,6875000000;-164,0749053955;
818465,0000000000;-164,0059204102;
820351,6250000000;-164,0059204102;
822242,5625000000;-164,0749053955;
824137,8750000000;-164,0834655762;
826037,6250000000;-164,0834655762;
827942,5625000000;-164,0834655762;
829851,0625000000;-164,0834655762;
831763,9375000000;-164,0834655762;
833681,1875000000;-164,1158752441;
835602,8750000000;-164,1482391357;
837529,0000000000;-164,2247161865;
839459,5625000000;-164,2247161865;
841395,5000000000;-164,1482391357;
843335,0000000000;-164,1373748779;
845278,9375000000;-164,1373748779;
847227,3750000000;-164,1373748779;
849180,2500000000;-164,1373748779;
851137,6875000000;-164,1373748779;
853100,5625000000;-164,1158752441;
855067,0000000000;-164,0449218750;
857038,0000000000;-163,9502105713;
859013,5625000000;-163,9502105713;
860993,6250000000;-163,9502105713;
862978,3125000000;-163,9502105713;
864967,5000000000;-163,8486175537;
866962,2500000000;-163,8231811523;
868960,6875000000;-163,7640533447;
870963,6875000000;-163,7045288086;
872971,3125000000;-163,7045288086;
874983,6250000000;-163,7045288086;
877000,5000000000;-163,7045288086;
879022,0625000000;-163,7045288086;
881049,2500000000;-163,5304412842;
883080,1250000000;-163,5304412842;
885115,6875000000;-163,6921386719;
887155,9375000000;-163,6921386719;
889200,8750000000;-163,5304412842;
891250,5625000000;-163,5304412842;
893305,9375000000;-163,5059204102;
895365,0625000000;-163,4419555664;
897428,9375000000;-163,4335632324;
899497,5625000000;-163,4168090820;
901571,0000000000;-163,4168090820;
903649,1875000000;-163,4079132080;
905732,1250000000;-163,3369750977;
907820,9375000000;-163,3036041260;
909913,5000000000;-163,2605133057;
912010,9375000000;-163,2581481934;
914113,1875000000;-163,2581481934;
916220,2500000000;-163,2443695068;
918332,1875000000;-163,2239990234;
920450,0625000000;-163,2239990234;
922571,7500000000;-163,2443695068;
924698,3750000000;-163,2443695068;
926829,8125000000;-163,2443695068;
928966,2500000000;-163,2443695068;
931107,5625000000;-163,2443695068;
933253,8750000000;-163,2443695068;
935406,0625000000;-163,2581481934;
937562,2500000000;-163,2814788818;
939723,4375000000;-163,3148193359;
941889,5625000000;-163,4168090820;
944060,6875000000;-163,4419555664;
946236,8125000000;-163,4627380371;
948419,0000000000;-163,5059204102;
950605,1250000000;-163,5059204102;
952796,3750000000;-163,4627380371;
954992,6250000000;-163,4419555664;
957193,9375000000;-163,3148193359;
959400,3750000000;-163,3148193359;
961611,8125000000;-163,3148193359;
963829,5000000000;-163,3148193359;
966051,1875000000;-163,3148193359;
968278,0000000000;-163,4627380371;
970509,9375000000;-163,6352691650;
972747,0625000000;-163,6892395020;
974989,3125000000;-163,6892395020;
977236,6875000000;-163,6892395020;
979490,3750000000;-163,6892395020;
981748,1875000000;-163,6892395020;
984011,1875000000;-163,7480621338;
986279,3750000000;-163,7989349365;
988552,8125000000;-163,8251495361;
990831,5000000000;-163,8624572754;
993116,5625000000;-163,8624572754;
995405,7500000000;-163,8754272461;
997700,2500000000;-163,8998870850;
1000000,0000000000;-163,9476318359;
Trace;2;
Trace Mode;CLR/WRITE;
Trace Result;PN;
Smoothing;OFF;
Smoothing Value;1,0000000000;%
Spurious Removal;OFF;
Spurious Removal Threshold;6,0000000000;dB
Trace Offset;OFF;
Trace Offset;0,0000000000;dB
Trace Label;OFF;
Trace Label;Trace 2;
x-Unit;Hz;
y-Unit;dBc/Hz;
Values;3523;
300,6075744629;-121,5426330566;
301,3006591797;-121,6490859985;
301,9951782227;-121,7416305542;
302,6913146973;-121,8021469116;
303,3891906738;-121,8626708984;
304,0885314941;-121,9231872559;
304,7894897461;-121,9837036133;
305,4920349121;-122,0170898438;
306,1963806152;-122,0173034668;
306,9021911621;-122,0175170898;
307,6096191406;-122,0177307129;
308,3188476563;-122,0179367065;
309,0295410156;-121,9825057983;
309,7418823242;-121,9279632568;
310,4560241699;-121,8734054565;
311,1716613770;-121,8188705444;
311,8889160156;-121,7643280029;
312,6078491211;-121,6821594238;
313,3286132813;-121,5970535278;
314,0508422852;-121,5119705200;
314,7747497559;-121,4268875122;
315,5005187988;-121,3419189453;
316,2277526855;-121,2575073242;
316,9566955566;-121,1730957031;
317,6874694824;-121,0886688232;
318,4197692871;-121,0042572021;
319,1537475586;-120,9347457886;
319,8895874023;-120,8767166138;
320,6269531250;-120,8187026978;
321,3660278320;-120,7606887817;
322,1068115234;-120,7026672363;
322,8494567871;-120,6808776855;
323,5936584473;-120,6602554321;
324,3395690918;-120,6396331787;
325,0873718262;-120,6190109253;
325,8367004395;-120,6072311401;
326,5877990723;-120,6075973511;
327,3407592773;-120,6079635620;
328,0953063965;-120,6083297729;
328,8515930176;-120,6086959839;
329,6096191406;-120,5672760010;
330,3695678711;-120,5222473145;
331,1311035156;-120,4772262573;
331,8943786621;-120,4322052002;
332,6596069336;-120,3145980835;
333,4264221191;-120,1139831543;
334,1949768066;-119,9133682251;
334,9655151367;-119,7127075195;
335,7376403809;-119,5012969971;
336,5115356445;-119,1122283936;
337,2873840332;-118,7230758667;
338,0648803711;-118,3339996338;
338,8441467285;-117,9449310303;
339,6251831055;-117,4982757568;
340,4082336426;-117,0259017944;
341,1929016113;-116,5536422729;
341,9793701172;-116,0813903809;
342,7678527832;-115,6201629639;
343,5579528809;-115,1779403687;
344,3498840332;-114,7357101440;
345,1438293457;-114,2933731079;
345,9393920898;-113,8595733643;
346,7368164063;-113,5085830688;
347,5360717773;-113,1575851440;
348,3373718262;-112,8065032959;
349,1402893066;-112,4555206299;
349,9450988770;-112,2063140869;
350,7519226074;-111,9742965698;
351,5604553223;-111,7423324585;
352,3708190918;-111,5103683472;
353,1832580566;-111,3653488159;
353,9973754883;-111,2653503418;
354,8133544922;-111,1653518677;
355,6314086914;-111,0653305054;
356,4511718750;-111,0348968506;
357,2728271484;-111,0731277466;
358,0963439941;-111,1113510132;
358,9219970703;-111,1495971680;
359,7493286133;-111,2420883179;
360,5785827637;-111,4206924438;
361,4099426270;-111,5993270874;
362,2430114746;-111,7779235840;
363,0780029297;-111,9989318848;
363,9151306152;-112,3150024414;
364,7539672852;-112,6309967041;
365,5947570801;-112,9469985962;
366,4374694824;-113,2962875366;
367,2823486328;-113,7363739014;
368,1289672852;-114,1763458252;
368,9775390625;-114,6163253784;
369,8282470703;-115,0796966553;
370,6807250977;-115,6072540283;
371,5351867676;-116,1348190308;
372,3917846680;-116,6624832153;
373,2501831055;-117,1932983398;
374,1105346680;-117,7316741943;
374,9729003906;-118,2700805664;
375,8374328613;-118,8085937500;
376,7037658691;-119,3111953735;
377,5721130371;-119,7527389526;
378,4426574707;-120,1943740845;
379,3149719238;-120,6358947754;
380,1893310547;-121,0020980835;
381,0658874512;-121,2848815918;
381,9442749023;-121,5676116943;
382,8247070313;-121,8503417969;
383,7073364258;-122,0555572510;
384,5918273926;-122,2119750977;
385,4783325195;-122,3683929443;
386,3668823242;-122,5248031616;
387,2576904297;-122,6272506714;
388,1503601074;-122,7151184082;
389,0450744629;-122,8029785156;
389,9420471191;-122,8908615112;
390,8409118652;-122,9430236816;
391,7418212891;-122,9949951172;
392,6450195313;-123,0469741821;
393,5501098633;-123,0966949463;
394,4572753906;-123,1390380859;
395,3665161133;-123,1813735962;
396,2780761719;-123,2237319946;
397,1915283203;-123,2780380249;
398,1070861816;-123,3440017700;
399,0249633789;-123,4099807739;
399,9447631836;-123,4759445190;
400,8666381836;-123,5826721191;
401,7908935547;-123,6989669800;
402,7170410156;-123,8152313232;
403,6453552246;-123,9398269653;
404,5759887695;-124,1133880615;
405,5085754395;-124,2869186401;
406,4432983398;-124,4604415894;
407,3801879883;-124,6572189331;
408,3194580078;-124,8762817383;
409,2606506348;-125,0952911377;
410,2040100098;-125,3142929077;
411,1498107910;-125,5601119995;
412,0975341797;-125,8086013794;
413,0474548340;-126,0570907593;
413,9997863770;-126,3153991699;
414,9540710449;-126,5932235718;
415,9105834961;-126,8710479736;
416,8692626953;-127,1488723755;
417,8304138184;-127,4669570923;
418,7935485840;-127,7958374023;
419,7588806152;-128,1247100830;
420,7266845703;-128,4721069336;
421,6965026855;-128,8690795898;
422,6685485840;-129,2660522461;
423,6430664063;-129,6631164551;
424,6195983887;-130,0741882324;
425,5983581543;-130,4891662598;
426,5796203613;-130,9042510986;
427,5629272461;-131,2741546631;
428,5484924316;-131,5490875244;
429,5363159180;-131,8240203857;
430,5266723633;-132,0990142822;
431,5190734863;-132,1501312256;
432,5137634277;-132,1732177734;
433,5109558105;-132,1963348389;
434,5102233887;-132,1153717041;
435,5118103027;-131,9228057861;
436,5159301758;-131,7301940918;
437,5221252441;-131,5256652832;
438,5306701660;-131,2166595459;
439,5415039063;-130,9076843262;
440,5549316406;-130,5986175537;
441,5704345703;-130,2994842529;
442,5882873535;-130,0036468506;
443,6087341309;-129,7077331543;
444,6312561035;-129,4548950195;
445,6561889648;-129,2611389160;
446,6836853027;-129,0673370361;
447,7133178711;-128,8902587891;
448,7453308105;-128,8370971680;
449,7799682617;-128,7839355469;
450,8167419434;-128,7307739258;
451,8559265137;-128,8027954102;
452,8974609375;-128,8984985352;
453,9416809082;-128,9942321777;
454,9880371094;-129,1684722900;
456,0368347168;-129,3978118896;
457,0882873535;-129,6271972656;
458,1419067383;-129,8888854980;
459,1979370117;-130,2084045410;
460,2566833496;-130,5279998779;
461,3175964355;-130,8506317139;
462,3809814453;-131,1904296875;
463,4468078613;-131,5302276611;
464,5153198242;-131,8701019287;
465,5860900879;-132,1632232666;
466,6592712402;-132,4549713135;
467,7352294922;-132,7468109131;
468,8133850098;-132,9554138184;
469,8940429688;-133,1449584961;
470,9774169922;-133,3345489502;
472,0630798340;-133,4183807373;
473,1512145996;-133,4519500732;
474,2421264648;-133,4855194092;
475,3352661133;-133,4460449219;
476,4309692383;-133,3502197266;
477,5291748047;-133,2544097900;
478,6301574707;-133,1437225342;
479,7334289551;-133,0165557861;
480,8392639160;-132,8893890381;
481,9479064941;-132,7621154785;
483,0588073730;-132,6347808838;
484,1723022461;-132,5074462891;
485,2886352539;-132,3690338135;
486,4072570801;-132,2106781006;
487,5284423828;-132,0523376465;
488,6522521973;-131,8853912354;
489,7788696289;-131,7009124756;
490,9078674316;-131,5164794922;
492,0394287109;-131,3435211182;
493,1738891602;-131,1944427490;
494,3106994629;-131,0453948975;
495,4501037598;-130,9309539795;
496,5924377441;-130,8838043213;
497,7371215820;-130,8366699219;
498,8844299316;-130,8439025879;
500,0343933105;-130,9417114258;
501,1872863770;-131,0395507813;
502,3425598145;-131,2028656006;
503,5004882813;-131,4527740479;
504,6613769531;-131,7027435303;
505,8246459961;-131,9878387451;
506,9906311035;-132,3072662354;
508,1595458984;-132,6267547607;
509,3309020996;-132,7721862793;
510,5049438477;-132,8022308350;
511,6819763184;-132,8322906494;
512,8614501953;-132,3217620850;
514,0436401367;-131,5963897705;
515,2285156250;-130,8710327148;
516,4164428711;-129,8202667236;
517,6068115234;-128,7118530273;
518,7999267578;-127,6035461426;
519,9960937500;-126,5822372437;
521,1947021484;-125,5611953735;
522,3961181641;-124,5794296265;
523,6005859375;-123,7872619629;
524,8074951172;-122,9953079224;
526,0172119141;-122,2966461182;
527,2297363281;-121,7632598877;
528,4453125000;-121,2297668457;
529,6633911133;-120,8461837769;
530,8843383789;-120,5765762329;
532,1083374023;-120,3069152832;
533,3348999023;-120,2477416992;
534,5642700195;-120,2435455322;
535,7967529297;-120,2488479614;
537,0317993164;-120,5126419067;
538,2697143555;-120,7764434814;
539,5107421875;-121,1202850342;
540,7543945313;-121,6548614502;
542,0008544922;-122,1894073486;
543,2501831055;-122,8762588501;
544,5027465820;-123,6770706177;
545,7578735352;-124,4776763916;
547,0158691406;-125,4744491577;
548,2770385742;-126,5016555786;
549,5408935547;-127,5450515747;
550,8076171875;-128,6640472412;
552,0775756836;-129,7833251953;
553,3501586914;-130,8500671387;
554,6256713867;-131,8655853271;
555,9041137695;-132,8810882568;
557,1857910156;-133,7322998047;
558,4701538086;-134,5539855957;
559,7575073242;-135,2671051025;
561,0480957031;-135,5679473877;
562,3413085938;-135,8687133789;
563,6375732422;-135,8144073486;
564,9370727539;-135,5074768066;
566,2393188477;-135,2006072998;
567,5445556641;-134,8045501709;
568,8530883789;-134,4062042236;
570,1643066406;-134,0559997559;
571,4785766602;-133,7830505371;
572,7958984375;-133,5100860596;
574,1165161133;-133,3670654297;
575,4399414063;-133,2554016113;
576,7663574219;-133,1792907715;
578,0961303711;-133,2135620117;
579,4287109375;-133,2478332520;
580,7643432617;-133,3565368652;
582,1033325195;-133,4977111816;
583,4451293945;-133,6467132568;
584,7900390625;-133,8357086182;
586,1380004883;-134,0246887207;
587,4894409180;-134,1969757080;
588,8436279297;-134,3600616455;
590,2009277344;-134,5140075684;
591,5617065430;-134,6131134033;
592,9253540039;-134,7122192383;
594,2920532227;-134,8087463379;
595,6622924805;-134,9039459229;
597,0353393555;-135,0199737549;
598,4114990234;-135,2310333252;
599,7912597656;-135,4421539307;
601,1738281250;-135,8188476563;
602,5595703125;-136,2601776123;
603,9484863281;-136,7944183350;
605,3409423828;-137,5769653320;
606,7363281250;-138,3593597412;
608,1348876953;-139,4286956787;
609,5369873047;-140,5532073975;
610,9420166016;-141,3016510010;
612,3502807617;-141,5310211182;
613,7621459961;-141,7499847412;
615,1769409180;-141,2320861816;
616,5949707031;-140,7142028809;
618,0162353516;-140,3627014160;
619,4411621094;-140,1126861572;
620,8690185547;-139,8777618408;
622,3001708984;-139,6901245117;
623,7349243164;-139,5024414063;
625,1726684570;-139,2544860840;
626,6137695313;-138,9978637695;
628,0584716797;-138,7840728760;
629,5062255859;-138,6097717285;
630,9572753906;-138,4784545898;
632,4120483398;-138,5435791016;
633,8697509766;-138,6086883545;
635,3308715820;-138,9426269531;
636,7953491211;-139,3236694336;
638,2636108398;-139,8192291260;
639,7348022461;-140,4142303467;
641,2094726563;-140,8919372559;
642,6878662109;-140,9781951904;
644,1693115234;-141,0644226074;
645,6541137695;-140,5907287598;
647,1427612305;-140,0804443359;
648,6344604492;-139,5892181396;
650,1296386719;-139,1077575684;
651,6282348633;-138,6719055176;
653,1306152344;-138,3069763184;
654,6361694336;-137,9641113281;
656,1451416016;-137,7619476318;
657,6579589844;-137,5597229004;
659,1738891602;-137,5623626709;
660,6933593750;-137,5901184082;
662,2166748047;-137,7853088379;
663,7431030273;-138,0674896240;
665,2730712891;-138,4434661865;
666,8065795898;-138,9405364990;
668,3439941406;-139,4578247070;
669,8845825195;-140,0437011719;
671,4287109375;-140,6265258789;
672,9767456055;-141,1006011963;
674,5280151367;-141,5745697021;
676,0828857422;-141,7600555420;
677,6416625977;-141,8903503418;
679,2036743164;-141,7759246826;
680,7692871094;-141,5368804932;
682,3388671875;-141,2892150879;
683,9116821289;-141,0328979492;
685,4881591797;-140,8610687256;
687,0682983398;-140,8524322510;
688,6524047852;-140,9039611816;
690,2398071289;-141,2015380859;
691,8308105469;-141,4994506836;
693,4259643555;-141,8027801514;
695,0243530273;-142,1060333252;
696,6264038086;-141,8124389648;
698,2325439453;-141,4797363281;
699,8420410156;-140,9845581055;
701,4552001953;-140,4549560547;
703,0721435547;-140,1130523682;
704,6931762695;-139,8433532715;
706,3175048828;-139,7353210449;
707,9456176758;-139,7225494385;
709,5778808594;-139,7702178955;
711,2135009766;-139,8680877686;
712,8529052734;-139,9363708496;
714,4964599609;-139,9717254639;
716,1434326172;-139,9825286865;
717,7941894531;-139,9580383301;
719,4491577148;-139,9763031006;
721,1075439453;-140,0716705322;
722,7697753906;-140,2501831055;
724,4357910156;-140,6113433838;
726,1060791016;-141,0209350586;
727,7797851563;-141,5554351807;
729,4573974609;-141,9163970947;
731,1392211914;-141,7674560547;
732,8245239258;-141,4504852295;
734,5137329102;-140,5975799561;
736,2072753906;-139,7831268311;
737,9042968750;-139,0962219238;
739,6052246094;-138,4839630127;
741,3100585938;-138,1134033203;
743,0192260742;-137,8185882568;
744,7319335938;-137,7532806396;
746,4486083984;-137,7716979980;
748,1696166992;-138,0168762207;
749,8942260742;-138,3739166260;
751,6227416992;-138,9917907715;
753,3557128906;-139,7941589355;
755,0922851563;-140,9548950195;
756,8328247070;-142,0419464111;
758,5777587891;-143,0127868652;
760,3263549805;-142,9869537354;
762,0789794922;-141,7159271240;
763,8356323242;-140,6465606689;
765,5967407227;-139,7708740234;
767,3614501953;-139,2133483887;
769,1303100586;-138,8822174072;
770,9036254883;-138,8056335449;
772,6806030273;-138,8563842773;
774,4616699219;-139,1104278564;
776,2473144531;-139,4296112061;
778,0366210938;-139,8597259521;
779,8300170898;-140,3083648682;
781,6276245117;-140,7133483887;
783,4297485352;-141,1035461426;
785,2355957031;-141,3423309326;
787,0455932617;-141,5477600098;
788,8602294922;-141,6233673096;
790,6786499023;-141,6741790771;
792,5012207031;-141,6761322021;
794,3284301758;-141,6878356934;
796,1593627930;-141,7102203369;
797,9945678711;-141,7782745361;
799,8344726563;-141,8737945557;
801,6781616211;-142,0689392090;
803,5260620117;-142,2920684814;
805,3782348633;-142,6728210449;
807,2351684570;-143,0657806396;
809,0958862305;-143,4797973633;
810,9609375000;-143,7956848145;
812,8306884766;-143,8764648438;
814,7042846680;-143,7719879150;
816,5822753906;-143,4678344727;
818,4649658203;-142,9985504150;
820,3516235352;-142,4500274658;
822,2425537109;-141,8270416260;
824,1378784180;-141,2048034668;
826,0380249023;-140,7015380859;
827,9421386719;-140,2627258301;
829,8505859375;-139,9721374512;
831,7639160156;-139,7649993896;
833,6812133789;-139,6330413818;
835,6029052734;-139,5136260986;
837,5294799805;-139,3981933594;
839,4600219727;-139,1767578125;
841,3950195313;-138,9438629150;
843,3349609375;-138,6762847900;
845,2789306641;-138,4718322754;
847,2273559570;-138,3321685791;
849,1802978516;-138,3774871826;
851,1381835938;-138,4889984131;
853,1000976563;-138,8766632080;
855,0665893555;-139,3382873535;
857,0380249023;-139,9794158936;
859,0135498047;-140,7058563232;
860,9936523438;-141,4962615967;
862,9787597656;-142,2028656006;
864,9680175781;-142,8198394775;
866,9617919922;-143,0160217285;
868,9602050781;-142,9591369629;
870,9636840820;-142,5958709717;
872,9713134766;-142,1238861084;
874,9835815430;-141,6283264160;
877,0009765625;-141,2718200684;
879,0225219727;-141,0104827881;
881,0487670898;-140,8961334229;
883,0800781250;-140,9634857178;
885,1156616211;-141,1127624512;
887,1559448242;-141,4621429443;
889,2008666992;-141,8355102539;
891,2510375977;-142,2463531494;
893,3054199219;-142,4889068604;
895,3645629883;-142,6385955811;
897,4289550781;-142,4504394531;
899,4975585938;-142,1882781982;
901,5709838867;-141,8343353271;
903,6496582031;-141,5344696045;
905,7326660156;-141,2765960693;
907,8204345703;-141,1510620117;
909,9135131836;-141,0985412598;
912,0109252930;-141,1039428711;
914,1131591797;-141,1496887207;
916,2202758789;-141,2016296387;
918,3327026367;-141,2609710693;
920,4495239258;-141,3512725830;
922,5712280273;-141,4580535889;
924,6983642578;-141,5978546143;
926,8298339844;-141,7215270996;
928,9662475586;-141,8309020996;
931,1080932617;-141,8625488281;
933,2543334961;-141,8702239990;
935,4055786133;-141,8437347412;
937,5617675781;-141,8469238281;
939,7233886719;-141,8879394531;
941,8895263672;-142,0385742188;
944,0606689453;-142,2908477783;
946,2373046875;-142,5919036865;
948,4184570313;-142,8248138428;
950,6046142578;-142,8164672852;
952,7963867188;-142,5978851318;
954,9926147461;-142,0774841309;
957,1939697266;-141,5805358887;
959,4008789063;-141,1182098389;
961,6123657227;-140,8417358398;
963,8289794922;-140,6787719727;
966,0506591797;-140,6735534668;
968,2780151367;-140,9346771240;
970,5099487305;-141,3818969727;
972,7470092773;-142,1143493652;
974,9898071289;-143,2472381592;
977,2372436523;-144,3003845215;
979,4898681641;-144,9496765137;
981,7481689453;-144,2975158691;
984,0111694336;-143,3764953613;
986,2794189453;-142,6168212891;
988,5528564453;-142,2957763672;
990,8320922852;-142,2279663086;
993,1160278320;-142,4794921875;
995,4052124023;-143,0226898193;
997,7002563477;-143,6755523682;
1000,0000000000;-144,6509704590;
1002,3050537109;-145,0712127686;
1004,6160278320;-145,1813964844;
1006,9317016602;-144,9653015137;
1009,2527465820;-144,5260314941;
1011,5797119141;-143,9263916016;
1013,9114990234;-143,2061920166;
1016,2485961914;-142,4266815186;
1018,5911254883;-141,6582183838;
1020,9396362305;-140,9605865479;
1023,2929687500;-140,3786468506;
1025,6517333984;-139,9450836182;
1028,0164794922;-139,6806945801;
1030,3861083984;-139,5855407715;
1032,7612304688;-139,6296234131;
1035,1424560547;-139,7513122559;
1037,5284423828;-139,8720092773;
1039,9200439453;-139,9457702637;
1042,3171386719;-140,0052947998;
1044,7203369141;-140,1250762939;
1047,1285400391;-140,3736572266;
1049,5422363281;-140,7832183838;
1051,9620361328;-141,3381652832;
1054,3868408203;-141,9767608643;
1056,8173828125;-142,6093902588;
1059,2539062500;-143,1541137695;
1061,6955566406;-143,5796661377;
1064,1429443359;-143,9221496582;
1066,5964355469;-144,2516784668;
1069,0549316406;-144,6140899658;
1071,5192871094;-144,9936218262;
1073,9891357422;-145,3151245117;
1076,4653320313;-145,4754180908;
1078,9466552734;-145,3799896240;
1081,4337158203;-144,9880523682;
1083,9271240234;-144,3667144775;
1086,4256591797;-143,6644134521;
1088,9299316406;-142,9972991943;
1091,4405517578;-142,4090728760;
1093,9564208984;-141,9132232666;
1096,4781494141;-141,5299377441;
1099,0056152344;-141,2849731445;
1101,5394287109;-141,1873168945;
1104,0786132813;-141,2164459229;
1106,6235351563;-141,3095397949;
1109,1750488281;-141,4789428711;
1111,7316894531;-141,7181091309;
1114,2943115234;-142,0734252930;
1116,8635253906;-142,5985565186;
1119,4379882813;-143,3259887695;
