sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
34914,0507812500;-165,6896514893;
34994,5273437500;-165,3541870117;
35075,1953125000;-165,4897308350;
35156,0429687500;-166,2188568115;
35237,0820312500;-167,0653533936;
35318,3046875000;-166,7644348145;
35399,7148437500;-165,5983734131;
35481,3554687500;-164,5491027832;
35563,1406250000;-163,9801635742;
35645,1171875000;-163,7658386230;
35727,2812500000;-163,5771636963;
35809,6367187500;-163,0635375977;
35892,1796875000;-162,2202911377;
35974,9531250000;-161,3625488281;
36057,8789062500;-160,7174224854;
36140,9921875000;-160,3348693848;
36224,3007812500;-160,1960144043;
36307,8007812500;-160,2646179199;
36391,4921875000;-160,4907531738;
36475,3789062500;-160,7977600098;
36559,4960937500;-161,0746612549;
36643,7695312500;-161,2012939453;
36728,2343750000;-161,1189727783;
36812,8945312500;-160,9569549561;
36897,7539062500;-160,6836242676;
36982,8046875000;-160,4861755371;
37068,0507812500;-160,4249572754;
37153,5390625000;-160,4980163574;
37239,1796875000;-160,6861114502;
37325,0195312500;-160,9985351563;
37411,0546875000;-161,4702758789;
37497,2890625000;-162,1036682129;
37583,7226562500;-162,7956542969;
37670,3984375000;-163,3120727539;
37757,2304687500;-163,4145202637;
37844,2656250000;-163,0974121094;
37931,5000000000;-162,5890197754;
38018,9335937500;-161,9444580078;
38106,5703125000;-161,5473632813;
38194,4062500000;-161,3398437500;
38282,4921875000;-161,0872192383;
38370,7343750000;-160,7914733887;
38459,1796875000;-160,5179443359;
38547,8320312500;-160,3563842773;
38636,6875000000;-160,3906860352;
38725,7500000000;-160,6800079346;
38815,0585937500;-161,2427978516;
38904,5273437500;-162,0352325439;
38994,2070312500;-162,9198760986;
39084,0898437500;-163,6630249023;
39174,1835937500;-164,0578460693;
39264,4804687500;-164,0642852783;
39354,9882812500;-163,7154998779;
39445,7460937500;-163,0662384033;
39536,6718750000;-162,2969055176;
39627,8085937500;-161,4072418213;
39719,1523437500;-160,9416961670;
39810,7070312500;-160,7347869873;
39902,4765625000;-160,4292144775;
39994,4960937500;-160,0400390625;
40086,6875000000;-159,7162017822;
40179,0898437500;-159,6038513184;
40271,7070312500;-159,7786712646;
40364,5351562500;-160,2098846436;
40457,5781250000;-160,6845092773;
40550,8359375000;-160,8320465088;
40644,3515625000;-160,3066864014;
40738,0390625000;-159,7137145996;
40831,9453125000;-159,5300292969;
40926,0664062500;-159,5888977051;
41020,4023437500;-159,9424896240;
41114,9570312500;-160,6641845703;
41209,7304687500;-161,8934020996;
41304,7656250000;-163,9047088623;
41399,9765625000;-165,8018188477;
41495,4062500000;-162,2227020264;
41591,0585937500;-159,8383789063;
41686,9257812500;-158,9783630371;
41783,0195312500;-158,5330352783;
41879,3789062500;-158,4167633057;
41975,9140625000;-158,5474548340;
42072,6679687500;-158,8217468262;
42169,6484375000;-159,2465057373;
42266,8554687500;-159,6189575195;
42364,2812500000;-159,9943695068;
42461,9335937500;-160,6823577881;
42559,8593750000;-161,8893280029;
42657,9648437500;-163,9214172363;
42756,2929687500;-167,6496887207;
42854,8476562500;-167,2969360352;
42953,6328125000;-162,8964691162;
43052,6445312500;-161,1474914551;
43151,9296875000;-160,0837097168;
43251,3984375000;-159,6516113281;
43351,0976562500;-159,8022918701;
43451,0234375000;-160,9754943848;
43551,1796875000;-162,7316284180;
43651,5703125000;-163,7088623047;
43752,1914062500;-164,4297637939;
43853,0898437500;-164,8876800537;
43954,1757812500;-163,7439117432;
44055,4921875000;-161,5112762451;
44157,0429687500;-160,1147613525;
44258,8281250000;-159,0039520264;
44360,8476562500;-158,1807556152;
44463,1015625000;-157,4781799316;
44565,6406250000;-157,2909240723;
44668,3671875000;-157,5115814209;
44771,3320312500;-157,9998321533;
44874,5351562500;-158,7217102051;
44977,9726562500;-159,8649749756;
45081,6484375000;-160,4105529785;
45185,6171875000;-160,0696411133;
45289,7734375000;-159,4197387695;
45394,1679687500;-158,5805511475;
45498,8046875000;-158,2518920898;
45603,6835937500;-158,3944549561;
45708,8046875000;-158,7749633789;
45814,1640625000;-159,6910095215;
45919,8203125000;-160,7102203369;
46025,6679687500;-161,1040344238;
46131,7617187500;-161,3021697998;
46238,0976562500;-161,9267883301;
46344,6796875000;-163,0408325195;
46451,5078125000;-163,3357696533;
46558,6328125000;-163,0353393555;
46665,9531250000;-162,9338531494;
46773,5234375000;-163,6026458740;
46881,3398437500;-164,1016387939;
46989,4023437500;-163,9452819824;
47097,7187500000;-162,4302673340;
47206,2812500000;-160,9624938965;
47315,1484375000;-160,4249114990;
47424,2109375000;-160,5009002686;
47533,5273437500;-161,2843627930;
47643,0976562500;-161,7699584961;
47752,9179687500;-161,5961303711;
47862,9921875000;-160,4401550293;
47973,3710937500;-159,4928588867;
48083,9531250000;-159,2808227539;
48194,7890625000;-159,7774963379;
48305,8828125000;-160,9792938232;
48417,2304687500;-161,6479797363;
48528,8359375000;-161,8034210205;
48640,6992187500;-162,5516204834;
48752,8710937500;-164,5287933350;
48865,2500000000;-167,6175079346;
48977,8867187500;-163,2552490234;
49090,7851562500;-162,3861846924;
49203,9453125000;-162,5955810547;
49317,3632812500;-163,3768920898;
49431,0429687500;-164,0946044922;
49545,0390625000;-166,8132324219;
49659,2421875000;-167,0087280273;
49773,7109375000;-164,2968902588;
49888,4453125000;-162,7891998291;
50003,4414062500;-162,8165435791;
50118,7031250000;-163,7771148682;
50234,2851562500;-165,6602020264;
50350,0781250000;-163,0710296631;
50466,1367187500;-160,5406799316;
50582,4648437500;-159,4058990479;
50699,0625000000;-159,2696380615;
50815,9257812500;-159,8061370850;
50933,0625000000;-160,8828125000;
51050,5234375000;-161,6470184326;
51168,1953125000;-162,2831726074;
51286,1445312500;-162,1338653564;
51404,3593750000;-160,9031372070;
51522,8515625000;-159,6408691406;
51641,6171875000;-159,0642547607;
51760,7109375000;-158,6987304688;
51880,0234375000;-158,7226104736;
51999,6093750000;-159,0056762695;
52119,4726562500;-159,3962860107;
52239,6093750000;-159,7426147461;
52360,0273437500;-160,4348297119;
52480,7187500000;-161,2466583252;
52601,7500000000;-161,7679748535;
52723,0000000000;-161,8009948730;
52844,5312500000;-161,7953796387;
52966,3398437500;-162,3668518066;
53088,4335937500;-163,1853942871;
53210,8046875000;-164,5089569092;
53333,5195312500;-165,9675140381;
53456,4570312500;-168,0914154053;
53579,6757812500;-168,1560211182;
53703,1835937500;-167,6120758057;
53826,9726562500;-168,5855407715;
53951,0468750000;-168,4295806885;
54075,4062500000;-166,0475769043;
54200,1132812500;-164,2580566406;
54325,0507812500;-163,2548065186;
54450,2734375000;-163,1390991211;
54575,7851562500;-163,6539154053;
54701,5859375000;-164,1996612549;
54827,6757812500;-164,0201416016;
54954,0585937500;-163,1836700439;
55080,7929687500;-162,5305633545;
55207,7578125000;-162,6221618652;
55335,0156250000;-163,7681274414;
55462,5664062500;-165,4633178711;
55590,4101562500;-163,1643218994;
55718,5507812500;-161,0653839111;
55847,0468750000;-160,2769165039;
55975,7773437500;-160,4509887695;
56104,8085937500;-161,1755218506;
56234,1328125000;-162,6477813721;
56363,7578125000;-163,4537963867;
56493,6796875000;-161,1554107666;
56623,9023437500;-159,5635528564;
56754,4843750000;-158,8834381104;
56885,3085937500;-158,6135559082;
57016,4335937500;-158,5473785400;
57147,8593750000;-158,5871887207;
57279,5898437500;-158,8366851807;
57411,6210937500;-159,4976196289;
57544,0234375000;-160,2322387695;
57676,6679687500;-161,2544097900;
57809,6171875000;-162,3480224609;
57942,8710937500;-162,2822875977;
58076,4335937500;-161,9120635986;
58210,3046875000;-162,5046081543;
58344,4843750000;-164,3727569580;
58479,0351562500;-165,1547088623;
58613,8320312500;-164,3154602051;
58748,9414062500;-163,8755187988;
58884,3632812500;-164,5892791748;
59020,0937500000;-164,0049591064;
59156,1406250000;-162,7974548340;
59292,5000000000;-162,5269165039;
59429,2382812500;-162,4683837891;
59566,2265625000;-161,8821105957;
59703,5312500000;-160,8426818848;
59841,1523437500;-160,3213348389;
59979,0898437500;-160,2563476563;
60117,3476562500;-160,5560302734;
60255,9882812500;-161,0226135254;
60394,8828125000;-161,1462554932;
60534,0976562500;-160,8330993652;
60673,6328125000;-160,5140380859;
60813,4882812500;-160,0695800781;
60953,6679687500;-159,6567535400;
61094,1718750000;-159,3308868408;
61235,0625000000;-159,3138427734;
61376,2148437500;-159,7291259766;
61517,6914062500;-160,3365478516;
61659,4960937500;-160,9291381836;
61801,6250000000;-160,9801330566;
61944,0820312500;-160,7516479492;
62086,9335937500;-160,9968261719;
62230,0507812500;-161,4463195801;
62373,4960937500;-159,6084136963;
62517,2695312500;-157,4257507324;
62661,3750000000;-157,0607147217;
62805,8164062500;-157,6120910645;
62950,5859375000;-158,5154876709;
63095,7617187500;-160,1948394775;
63241,2031250000;-162,0876159668;
63386,9765625000;-162,8270416260;
63533,0898437500;-161,8584289551;
63679,5390625000;-162,4982299805;
63826,3242187500;-164,4596405029;
63973,5195312500;-164,7412872314;
64120,9804687500;-161,4443817139;
64268,7851562500;-159,2228088379;
64416,9296875000;-158,3453216553;
64565,4140625000;-158,0901489258;
64714,2421875000;-158,5684356689;
64863,4140625000;-160,2795715332;
65013,0000000000;-161,9917755127;
65162,8593750000;-161,4810180664;
65313,0625000000;-160,3101043701;
65463,6132812500;-159,9055175781;
65614,5156250000;-159,8311462402;
65765,7578125000;-159,8988037109;
65917,3515625000;-159,6904602051;
66069,3671875000;-158,1946868896;
66221,6640625000;-156,0772247314;
66374,3125000000;-154,8162536621;
66527,3125000000;-154,1216278076;
66680,6562500000;-154,0763092041;
66834,3593750000;-154,9155426025;
66988,4921875000;-155,9766845703;
67142,9062500000;-156,3885955811;
67297,6796875000;-156,3468170166;
67452,8046875000;-155,6272430420;
67608,2890625000;-153,7662048340;
67764,1250000000;-151,8625183105;
67920,3281250000;-150,9317016602;
68076,9609375000;-151,0131835938;
68233,8906250000;-151,9109954834;
68391,1718750000;-154,2335662842;
68548,8203125000;-157,9706115723;
68706,8281250000;-162,0237426758;
68865,2031250000;-163,0834197998;
69024,0156250000;-166,2503814697;
69183,1250000000;-163,8264312744;
69342,5937500000;-160,7709960938;
69502,4296875000;-159,4642028809;
69662,6406250000;-159,2033081055;
69823,2187500000;-160,5043487549;
69984,1640625000;-163,5367736816;
70145,5625000000;-165,9788055420;
70307,2500000000;-163,2820587158;
70469,3125000000;-161,6661071777;
70631,7500000000;-161,4561767578;
70794,5625000000;-161,3876495361;
70957,7500000000;-160,8599243164;
71121,3906250000;-160,9544982910;
71285,3281250000;-161,9980163574;
71449,6484375000;-163,6690368652;
71614,3437500000;-163,0870361328;
71779,4218750000;-161,7519378662;
71944,8750000000;-160,4148406982;
72110,7187500000;-159,8822631836;
72277,0156250000;-160,5423278809;
72443,6171875000;-161,7301025391;
72610,6093750000;-163,1248626709;
72777,9765625000;-165,4273986816;
72945,7343750000;-169,2801361084;
73113,8828125000;-165,5436401367;
73282,4140625000;-161,6905975342;
73451,4140625000;-160,3240051270;
73620,7265625000;-160,0898284912;
73790,4296875000;-159,7901458740;
73960,5234375000;-159,2096099854;
74131,0078125000;-159,0108947754;
74301,8828125000;-159,4303741455;
74473,2343750000;-160,5676727295;
74644,8984375000;-162,0096435547;
74816,9609375000;-162,0796203613;
74989,4218750000;-162,9972991943;
75162,2734375000;-166,0755615234;
75335,5312500000;-164,2092132568;
75509,1875000000;-162,2049865723;
75683,3203125000;-161,2540130615;
75857,7812500000;-160,6863098145;
76032,6328125000;-160,3334197998;
76207,8984375000;-159,9410705566;
76383,5625000000;-159,4138641357;
76559,6328125000;-158,9821777344;
76736,1875000000;-158,7065582275;
76913,0703125000;-158,5148468018;
77090,3593750000;-158,4281921387;
77268,0625000000;-158,7597656250;
77446,1718750000;-159,6249847412;
77624,6875000000;-160,7806549072;
77803,6171875000;-161,7507629395;
77983,0468750000;-161,7224426270;
78162,8046875000;-160,4510803223;
78342,9765625000;-159,4717254639;
78523,5625000000;-159,2993621826;
78704,5625000000;-159,7601623535;
78885,9843750000;-160,5778808594;
79067,8203125000;-161,6492614746;
79250,1640625000;-163,3236389160;
79432,8437500000;-160,8459167480;
79615,9375000000;-158,3896636963;
79799,4609375000;-157,8868865967;
79983,4062500000;-158,1200408936;
80167,7734375000;-158,8139038086;
80352,6484375000;-159,8489227295;
80537,8671875000;-160,7742767334;
80723,5156250000;-160,6414489746;
80909,5859375000;-160,0314025879;
81096,0937500000;-159,9632873535;
81283,0234375000;-161,0592498779;
81470,3828125000;-162,7170867920;
81658,2734375000;-162,7929992676;
81846,5000000000;-163,3607788086;
82035,1640625000;-165,0523986816;
82224,2578125000;-164,4221649170;
82413,7890625000;-161,0969696045;
82603,7578125000;-159,7578430176;
82794,2578125000;-160,8110351563;
82985,1015625000;-166,0973968506;
83176,3906250000;-164,9290618896;
83368,1171875000;-163,9500885010;
83560,2890625000;-164,0327453613;
83752,8984375000;-164,8250732422;
83945,9609375000;-161,7879943848;
84139,5546875000;-160,9957885742;
84333,5000000000;-161,2975006104;
84527,8906250000;-160,0592956543;
84722,7343750000;-159,3369445801;
84918,0312500000;-161,3935546875;
85113,7734375000;-166,1745910645;
85310,0546875000;-167,4055480957;
85506,7031250000;-163,9941711426;
85703,8046875000;-162,5910186768;
85901,3515625000;-163,5675964355;
86099,3671875000;-163,3780364990;
86297,8281250000;-161,4523315430;
86496,7500000000;-160,1413574219;
86696,2265625000;-159,8537292480;
86896,0703125000;-159,7674255371;
87096,3671875000;-159,7907104492;
87297,1328125000;-160,3986968994;
87498,3593750000;-161,2667236328;
87700,0468750000;-161,4951019287;
87902,2031250000;-161,8657989502;
88104,9218750000;-162,4751129150;
88308,0078125000;-162,6499023438;
88511,5703125000;-161,4294891357;
88715,5937500000;-159,9236755371;
88920,0859375000;-159,2953796387;
89125,0546875000;-159,3281707764;
89330,5937500000;-159,3422851563;
89536,5078125000;-159,3896636963;
89742,8906250000;-159,4567260742;
89949,7578125000;-159,6800537109;
90157,1015625000;-160,7455139160;
90364,9140625000;-160,4230804443;
90573,2109375000;-159,4999847412;
90782,0937500000;-159,5539550781;
90991,3515625000;-159,7068634033;
91201,0937500000;-160,2846221924;
91411,3203125000;-161,9091033936;
91622,0234375000;-163,9542694092;
91833,2187500000;-162,8312530518;
92045,0078125000;-161,1663513184;
92257,1718750000;-161,2562713623;
92469,8359375000;-161,5283966064;
92682,9843750000;-160,9738159180;
92896,6250000000;-160,5516357422;
93110,7578125000;-160,6666870117;
93325,3828125000;-160,5800323486;
93540,6093750000;-159,7064514160;
93756,2265625000;-159,1281127930;
93972,3437500000;-159,1441345215;
94188,9531250000;-159,6137084961;
94406,0703125000;-161,0780029297;
94623,6796875000;-161,8816375732;
94841,8984375000;-160,9278411865;
95060,5156250000;-159,6906585693;
95279,6328125000;-158,8485870361;
95499,2656250000;-158,7765502930;
95719,3984375000;-159,1677093506;
95940,0390625000;-160,4590148926;
96161,1875000000;-162,1907043457;
96382,9453125000;-161,1641387939;
96605,1171875000;-159,4191589355;
96827,7968750000;-158,1537628174;
97050,9921875000;-158,1661834717;
97274,7031250000;-159,3779296875;
97498,9296875000;-160,0493316650;
97723,6718750000;-159,8252258301;
97949,0390625000;-159,6911926270;
98174,8203125000;-159,8421173096;
98401,1171875000;-160,7942047119;
98627,9375000000;-161,5049896240;
98855,2812500000;-160,6311798096;
99083,1484375000;-160,4590759277;
99311,6562500000;-161,0852355957;
99540,5781250000;-161,9540710449;
99770,0234375000;-161,4838562012;
100000,0000000000;-161,3094024658;
100230,5078125000;-161,0898132324;
100461,5468750000;-160,8618164063;
100693,1171875000;-160,6635284424;
100925,3359375000;-160,5090484619;
101157,9687500000;-160,3845825195;
101391,1484375000;-160,2629241943;
101624,8593750000;-160,1235504150;
101859,1171875000;-159,9729614258;
102093,9062500000;-159,8470153809;
102329,3515625000;-159,7937011719;
102565,2265625000;-159,8489837646;
102801,6484375000;-160,0187683105;
103038,6171875000;-160,2722167969;
103276,1250000000;-160,5448760986;
103514,1875000000;-160,7555084229;
103752,7890625000;-160,8416442871;
103992,0625000000;-160,8259124756;
104231,7734375000;-160,8112335205;
104472,0312500000;-160,9095611572;
104712,8515625000;-161,2101440430;
104954,2187500000;-161,7727661133;
105196,1484375000;-162,6325531006;
105438,6328125000;-163,7935180664;
105681,7890625000;-165,1520690918;
105925,3984375000;-166,2464141846;
106169,5625000000;-166,4438323975;
106414,2890625000;-165,7611541748;
106659,5859375000;-164,7578582764;
106905,4375000000;-163,7239837646;
107151,9843750000;-162,7108459473;
107398,9765625000;-161,7593536377;
107646,5390625000;-160,9179992676;
107894,6718750000;-160,2207794189;
108143,3750000000;-159,6791534424;
108392,6562500000;-159,2882385254;
108642,5078125000;-159,0350341797;
108893,0546875000;-158,9033203125;
109144,0625000000;-158,8757476807;
109395,6484375000;-158,9338378906;
109647,8125000000;-159,0593414307;
109900,5546875000;-159,2374420166;
110153,8828125000;-159,4613494873;
110407,9218750000;-159,7346343994;
110662,4140625000;-160,0118255615;
110917,5000000000;-160,4005126953;
111173,1718750000;-160,8427734375;
111429,4375000000;-161,2819366455;
111686,2890625000;-161,6078948975;
111943,7343750000;-161,7222290039;
112201,8984375000;-161,6558532715;
112460,5312500000;-161,5540161133;
112719,7578125000;-161,5422821045;
112979,5859375000;-161,6550903320;
113240,0078125000;-161,8361206055;
113501,0390625000;-161,9671478271;
113762,7890625000;-161,9334716797;
114025,0234375000;-161,7064819336;
114287,8593750000;-161,3588714600;
114551,2968750000;-161,0029602051;
114815,3437500000;-160,7356262207;
115080,0078125000;-160,6516265869;
115345,2734375000;-160,9135131836;
115611,2812500000;-161,2652282715;
115877,7734375000;-161,6767425537;
116144,8750000000;-162,0951385498;
116412,6015625000;-162,4745483398;
116680,9375000000;-162,7447509766;
116949,8984375000;-162,8198852539;
117219,4765625000;-162,6790008545;
117489,8046875000;-162,4026031494;
117760,6250000000;-162,1071777344;
118032,0703125000;-161,8832550049;
118304,1406250000;-161,7803802490;
118576,8437500000;-161,8087615967;
118850,1718750000;-161,9407501221;
119124,2578125000;-162,1134643555;
119398,8515625000;-162,2427215576;
119674,0703125000;-162,0883789063;
119949,9296875000;-161,7985687256;
120226,4218750000;-161,4433441162;
120503,5546875000;-161,1012725830;
120781,3203125000;-160,8368988037;
121059,8671875000;-160,6906585693;
121338,9140625000;-160,6772918701;
121618,6093750000;-160,7850952148;
121898,9531250000;-160,9683685303;
122179,9375000000;-161,1325836182;
122461,5703125000;-161,0498657227;
122743,9843750000;-160,6123199463;
123026,9218750000;-160,1430664063;
123310,5078125000;-159,1865234375;
123594,7421875000;-157,3139953613;
123879,6406250000;-154,9665985107;
124165,1953125000;-152,7470550537;
124451,3984375000;-150,8800354004;
124738,4062500000;-148,8530426025;
125025,9375000000;-147,6957244873;
125314,1328125000;-147,4294738770;
125602,9921875000;-147,5530395508;
125892,5156250000;-148,0659027100;
126182,7031250000;-148,9714813232;
126473,7031250000;-150,2783966064;
126765,2343750000;-152,9495391846;
127057,4375000000;-156,7306060791;
127350,3125000000;-159,2397308350;
127643,8671875000;-160,2728881836;
127938,0937500000;-160,1051330566;
128233,0000000000;-159,9332122803;
128528,7265625000;-159,9682159424;
128824,9921875000;-160,2853546143;
129121,9453125000;-160,6908416748;
129419,5781250000;-160,9139404297;
129717,8984375000;-161,0586090088;
130016,9140625000;-161,1323394775;
130316,6093750000;-161,2468414307;
130617,1406250000;-161,4865112305;
130918,2265625000;-161,2436218262;
131220,0000000000;-159,6361236572;
131522,4687500000;-157,2201538086;
131825,6406250000;-154,9079437256;
132129,5000000000;-152,0729522705;
132434,2187500000;-150,1359863281;
132739,4843750000;-149,2943572998;
133045,4687500000;-148,8178253174;
133352,1406250000;-148,6901702881;
133659,5312500000;-149,0735626221;
133967,6250000000;-149,7520141602;
134276,4218750000;-150,0242919922;
134586,0937500000;-149,8732910156;
134896,3281250000;-148,8813171387;
135207,2656250000;-147,7345428467;
135518,9375000000;-147,1358642578;
135831,3125000000;-146,7775573730;
136144,4062500000;-146,6889190674;
136458,3906250000;-147,1209411621;
136772,9375000000;-148,1669921875;
137088,2031250000;-149,2861938477;
137404,2031250000;-150,7549285889;
137720,9218750000;-153,6109924316;
138038,3906250000;-157,7184600830;
138356,5781250000;-160,6403350830;
138675,6406250000;-161,5204925537;
138995,2968750000;-160,7193450928;
139315,7031250000;-160,4172058105;
139636,8281250000;-160,4562530518;
139958,7031250000;-160,5385131836;
140281,3125000000;-160,5938415527;
140604,6718750000;-160,5631103516;
140928,9375000000;-160,5366516113;
141253,7812500000;-160,5934600830;
141579,3906250000;-160,8056793213;
141905,7343750000;-161,0701751709;
142232,8437500000;-161,4265441895;
142560,7031250000;-162,1044464111;
142889,4687500000;-162,9075012207;
143218,8281250000;-163,5084838867;
143548,9687500000;-164,5793457031;
143879,8593750000;-165,9345092773;
144211,5156250000;-166,8529663086;
144543,9218750000;-167,3566589355;
144877,1093750000;-166,7135772705;
145211,2187500000;-165,9300231934;
145545,9375000000;-165,1710968018;
145881,4375000000;-164,3445281982;
146217,7031250000;-163,8620758057;
146554,7500000000;-163,6312866211;
146892,5625000000;-163,0700225830;
147231,3281250000;-162,1893615723;
147570,7031250000;-161,4810333252;
147910,8593750000;-160,5633087158;
148251,8125000000;-159,9675750732;
148593,5468750000;-159,7827453613;
148936,0625000000;-159,7426452637;
149279,3750000000;-159,8432922363;
149623,6250000000;-160,0056915283;
149968,5312500000;-160,1549835205;
150314,2187500000;-160,2200927734;
150660,7031250000;-160,2241516113;
151007,9843750000;-160,1468658447;
151356,0625000000;-160,1072692871;
151705,1250000000;-160,1956329346;
152054,8125000000;-160,4518127441;
152405,3125000000;-160,7066192627;
152756,6093750000;-161,1399536133;
153108,7187500000;-161,5236968994;
153461,6562500000;-161,6474914551;
153815,3906250000;-161,5696411133;
154170,1093750000;-161,4800109863;
154525,4843750000;-161,4332122803;
154881,6875000000;-161,4836730957;
155238,7031250000;-161,5532684326;
155596,5312500000;-161,6220550537;
155955,1875000000;-161,7321014404;
156314,6875000000;-162,0572662354;
156675,1718750000;-162,4826354980;
157036,3125000000;-162,9180755615;
157398,2968750000;-163,3179931641;
157761,1093750000;-163,3854217529;
158124,7656250000;-163,0018157959;
158489,2500000000;-162,5717163086;
158854,7500000000;-161,9466857910;
159220,9218750000;-161,3916473389;
159587,9375000000;-160,8515167236;
159955,7968750000;-160,3832397461;
160324,5156250000;-160,1681823730;
160694,0625000000;-160,2631072998;
161064,4843750000;-160,7169952393;
161435,9218750000;-161,2909851074;
161808,0468750000;-161,5552825928;
162181,0312500000;-161,5203247070;
162554,8593750000;-161,1281127930;
162929,5625000000;-160,5851135254;
163305,1250000000;-160,1030273438;
163681,7343750000;-159,7595367432;
164059,0312500000;-159,5500335693;
164437,2031250000;-159,5160827637;
164816,2343750000;-159,6570281982;
165196,1562500000;-160,1040496826;
165576,9375000000;-160,8603363037;
165958,6093750000;-161,8232879639;
166341,3437500000;-162,5947113037;
166724,7656250000;-162,5345916748;
167109,0781250000;-161,8876037598;
167494,2812500000;-161,0694427490;
167880,3593750000;-160,4360046387;
168267,3437500000;-160,0591278076;
168655,3906250000;-159,8490905762;
169044,1562500000;-159,8129425049;
169433,8125000000;-160,0001983643;
169824,3750000000;-160,2218780518;
170215,8281250000;-160,2933044434;
170608,1875000000;-160,2064208984;
171001,4531250000;-160,0293884277;
171395,8125000000;-159,8264923096;
171790,8906250000;-159,6020965576;
172186,8750000000;-159,4075622559;
172583,7812500000;-159,3764953613;
172981,6093750000;-159,5949096680;
173380,3437500000;-160,1972961426;
173779,9843750000;-161,3739013672;
174180,7500000000;-162,1704864502;
174582,2500000000;-162,4787139893;
174984,6875000000;-162,6531524658;
175388,0312500000;-163,1404418945;
175792,3125000000;-164,2405548096;
176197,5312500000;-164,7147064209;
176603,8750000000;-164,2637786865;
177010,9531250000;-163,5422058105;
177418,9843750000;-162,7965850830;
177827,9375000000;-161,9678802490;
178237,8437500000;-161,5548706055;
178648,7031250000;-161,3887481689;
179060,5000000000;-161,3740844727;
179473,4375000000;-161,4181671143;
179887,1406250000;-161,3597259521;
180301,7968750000;-161,1825256348;
180717,4062500000;-160,9734344482;
181133,9687500000;-160,9447631836;
181551,5000000000;-161,2395629883;
181970,1875000000;-161,7885589600;
182389,6406250000;-162,5442504883;
182810,0625000000;-162,9523315430;
183231,4531250000;-163,1025543213;
183653,8125000000;-162,9669036865;
184077,1406250000;-162,4954681396;
184501,4531250000;-161,8813171387;
184926,9531250000;-161,7884979248;
185353,2187500000;-162,2722320557;
185780,4687500000;-163,3535308838;
186208,7031250000;-164,0709838867;
186637,9375000000;-164,4062957764;
187068,1406250000;-164,4914093018;
187499,3437500000;-163,6594696045;
187931,7500000000;-162,7975769043;
188364,9531250000;-162,1284637451;
188799,1406250000;-161,4621276855;
189234,3437500000;-161,1394653320;
189670,5312500000;-161,1368560791;
190107,7500000000;-161,6003265381;
190546,1562500000;-162,2432708740;
190985,3906250000;-162,5234222412;
191425,6250000000;-162,6677246094;
191866,8750000000;-162,8947143555;
192309,1406250000;-162,9446716309;
192752,4218750000;-162,7233734131;
193196,7343750000;-162,3072814941;
193642,2812500000;-161,6375274658;
194088,6406250000;-161,0823669434;
194536,0312500000;-160,9352569580;
194984,4375000000;-161,1052398682;
195433,8906250000;-161,4175415039;
195884,3906250000;-161,3119049072;
196336,1250000000;-161,0812377930;
196788,7031250000;-161,0330657959;
197242,3125000000;-161,3395233154;
197696,9687500000;-161,9329071045;
198152,6718750000;-162,4285125732;
198609,4218750000;-162,6368560791;
199067,2343750000;-162,8466033936;
199526,3125000000;-163,1429290771;
199986,2343750000;-163,1398162842;
200447,2187500000;-162,8297424316;
200909,2656250000;-162,7077026367;
201372,3750000000;-162,8827209473;
201836,5625000000;-163,2970886230;
202302,0312500000;-163,4902343750;
202768,3437500000;-163,4046936035;
203235,7343750000;-163,2537841797;
203704,2187500000;-163,1482238770;
204173,7656250000;-163,0966949463;
204644,4062500000;-163,1017150879;
205116,1250000000;-163,0782165527;
205589,1562500000;-163,0203094482;
206063,0468750000;-163,1071319580;
206538,0468750000;-163,2962188721;
207014,1250000000;-163,3968505859;
207491,3125000000;-163,6779632568;
207969,5937500000;-164,6427917480;
208448,9843750000;-165,0702056885;
208929,7031250000;-163,6301422119;
209411,2968750000;-162,3301391602;
209894,0000000000;-161,7391662598;
210377,8281250000;-161,8339080811;
210862,7500000000;-162,4922790527;
211348,8125000000;-163,4050140381;
211836,2187500000;-164,0476989746;
212324,5156250000;-164,2721557617;
212813,9375000000;-163,6576690674;
213304,4843750000;-162,9228973389;
213796,1718750000;-162,6281738281;
214288,9843750000;-162,4989318848;
214782,9375000000;-162,4247436523;
215278,2656250000;-162,7047729492;
215774,5000000000;-163,3199768066;
216271,8750000000;-163,5009155273;
216770,3906250000;-163,2081451416;
217270,0625000000;-162,5675964355;
217770,8906250000;-161,3797912598;
218273,1093750000;-160,3539581299;
218776,2343750000;-159,9994812012;
219280,5312500000;-160,4854278564;
219785,9843750000;-161,9272308350;
220292,6093750000;-164,4683227539;
220800,4062500000;-168,0480194092;
221309,3593750000;-169,3363647461;
221819,7343750000;-165,7562713623;
222331,0468750000;-162,9052124023;
222843,5468750000;-161,5623931885;
223357,2031250000;-161,2400817871;
223872,0625000000;-161,4239044189;
224388,1093750000;-161,6598815918;
224905,5781250000;-161,7637634277;
225424,0000000000;-161,8507080078;
225943,6250000000;-161,9615173340;
226464,4375000000;-161,9995117188;
226986,4531250000;-161,9142608643;
227509,6718750000;-161,6561584473;
228034,1093750000;-161,2080230713;
228559,9843750000;-160,7287597656;
229086,8281250000;-160,3972015381;
229614,8906250000;-160,2612609863;
230144,1718750000;-160,5369720459;
