sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
916220,2500000000;-165,1183624268;
918332,1875000000;-165,1170959473;
920450,0625000000;-165,0478973389;
922571,7500000000;-165,0152740479;
924698,3750000000;-165,0152740479;
926829,8125000000;-165,0152740479;
928966,2500000000;-164,9867553711;
931107,5625000000;-164,9867553711;
933253,8750000000;-164,9867553711;
935406,0625000000;-164,9867553711;
937562,2500000000;-164,9867553711;
939723,4375000000;-164,9867553711;
941889,5625000000;-164,9867553711;
944060,6875000000;-164,9867553711;
946236,8125000000;-164,9867553711;
948419,0000000000;-164,9867553711;
950605,1250000000;-164,9867553711;
952796,3750000000;-164,9867553711;
954992,6250000000;-164,9867553711;
957193,9375000000;-164,9867553711;
959400,3750000000;-165,1058044434;
961611,8125000000;-165,1170959473;
963829,5000000000;-165,1268157959;
966051,1875000000;-165,1331176758;
968278,0000000000;-165,1331176758;
970509,9375000000;-165,1393890381;
972747,0625000000;-165,2026214600;
974989,3125000000;-165,3154602051;
977236,6875000000;-165,4474487305;
979490,3750000000;-165,7723388672;
981748,1875000000;-165,8831787109;
984011,1875000000;-166,0065155029;
986279,3750000000;-166,0114440918;
988552,8125000000;-166,0134887695;
990831,5000000000;-166,1543579102;
993116,5625000000;-166,1889801025;
995405,7500000000;-166,1992034912;
997700,2500000000;-166,2590026855;
1000000,0000000000;-166,2590026855;
Trace;2;
Trace Mode;CLR/WRITE;
Trace Result;PN;
Smoothing;OFF;
Smoothing Value;1,0000000000;%
Spurious Removal;OFF;
Spurious Removal Threshold;6,0000000000;dB
Trace Offset;OFF;
Trace Offset;0,0000000000;dB
Trace Label;OFF;
Trace Label;Trace 2;
x-Unit;Hz;
y-Unit;dBc/Hz;
Values;3523;
300,6075744629;-120,2088317871;
301,3006591797;-120,2701416016;
301,9951782227;-120,3326797485;
302,6913146973;-120,3980789185;
303,3891906738;-120,4634780884;
304,0885314941;-120,5288696289;
304,7894897461;-120,5942611694;
305,4920349121;-120,6475143433;
306,1963806152;-120,6859207153;
306,9021911621;-120,7243194580;
307,6096191406;-120,7627182007;
308,3188476563;-120,8011245728;
309,0295410156;-120,7960128784;
309,7418823242;-120,7675857544;
310,4560241699;-120,7391510010;
311,1716613770;-120,7107162476;
311,8889160156;-120,6822891235;
312,6078491211;-120,5817260742;
313,3286132813;-120,4735336304;
314,0508422852;-120,3653640747;
314,7747497559;-120,2571945190;
315,5005187988;-120,1373672485;
316,2277526855;-119,9737167358;
316,9566955566;-119,8100662231;
317,6874694824;-119,6463699341;
318,4197692871;-119,4827194214;
319,1537475586;-119,3089218140;
319,8895874023;-119,1272583008;
320,6269531250;-118,9456481934;
321,3660278320;-118,7640228271;
322,1068115234;-118,5824050903;
322,8494567871;-118,4113922119;
323,5936584473;-118,2407531738;
324,3395690918;-118,0701141357;
325,0873718262;-117,8994369507;
325,8367004395;-117,7401504517;
326,5877990723;-117,5964508057;
327,3407592773;-117,4527206421;
328,0953063965;-117,3090209961;
328,8515930176;-117,1653213501;
329,6096191406;-117,0487747192;
330,3695678711;-116,9345474243;
331,1311035156;-116,8203353882;
331,8943786621;-116,7061386108;
332,6596069336;-116,5978240967;
333,4264221191;-116,4962997437;
334,1949768066;-116,3947906494;
334,9655151367;-116,2932434082;
335,7376403809;-116,1902389526;
336,5115356445;-116,0627441406;
337,2873840332;-115,9352188110;
338,0648803711;-115,8077163696;
338,8441467285;-115,6802139282;
339,6251831055;-115,5101394653;
340,4082336426;-115,3210906982;
341,1929016113;-115,1320877075;
341,9793701172;-114,9430923462;
342,7678527832;-114,7344360352;
343,5579528809;-114,4926223755;
344,3498840332;-114,2508087158;
345,1438293457;-114,0089416504;
345,9393920898;-113,7668838501;
346,7368164063;-113,5223770142;
347,5360717773;-113,2778778076;
348,3373718262;-113,0333175659;
349,1402893066;-112,7888183594;
349,9450988770;-112,5889205933;
350,7519226074;-112,3965454102;
351,5604553223;-112,2042007446;
352,3708190918;-112,0118637085;
353,1832580566;-111,8796463013;
353,9973754883;-111,7785720825;
354,8133544922;-111,6774978638;
355,6314086914;-111,5764007568;
356,4511718750;-111,5325393677;
357,2728271484;-111,5451431274;
358,0963439941;-111,5577545166;
358,9219970703;-111,5703659058;
359,7493286133;-111,6307678223;
360,5785827637;-111,7670059204;
361,4099426270;-111,9032821655;
362,2430114746;-112,0395202637;
363,0780029297;-112,2136154175;
363,9151306152;-112,4725875854;
364,7539672852;-112,7314834595;
365,5947570801;-112,9903945923;
366,4374694824;-113,2778625488;
367,2823486328;-113,6432113647;
368,1289672852;-114,0084762573;
368,9775390625;-114,3737335205;
369,8282470703;-114,7559432983;
370,6807250977;-115,1846084595;
371,5351867676;-115,6132812500;
372,3917846680;-116,0420379639;
373,2501831055;-116,4665832520;
374,1105346680;-116,8814697266;
374,9729003906;-117,2963714600;
375,8374328613;-117,7113571167;
376,7037658691;-118,0916213989;
377,5721130371;-118,4127731323;
378,4426574707;-118,7340011597;
379,3149719238;-119,0551376343;
380,1893310547;-119,3252029419;
381,0658874512;-119,5387115479;
381,9442749023;-119,7521667480;
382,8247070313;-119,9656295776;
383,7073364258;-120,1458663940;
384,5918273926;-120,3051528931;
385,4783325195;-120,4644317627;
386,3668823242;-120,6237106323;
387,2576904297;-120,7796478271;
388,1503601074;-120,9346466064;
389,0450744629;-121,0896453857;
389,9420471191;-121,2446746826;
390,8409118652;-121,4074401855;
391,7418212891;-121,5702362061;
392,6450195313;-121,7330703735;
393,5501098633;-121,8952789307;
394,4572753906;-122,0555648804;
395,3665161133;-122,2158432007;
396,2780761719;-122,3761596680;
397,1915283203;-122,5301437378;
398,1070861816;-122,6779937744;
399,0249633789;-122,8258819580;
399,9447631836;-122,9737319946;
400,8666381836;-123,1020507813;
401,7908935547;-123,2258300781;
402,7170410156;-123,3495788574;
403,6453552246;-123,4645538330;
404,5759887695;-123,5279769897;
405,5085754395;-123,5913925171;
406,4432983398;-123,6548004150;
407,3801879883;-123,6600646973;
408,3194580078;-123,6096878052;
409,2606506348;-123,5593261719;
410,2040100098;-123,5089721680;
411,1498107910;-123,3504180908;
412,0975341797;-123,1808166504;
413,0474548340;-123,0112152100;
413,9997863770;-122,8258514404;
414,9540710449;-122,6089859009;
415,9105834961;-122,3921127319;
416,8692626953;-122,1752471924;
417,8304138184;-121,9906616211;
418,7935485840;-121,8148574829;
419,7588806152;-121,6390457153;
420,7266845703;-121,4894866943;
421,6965026855;-121,4107360840;
422,6685485840;-121,3319854736;
423,6430664063;-121,2532196045;
424,6195983887;-121,2673721313;
425,5983581543;-121,3073501587;
426,5796203613;-121,3473358154;
427,5629272461;-121,4241104126;
428,5484924316;-121,5783615112;
429,5363159180;-121,7326126099;
430,5266723633;-121,8869018555;
431,5190734863;-122,1173019409;
432,5137634277;-122,3572387695;
433,5109558105;-122,5972290039;
434,5102233887;-122,8530426025;
435,5118103027;-123,1259002686;
436,5159301758;-123,3988113403;
437,5221252441;-123,6685638428;
438,5306701660;-123,9112472534;
439,5415039063;-124,1539154053;
440,5549316406;-124,3966445923;
441,5704345703;-124,5918807983;
442,5882873535;-124,7712326050;
443,6087341309;-124,9506301880;
444,6312561035;-125,1143493652;
445,6561889648;-125,2565917969;
446,6836853027;-125,3988723755;
447,7133178711;-125,5430526733;
448,7453308105;-125,7017211914;
449,7799682617;-125,8604202271;
450,8167419434;-126,0190811157;
451,8559265137;-126,2167434692;
452,8974609375;-126,4217834473;
453,9416809082;-126,6268692017;
454,9880371094;-126,8498153687;
456,0368347168;-127,0853347778;
457,0882873535;-127,3209075928;
458,1419067383;-127,5472869873;
459,1979370117;-127,7573242188;
460,2566833496;-127,9674148560;
461,3175964355;-128,1655578613;
462,3809814453;-128,2981567383;
463,4468078613;-128,4307403564;
464,5153198242;-128,5633697510;
465,5860900879;-128,6224975586;
466,6592712402;-128,6794891357;
467,7352294922;-128,7365112305;
468,8133850098;-128,7628479004;
469,8940429688;-128,7821655273;
470,9774169922;-128,8014831543;
472,0630798340;-128,8140716553;
473,1512145996;-128,8234710693;
474,2421264648;-128,8328552246;
475,3352661133;-128,8322448730;
476,4309692383;-128,8239135742;
477,5291748047;-128,8155670166;
478,6301574707;-128,7706298828;
479,7334289551;-128,6849822998;
480,8392639160;-128,5993347168;
481,9479064941;-128,4486541748;
483,0588073730;-128,2021942139;
484,1723022461;-127,9557342529;
485,2886352539;-127,6513366699;
486,4072570801;-127,2425537109;
487,5284423828;-126,8337783813;
488,6522521973;-126,4094467163;
489,7788696289;-125,9534759521;
490,9078674316;-125,4975891113;
492,0394287109;-125,0684890747;
493,1738891602;-124,6950531006;
494,3106994629;-124,3217010498;
495,4501037598;-124,0032882690;
496,5924377441;-123,7916641235;
497,7371215820;-123,5800933838;
498,8844299316;-123,4427566528;
500,0343933105;-123,4291076660;
501,1872863770;-123,4154510498;
502,3425598145;-123,4912338257;
503,5004882813;-123,6852111816;
504,6613769531;-123,8792343140;
505,8246459961;-124,1680526733;
506,9906311035;-124,5494079590;
508,1595458984;-124,9308395386;
509,3309020996;-125,3642578125;
510,5049438477;-125,8322219849;
511,6819763184;-126,3003005981;
512,8614501953;-126,6216354370;
514,0436401367;-126,8846893311;
515,2285156250;-127,1477279663;
516,4164428711;-126,9580535889;
517,6068115234;-126,6877822876;
518,7999267578;-126,4171676636;
519,9960937500;-125,7769012451;
521,1947021484;-125,1368026733;
522,3961181641;-124,4960784912;
523,6005859375;-123,8524169922;
524,8074951172;-123,2089309692;
526,0172119141;-122,6273117065;
527,2297363281;-122,1552886963;
528,4453125000;-121,6831741333;
529,6633911133;-121,3387145996;
530,8843383789;-121,0913238525;
532,1083374023;-120,8438720703;
533,3348999023;-120,7865371704;
534,5642700195;-120,7788543701;
535,7967529297;-120,7797698975;
537,0317993164;-121,0145645142;
538,2697143555;-121,2493591309;
539,5107421875;-121,5535049438;
540,7543945313;-122,0228805542;
542,0008544922;-122,4922332764;
543,2501831055;-123,0772171021;
544,5027465820;-123,7487335205;
545,7578735352;-124,4200744629;
547,0158691406;-125,1870498657;
548,2770385742;-125,9689331055;
549,5408935547;-126,7393264771;
550,8076171875;-127,4570007324;
552,0775756836;-128,1748504639;
553,3501586914;-128,7822418213;
554,6256713867;-129,2815093994;
555,9041137695;-129,7807769775;
557,1857910156;-130,0915985107;
558,4701538086;-130,3687133789;
559,7575073242;-130,6165313721;
561,0480957031;-130,7530364990;
562,3413085938;-130,8895263672;
563,6375732422;-130,9924011230;
564,9370727539;-131,0713958740;
566,2393188477;-131,1503753662;
567,5445556641;-131,2165985107;
568,8530883789;-131,2825164795;
570,1643066406;-131,3396453857;
571,4785766602;-131,3826446533;
572,7958984375;-131,4256591797;
574,1165161133;-131,4098205566;
575,4399414063;-131,3797912598;
576,7663574219;-131,3229217529;
578,0961303711;-131,1826019287;
579,4287109375;-131,0423126221;
580,7643432617;-130,8477783203;
582,1033325195;-130,6295318604;
583,4451293945;-130,4116516113;
584,7900390625;-130,1952667236;
586,1380004883;-129,9788970947;
587,4894409180;-129,8057403564;
588,8436279297;-129,6562957764;
590,2009277344;-129,5204620361;
591,5617065430;-129,4660797119;
592,9253540039;-129,4116973877;
594,2920532227;-129,4188385010;
595,6622924805;-129,4584655762;
597,0353393555;-129,5116882324;
598,4114990234;-129,6269226074;
599,7912597656;-129,7421722412;
601,1738281250;-129,8935546875;
602,5595703125;-130,0590515137;
603,9484863281;-130,2326507568;
605,3409423828;-130,4279174805;
606,7363281250;-130,6231536865;
608,1348876953;-130,8374633789;
609,5369873047;-131,0554962158;
610,9420166016;-131,2819671631;
612,3502807617;-131,5201568604;
613,7621459961;-131,7583618164;
615,1769409180;-131,9931030273;
616,5949707031;-132,2278442383;
618,0162353516;-132,4251861572;
619,4411621094;-132,5997619629;
620,8690185547;-132,7464752197;
622,3001708984;-132,8057250977;
623,7349243164;-132,8649902344;
625,1726684570;-132,8267669678;
626,6137695313;-132,7745819092;
628,0584716797;-132,6935272217;
629,5062255859;-132,5859069824;
630,9572753906;-132,4772491455;
632,4120483398;-132,3638458252;
633,8697509766;-132,2504730225;
635,3308715820;-132,1475524902;
636,7953491211;-132,0464630127;
638,2636108398;-131,9515228271;
639,7348022461;-131,8619995117;
641,2094726563;-131,7750091553;
642,6878662109;-131,6964721680;
644,1693115234;-131,6179504395;
645,6541137695;-131,5561370850;
647,1427612305;-131,4953918457;
648,6344604492;-131,4516906738;
650,1296386719;-131,4168090820;
651,6282348633;-131,3930358887;
653,1306152344;-131,3866119385;
654,6361694336;-131,3839569092;
656,1451416016;-131,4055175781;
657,6579589844;-131,4270782471;
659,1738891602;-131,4767303467;
660,6933593750;-131,5298156738;
662,2166748047;-131,6095428467;
663,7431030273;-131,7030944824;
665,2730712891;-131,8183898926;
666,8065795898;-131,9617156982;
668,3439941406;-132,1174774170;
669,8845825195;-132,3155517578;
671,4287109375;-132,5151062012;
672,9767456055;-132,7669525146;
674,5280151367;-133,0187377930;
676,0828857422;-133,3049774170;
677,6416625977;-133,5979003906;
679,2036743164;-133,8876800537;
680,7692871094;-134,1759033203;
682,3388671875;-134,4083099365;
683,9116821289;-134,5840301514;
685,4881591797;-134,6815338135;
687,0682983398;-134,6279144287;
688,6524047852;-134,5355224609;
690,2398071289;-134,2846527100;
691,8308105469;-134,0309906006;
693,4259643555;-133,7350158691;
695,0243530273;-133,4391326904;
696,6264038086;-133,2082366943;
698,2325439453;-132,9815368652;
699,8420410156;-132,8468780518;
701,4552001953;-132,7316589355;
703,0721435547;-132,6945953369;
704,6931762695;-132,6876220703;
706,3175048828;-132,7312774658;
707,9456176758;-132,8047790527;
709,5778808594;-132,9010314941;
711,2135009766;-133,0161285400;
712,8529052734;-133,1341247559;
714,4964599609;-133,2554016113;
716,1434326172;-133,3729858398;
717,7941894531;-133,4853363037;
719,4491577148;-133,5992736816;
721,1075439453;-133,7160186768;
722,7697753906;-133,8434906006;
724,4357910156;-133,9945068359;
726,1060791016;-134,1607666016;
727,7797851563;-134,3662719727;
729,4573974609;-134,5814819336;
731,1392211914;-134,8252258301;
732,8245239258;-135,0624542236;
734,5137329102;-135,2790222168;
736,2072753906;-135,4690093994;
737,9042968750;-135,5712585449;
739,6052246094;-135,6367187500;
741,3100585938;-135,5830688477;
743,0192260742;-135,4994812012;
744,7319335938;-135,3254089355;
746,4486083984;-135,1380004883;
748,1696166992;-134,9144439697;
749,8942260742;-134,6918487549;
751,6227416992;-134,4714050293;
753,3557128906;-134,2557983398;
755,0922851563;-134,0497589111;
756,8328247070;-133,8420562744;
758,5777587891;-133,6316986084;
760,3263549805;-133,4122161865;
762,0789794922;-133,1812286377;
763,8356323242;-132,9471282959;
765,5967407227;-132,7099609375;
767,3614501953;-132,4954986572;
769,1303100586;-132,2971191406;
770,9036254883;-132,1582183838;
772,6806030273;-132,0491180420;
774,4616699219;-132,0339660645;
776,2473144531;-132,0488739014;
778,0366210938;-132,1786346436;
779,8300170898;-132,3275604248;
781,6276245117;-132,5852661133;
783,4297485352;-132,8509674072;
785,2355957031;-133,1616668701;
787,0455932617;-133,4610443115;
788,8602294922;-133,7164611816;
790,6786499023;-133,9239044189;
792,5012207031;-134,0368652344;
794,3284301758;-134,0867462158;
796,1593627930;-134,0673065186;
797,9945678711;-134,0210418701;
799,8344726563;-133,9586181641;
801,6781616211;-133,9306793213;
803,5260620117;-133,9124145508;
805,3782348633;-133,9723510742;
807,2351684570;-134,0445556641;
809,0958862305;-134,1750183105;
810,9609375000;-134,3072204590;
812,8306884766;-134,4435729980;
814,7042846680;-134,5497589111;
816,5822753906;-134,6234893799;
818,4649658203;-134,6370086670;
820,3516235352;-134,6215667725;
822,2425537109;-134,5577392578;
824,1378784180;-134,4873962402;
826,0380249023;-134,4198455811;
827,9421386719;-134,3649139404;
829,8505859375;-134,3390960693;
831,7639160156;-134,3388671875;
833,6812133789;-134,3616790771;
835,6029052734;-134,4132690430;
837,5294799805;-134,4740905762;
839,4600219727;-134,5638275146;
841,3950195313;-134,6603393555;
843,3349609375;-134,7779083252;
845,2789306641;-134,9083404541;
847,2273559570;-135,0520172119;
849,1802978516;-135,2075653076;
851,1381835938;-135,3669586182;
853,1000976563;-135,5200805664;
855,0665893555;-135,6622161865;
857,0380249023;-135,7776947021;
859,0135498047;-135,8549804688;
860,9936523438;-135,9037322998;
862,9787597656;-135,8867645264;
864,9680175781;-135,8493041992;
866,9617919922;-135,7579803467;
868,9602050781;-135,6481781006;
870,9636840820;-135,5159606934;
872,9713134766;-135,3721923828;
874,9835815430;-135,2261352539;
877,0009765625;-135,0977630615;
879,0225219727;-134,9934844971;
881,0487670898;-134,9264221191;
883,0800781250;-134,9278717041;
885,1156616211;-134,9613647461;
887,1559448242;-135,0909423828;
889,2008666992;-135,2473754883;
891,2510375977;-135,4456787109;
893,3054199219;-135,6450195313;
895,3645629883;-135,8379974365;
897,4289550781;-135,9614868164;
899,4975585938;-136,0317687988;
901,5709838867;-136,0361938477;
903,6496582031;-135,9760894775;
905,7326660156;-135,9049530029;
907,8204345703;-135,8520050049;
909,9135131836;-135,8565216064;
912,0109252930;-135,9066314697;
914,1131591797;-136,0563201904;
916,2202758789;-136,2212677002;
918,3327026367;-136,4044647217;
920,4495239258;-136,5322418213;
922,5712280273;-136,6245269775;
924,6983642578;-136,6154632568;
926,8298339844;-136,5668487549;
928,9662475586;-136,4831542969;
931,1080932617;-136,3956604004;
933,2543334961;-136,3287353516;
935,4055786133;-136,2987518311;
937,5617675781;-136,3381042480;
939,7233886719;-136,4134979248;
941,8895263672;-136,5512390137;
944,0606689453;-136,7110290527;
946,2373046875;-136,8803405762;
948,4184570313;-137,0237731934;
950,6046142578;-137,1279144287;
952,7963867188;-137,1978454590;
954,9926147461;-137,1956787109;
957,1939697266;-137,1766815186;
959,4008789063;-137,1377868652;
961,6123657227;-137,1026306152;
963,8289794922;-137,0762634277;
966,0506591797;-137,0639343262;
968,2780151367;-137,0680236816;
970,5099487305;-137,0775604248;
972,7470092773;-137,0922241211;
974,9898071289;-137,1021575928;
977,2372436523;-137,1029052734;
979,4898681641;-137,0848083496;
981,7481689453;-137,0218200684;
984,0111694336;-136,9260101318;
986,2794189453;-136,7793884277;
988,5528564453;-136,5953063965;
990,8320922852;-136,4057922363;
993,1160278320;-136,2252655029;
995,4052124023;-136,1050567627;
997,7002563477;-136,0335998535;
1000,0000000000;-136,0570068359;
1002,3050537109;-136,1094970703;
1004,6160278320;-136,2104492188;
1006,9317016602;-136,3432159424;
1009,2527465820;-136,4869995117;
1011,5797119141;-136,6306610107;
1013,9114990234;-136,7728271484;
1016,2485961914;-136,9187622070;
1018,5911254883;-137,0741271973;
1020,9396362305;-137,2358551025;
1023,2929687500;-137,3847351074;
1025,6517333984;-137,4878845215;
1028,0164794922;-137,5153350830;
1030,3861083984;-137,4639282227;
1032,7612304688;-137,3661804199;
1035,1424560547;-137,2695770264;
1037,5284423828;-137,2089233398;
1039,9200439453;-137,1909179688;
1042,3171386719;-137,2012939453;
1044,7203369141;-137,2256317139;
1047,1285400391;-137,2579650879;
1049,5422363281;-137,3033905029;
1051,9620361328;-137,3743896484;
1054,3868408203;-137,4853057861;
1056,8173828125;-137,6480102539;
1059,2539062500;-137,8686981201;
1061,6955566406;-138,1441802979;
1064,1429443359;-138,4566955566;
1066,5964355469;-138,7685394287;
1069,0549316406;-139,0230560303;
1071,5192871094;-139,1608276367;
1073,9891357422;-139,1474304199;
1076,4653320313;-138,9939422607;
1078,9466552734;-138,7496948242;
1081,4337158203;-138,4747924805;
1083,9271240234;-138,2177886963;
1086,4256591797;-138,0089263916;
1088,9299316406;-137,8632812500;
1091,4405517578;-137,7878570557;
1093,9564208984;-137,7867736816;
1096,4781494141;-137,8616027832;
1099,0056152344;-138,0043640137;
1101,5394287109;-138,1840820313;
1104,0786132813;-138,3380889893;
1106,6235351563;-138,4010925293;
1109,1750488281;-138,3374176025;
1111,7316894531;-138,1696472168;
1114,2943115234;-137,9718017578;
1116,8635253906;-137,8025512695;
1119,4379882813;-137,6885528564;
1122,0183105469;-137,6364135742;
1124,6052246094;-137,6459197998;
1127,1976318359;-137,7146301270;
1129,7958984375;-137,8360595703;
1132,4001464844;-137,9972229004;
1135,0109863281;-138,1780395508;
1137,6273193359;-138,3531951904;
1140,2496337891;-138,4972991943;
1142,8785400391;-138,5950164795;
1145,5129394531;-138,6504974365;
1148,1534423828;-138,6828918457;
1150,8006591797;-138,7168121338;
1153,4533691406;-138,7219696045;
1156,1121826172;-138,6902008057;
1158,7770996094;-138,6381530762;
1161,4487304688;-138,5807495117;
1164,1259765625;-138,5221099854;
1166,8093261719;-138,4453125000;
1169,4996337891;-138,3182830811;
1172,1954345703;-138,1133270264;
1174,8973388672;-137,8262786865;
1177,6062011719;-137,4818725586;
1180,3206787109;-137,1246948242;
1183,0413818359;-136,8039245605;
1185,7684326172;-136,5598602295;
1188,5023193359;-136,4168548584;
1191,2419433594;-136,3825073242;
1193,9877929688;-136,5286102295;
1196,7407226563;-136,8333892822;
1199,4992675781;-137,1084594727;
1202,2642822266;-137,4141845703;
1205,0361328125;-137,7315368652;
1207,8138427734;-138,0369415283;
1210,5980224609;-138,3004302979;
1213,3891601563;-138,4932098389;
1216,1861572266;-138,6020355225;
1218,9895019531;-138,6371612549;
1221,7993164063;-138,6264343262;
1224,6163330078;-138,5965423584;
1227,4392089844;-138,5995025635;
1230,2685546875;-138,6161804199;
1233,1051025391;-138,6108093262;
1235,9475097656;-138,5524291992;
1238,7963867188;-138,4287567139;
1241,6525878906;-138,2556457520;
1244,5146484375;-138,0690155029;
1247,3834228516;-137,8490905762;
1250,2586669922;-137,7289428711;
1253,1413574219;-137,7006683350;
1256,0299072266;-137,6815795898;
1258,9251708984;-137,6486816406;
1261,8277587891;-137,5935516357;
1264,7363281250;-137,5261993408;
1267,6516113281;-137,4562530518;
1270,5743408203;-137,4660491943;
1273,5031738281;-137,5376434326;
1276,4385986328;-137,6516876221;
1279,3815917969;-137,7966461182;
1282,3306884766;-137,9589080811;
1285,2866210938;-138,1210327148;
1288,2492675781;-138,3051147461;
1291,2194824219;-138,3763427734;
1294,1958007813;-138,3349761963;
1297,1790771484;-138,2409667969;
1300,1697998047;-138,1185302734;
1303,1667480469;-137,9380493164;
1306,1706542969;-137,7989501953;
1309,1822509766;-137,7391204834;
1312,1999511719;-137,7020874023;
1315,2247314453;-137,6890869141;
1318,2563476563;-137,7045440674;
1321,2957763672;-137,7851257324;
1324,3414306641;-137,8958435059;
1327,3941650391;-137,9546661377;
1330,4545898438;-137,9775390625;
1333,5214843750;-137,9578552246;
1336,5953369141;-137,8591461182;
1339,6770019531;-137,7149353027;
1342,7650146484;-137,6017303467;
1345,8602294922;-137,4931182861;
1348,9632568359;-137,4046783447;
1352,0727539063;-137,4567413330;
1355,1893310547;-137,6023864746;
1358,3131103516;-137,8094482422;
1361,4448242188;-138,0325317383;
1364,5831298828;-138,2727508545;
1367,7285156250;-138,3635253906;
1370,8820800781;-138,3578033447;
1374,0419921875;-138,3570556641;
1377,2092285156;-138,4348297119;
1380,3846435547;-138,5861053467;
1383,5665283203;-138,6942901611;
1386,7557373047;-138,7720489502;
1389,9522705078;-138,7951507568;
1393,1569824219;-138,7297363281;
1396,3682861328;-138,6412506104;
1399,5870361328;-138,5314941406;
1402,8139648438;-138,3588256836;
1406,0474853516;-138,2258453369;
1409,2885742188;-138,1943359375;
1412,5378417969;-138,2582244873;
1415,7938232422;-138,4084930420;
1419,0573730469;-138,5258026123;
1422,3292236328;-138,6237030029;
1425,6077880859;-138,7064208984;
1428,8939208984;-138,7404479980;
1432,1876220703;-138,7525482178;
1435,4896240234;-138,7826232910;
1438,7985839844;-138,8265075684;
1442,1151123047;-138,8551940918;
1445,4400634766;-138,8614349365;
1448,7718505859;-138,7961425781;
1452,1114501953;-138,6971282959;
1455,4594726563;-138,5738067627;
1458,8143310547;-138,4154052734;
1462,1770019531;-138,3622436523;
1465,5474853516;-138,4370574951;
1468,9265136719;-138,7463989258;
1472,3125000000;-139,2458190918;
1475,7061767578;-139,6616973877;
1479,1086425781;-140,2683258057;
1482,5180664063;-140,7136383057;
1485,9354248047;-140,7930755615;
1489,3614501953;-140,5135498047;
1492,7945556641;-139,9481506348;
1496,2354736328;-139,2942810059;
1499,6853027344;-138,7583160400;
1503,1420898438;-138,5075683594;
1506,6069335938;-138,2848358154;
1510,0798339844;-138,1751708984;
1513,5615234375;-138,1511230469;
1517,0502929688;-138,1757812500;
1520,5472412109;-138,2713775635;
1524,0531005859;-138,3797607422;
1527,5661621094;-138,5432434082;
1531,0872802734;-138,6131439209;
1534,6173095703;-138,4799957275;
1538,1547851563;-138,2306823730;
1541,7003173828;-138,0478057861;
1545,2540283203;-137,8206024170;
1548,8167724609;-137,6535949707;
1552,3869628906;-137,5714721680;
1555,9653320313;-137,5921020508;
1559,5527343750;-137,6925048828;
1563,1477050781;-137,9398956299;
1566,7508544922;-138,1956787109;
1570,3631591797;-138,3481903076;
1573,9829101563;-138,4496765137;
1577,6110839844;-138,6145629883;
1581,2475585938;-138,8753814697;
1584,8933105469;-139,0823059082;
1588,5466308594;-139,3282623291;
1592,2083740234;-139,4198760986;
1595,8793945313;-139,2620391846;
1599,5579833984;-138,9523620605;
1603,2451171875;-138,5850372314;
1606,9415283203;-138,2643280029;
1610,6457519531;-138,0245361328;
1614,3583984375;-137,8433532715;
1618,0804443359;-137,7557525635;
1621,8101806641;-137,6794891357;
1625,5485839844;-137,6649627686;
1629,2956542969;-137,7229919434;
1633,0521240234;-137,8265838623;
1636,8165283203;-137,9745483398;
1640,5894775391;-138,1565551758;
1644,3720703125;-138,3838500977;
1648,1624755859;-138,6594085693;
1651,9615478516;-138,9960479736;
1655,7703857422;-139,3634490967;
1659,5870361328;-139,6707000732;
1663,4124755859;-139,8269653320;
1667,2468261719;-139,7020721436;
1671,0908203125;-139,3881530762;
1674,9427490234;-139,0028533936;
1678,8035888672;-138,7066040039;
1682,6743164063;-138,6120147705;
1686,5529785156;-138,6835937500;
1690,4406738281;-138,8824310303;
1694,3381347656;-139,1714019775;
1698,2437744141;-139,3396301270;
1702,1583251953;-139,3783874512;
1706,0828857422;-139,2793884277;
1710,0155029297;-139,0768127441;
1713,9571533203;-138,8765411377;
1717,9079589844;-138,7225036621;
1721,8687744141;-138,6132812500;
1725,8378906250;-138,5762481689;
1729,8160400391;-138,6251068115;
1733,8043212891;-138,8094024658;
1737,8009033203;-139,1891479492;
1741,8066406250;-139,4489440918;
1745,8225097656;-139,4921264648;
1749,8468017578;-139,3317871094;
1753,8803710938;-139,0593719482;
1757,9230957031;-138,7980346680;
1761,9761962891;-138,7424926758;
1766,0377197266;-138,8142547607;
1770,1085205078;-138,9577026367;
1774,1898193359;-139,1444854736;
1778,2794189453;-139,3612823486;
1782,3784179688;-139,4487609863;
1786,4879150391;-139,4766235352;
1790,6059570313;-139,5072479248;
1794,7333984375;-139,5683746338;
1798,8713378906;-139,6547546387;
1803,0179443359;-139,7039337158;
1807,1739501953;-139,7494506836;
1811,3397216797;-139,8032073975;
1815,5158691406;-139,8119049072;
1819,7008056641;-139,7718963623;
1823,8953857422;-139,6725158691;
1828,1005859375;-139,5831909180;
1832,3144531250;-139,5051116943;
1836,5380859375;-139,4566192627;
1840,7724609375;-139,4471740723;
1845,0155029297;-139,4199066162;
1849,2684326172;-139,3269042969;
1853,5311279297;-139,1302032471;
1857,8046875000;-138,8190307617;
1862,0870361328;-138,6373291016;
1866,3792724609;-138,6512756348;
1870,6824951172;-138,7766571045;
1874,9945068359;-138,9277648926;
1879,3165283203;-138,9288940430;
1883,6495361328;-138,8170471191;
1887,9914550781;-138,6753387451;
1892,3433837891;-138,6625213623;
