sep=;
37411,0546875000;-159,3340911865;
37497,2890625000;-159,1861419678;
37583,7226562500;-159,2957611084;
37670,3984375000;-159,7059173584;
37757,2304687500;-160,3678283691;
37844,2656250000;-161,0498199463;
37931,5000000000;-161,3009185791;
38018,9335937500;-160,5461730957;
38106,5703125000;-159,5002746582;
38194,4062500000;-158,9277038574;
38282,4921875000;-158,5355377197;
38370,7343750000;-158,3268280029;
38459,1796875000;-158,2755889893;
38547,8320312500;-158,3385925293;
38636,6875000000;-158,4688262939;
38725,7500000000;-158,6204681396;
38815,0585937500;-158,7418518066;
38904,5273437500;-158,7830505371;
38994,2070312500;-158,7348937988;
39084,0898437500;-158,6436462402;
39174,1835937500;-158,5611724854;
39264,4804687500;-158,4946136475;
39354,9882812500;-158,4108276367;
39445,7460937500;-158,2795410156;
39536,6718750000;-158,1038055420;
39627,8085937500;-157,8045654297;
39719,1523437500;-157,4916076660;
39810,7070312500;-157,2628326416;
39902,4765625000;-157,0278167725;
39994,4960937500;-156,8197631836;
40086,6875000000;-156,6848907471;
40179,0898437500;-156,6608428955;
40271,7070312500;-156,7586212158;
40364,5351562500;-156,9596710205;
40457,5781250000;-157,2296447754;
40550,8359375000;-157,5368652344;
40644,3515625000;-157,9963073730;
40738,0390625000;-158,3251495361;
40831,9453125000;-158,3212127686;
40926,0664062500;-158,1146545410;
41020,4023437500;-157,7944793701;
41114,9570312500;-157,4991302490;
41209,7304687500;-157,3396148682;
41304,7656250000;-157,3666076660;
41399,9765625000;-157,5648345947;
41495,4062500000;-157,9787139893;
41591,0585937500;-158,2361602783;
41686,9257812500;-158,2390899658;
41783,0195312500;-158,1749267578;
41879,3789062500;-158,0858001709;
41975,9140625000;-157,9774017334;
42072,6679687500;-157,8373260498;
42169,6484375000;-157,5566711426;
42266,8554687500;-157,2614898682;
42364,2812500000;-157,1100006104;
42461,9335937500;-157,0267333984;
42559,8593750000;-157,0158081055;
42657,9648437500;-157,0618743896;
42756,2929687500;-157,1399078369;
42854,8476562500;-157,2651977539;
42953,6328125000;-157,3584136963;
43052,6445312500;-157,3705139160;
43151,9296875000;-157,3192749023;
43251,3984375000;-157,1911315918;
43351,0976562500;-156,9926910400;
43451,0234375000;-156,6201629639;
43551,1796875000;-156,2562255859;
43651,5703125000;-156,0614624023;
43752,1914062500;-155,9291839600;
43853,0898437500;-155,8646545410;
43954,1757812500;-155,8626708984;
44055,4921875000;-155,8736572266;
44157,0429687500;-155,8353729248;
44258,8281250000;-155,7535552979;
44360,8476562500;-155,6602935791;
44463,1015625000;-155,6326599121;
44565,6406250000;-155,8277740479;
44668,3671875000;-156,1188049316;
44771,3320312500;-156,4754486084;
44874,5351562500;-156,8041534424;
44977,9726562500;-156,9976348877;
45081,6484375000;-156,7997436523;
45185,6171875000;-156,4873504639;
45289,7734375000;-156,1492614746;
45394,1679687500;-155,7319793701;
45498,8046875000;-155,4495544434;
45603,6835937500;-155,3304901123;
45708,8046875000;-155,2371215820;
45814,1640625000;-155,1035156250;
45919,8203125000;-154,9540710449;
46025,6679687500;-154,8403472900;
46131,7617187500;-154,7268829346;
46238,0976562500;-154,6065368652;
46344,6796875000;-154,5709991455;
46451,5078125000;-154,5988464355;
46558,6328125000;-154,6442565918;
46665,9531250000;-154,6945648193;
46773,5234375000;-154,6851806641;
46881,3398437500;-154,6277618408;
46989,4023437500;-154,5414733887;
47097,7187500000;-154,4170379639;
47206,2812500000;-154,3785858154;
47315,1484375000;-154,4523620605;
47424,2109375000;-154,7141723633;
47533,5273437500;-155,0673980713;
47643,0976562500;-155,3003540039;
47752,9179687500;-155,4947509766;
47862,9921875000;-155,6975250244;
47973,3710937500;-155,8428344727;
48083,9531250000;-155,9266510010;
48194,7890625000;-156,0708923340;
48305,8828125000;-156,2457427979;
48417,2304687500;-156,3723449707;
48528,8359375000;-156,5401000977;
48640,6992187500;-156,6623077393;
48752,8710937500;-156,7274627686;
48865,2500000000;-156,8904571533;
48977,8867187500;-157,1312561035;
49090,7851562500;-157,2478485107;
49203,9453125000;-157,1417388916;
49317,3632812500;-156,8245697021;
49431,0429687500;-156,6058959961;
49545,0390625000;-156,3771667480;
49659,2421875000;-156,2089233398;
49773,7109375000;-156,0567626953;
49888,4453125000;-155,4083099365;
50003,4414062500;-153,9863433838;
50118,7031250000;-152,4786529541;
50234,2851562500;-149,9289703369;
50350,0781250000;-147,8179779053;
50466,1367187500;-146,3282928467;
50582,4648437500;-145,4998626709;
50699,0625000000;-145,3189849854;
50815,9257812500;-145,4762725830;
50933,0625000000;-145,9006347656;
51050,5234375000;-146,2551422119;
51168,1953125000;-146,8276824951;
51286,1445312500;-147,5459442139;
51404,3593750000;-148,6505279541;
51522,8515625000;-150,3171386719;
51641,6171875000;-151,8220672607;
51760,7109375000;-154,5887298584;
51880,0234375000;-158,0620574951;
51999,6093750000;-160,4069366455;
52119,4726562500;-160,7984619141;
52239,6093750000;-160,4838867188;
52360,0273437500;-159,9918670654;
52480,7187500000;-159,5034332275;
52601,7500000000;-158,9826354980;
52723,0000000000;-158,5177917480;
52844,5312500000;-158,4012145996;
52966,3398437500;-158,8365325928;
53088,4335937500;-159,5642700195;
53210,8046875000;-160,9961547852;
53333,5195312500;-161,9011230469;
53456,4570312500;-161,0458984375;
53579,6757812500;-159,7068328857;
53703,1835937500;-158,6801605225;
53826,9726562500;-158,1376342773;
53951,0468750000;-158,0298309326;
54075,4062500000;-158,1003875732;
54200,1132812500;-158,3338317871;
54325,0507812500;-158,7873992920;
54450,2734375000;-159,4584197998;
54575,7851562500;-160,0101623535;
54701,5859375000;-159,9190521240;
54827,6757812500;-159,4033813477;
54954,0585937500;-158,9822082520;
55080,7929687500;-158,9458923340;
55207,7578125000;-159,2868041992;
55335,0156250000;-159,5837249756;
55462,5664062500;-159,3858489990;
55590,4101562500;-158,8684234619;
55718,5507812500;-158,3260040283;
55847,0468750000;-157,9313964844;
55975,7773437500;-157,6942749023;
56104,8085937500;-157,5374298096;
56234,1328125000;-157,5009460449;
56363,7578125000;-157,6651611328;
56493,6796875000;-158,1983642578;
56623,9023437500;-158,9627227783;
56754,4843750000;-159,5533142090;
56885,3085937500;-159,8405761719;
57016,4335937500;-159,9523620605;
57147,8593750000;-159,9701232910;
57279,5898437500;-159,8450317383;
57411,6210937500;-159,5200347900;
57544,0234375000;-159,2209014893;
57676,6679687500;-158,9743804932;
57809,6171875000;-158,8406829834;
57942,8710937500;-158,9423980713;
58076,4335937500;-159,2452697754;
58210,3046875000;-159,6706085205;
58344,4843750000;-160,2584838867;
58479,0351562500;-160,6898956299;
58613,8320312500;-160,8763275146;
58748,9414062500;-160,6297607422;
58884,3632812500;-160,0054168701;
59020,0937500000;-159,3546752930;
59156,1406250000;-159,3491821289;
59292,5000000000;-160,0302581787;
59429,2382812500;-161,2477264404;
59566,2265625000;-162,5118255615;
59703,5312500000;-162,8570861816;
59841,1523437500;-162,0780181885;
59979,0898437500;-161,4146575928;
60117,3476562500;-161,3252258301;
60255,9882812500;-161,8789215088;
60394,8828125000;-162,3069305420;
60534,0976562500;-161,4354248047;
60673,6328125000;-160,0885925293;
60813,4882812500;-158,9420471191;
60953,6679687500;-158,6551666260;
61094,1718750000;-158,7756500244;
61235,0625000000;-159,1213073730;
61376,2148437500;-159,4079132080;
61517,6914062500;-159,7195587158;
61659,4960937500;-159,8717346191;
61801,6250000000;-159,3269958496;
61944,0820312500;-158,1213378906;
62086,9335937500;-156,4098510742;
62230,0507812500;-155,2042999268;
62373,4960937500;-154,0695953369;
62517,2695312500;-152,9794769287;
62661,3750000000;-152,6358489990;
62805,8164062500;-152,8861999512;
62950,5859375000;-153,6270294189;
63095,7617187500;-155,3407440186;
63241,2031250000;-157,2157287598;
63386,9765625000;-159,1275177002;
63533,0898437500;-161,0685119629;
63679,5390625000;-161,3117828369;
63826,3242187500;-160,3796539307;
63973,5195312500;-159,5896759033;
64120,9804687500;-159,0001678467;
64268,7851562500;-158,4959259033;
64416,9296875000;-158,1010589600;
64565,4140625000;-157,8608398438;
64714,2421875000;-157,9105529785;
64863,4140625000;-158,3494720459;
65013,0000000000;-158,7188568115;
65162,8593750000;-158,7484130859;
65313,0625000000;-158,1956939697;
65463,6132812500;-157,2421569824;
65614,5156250000;-156,5223846436;
65765,7578125000;-156,0073394775;
65917,3515625000;-155,7097320557;
66069,3671875000;-155,5182647705;
66221,6640625000;-154,7210998535;
66374,3125000000;-153,8270263672;
66527,3125000000;-153,1497955322;
66680,6562500000;-152,9474945068;
66834,3593750000;-153,6517333984;
66988,4921875000;-155,1939392090;
67142,9062500000;-156,6196899414;
67297,6796875000;-157,1562500000;
67452,8046875000;-155,5894012451;
67608,2890625000;-152,9831542969;
67764,1250000000;-150,9103698730;
67920,3281250000;-149,7354583740;
68076,9609375000;-149,4537048340;
68233,8906250000;-149,7812500000;
68391,1718750000;-150,9948272705;
68548,8203125000;-152,9348144531;
68706,8281250000;-154,9490509033;
68865,2031250000;-156,1821746826;
69024,0156250000;-156,6730041504;
69183,1250000000;-157,2055664063;
69342,5937500000;-157,9076385498;
69502,4296875000;-158,7171173096;
69662,6406250000;-159,4154052734;
69823,2187500000;-159,5979156494;
69984,1640625000;-159,9035491943;
70145,5625000000;-160,6095123291;
70307,2500000000;-161,3545227051;
70469,3125000000;-162,1227569580;
70631,7500000000;-163,6082000732;
70794,5625000000;-165,9096984863;
70957,7500000000;-166,7137603760;
71121,3906250000;-165,7323760986;
71285,3281250000;-165,4110260010;
71449,6484375000;-164,8543243408;
71614,3437500000;-162,0080566406;
71779,4218750000;-159,7085266113;
71944,8750000000;-158,6991577148;
72110,7187500000;-158,5942687988;
72277,0156250000;-158,7408752441;
72443,6171875000;-158,7261199951;
72610,6093750000;-158,9535980225;
72777,9765625000;-159,1488952637;
72945,7343750000;-159,1034698486;
73113,8828125000;-159,4660491943;
73282,4140625000;-160,6672058105;
73451,4140625000;-162,7469024658;
73620,7265625000;-163,1121215820;
73790,4296875000;-162,2346954346;
73960,5234375000;-161,2199249268;
74131,0078125000;-160,2030944824;
74301,8828125000;-159,6739959717;
74473,2343750000;-159,7919006348;
74644,8984375000;-160,9828033447;
74816,9609375000;-162,8925323486;
74989,4218750000;-162,0849761963;
75162,2734375000;-160,5517120361;
75335,5312500000;-159,3719482422;
75509,1875000000;-159,0802917480;
75683,3203125000;-159,5699157715;
75857,7812500000;-159,7821960449;
76032,6328125000;-159,3486022949;
76207,8984375000;-159,5955352783;
76383,5625000000;-161,0249786377;
76559,6328125000;-162,0144805908;
76736,1875000000;-162,1114196777;
76913,0703125000;-162,6877441406;
77090,3593750000;-163,4634704590;
77268,0625000000;-162,1777801514;
77446,1718750000;-162,0707092285;
77624,6875000000;-163,0778045654;
77803,6171875000;-162,2305145264;
77983,0468750000;-160,3348999023;
78162,8046875000;-158,8720092773;
78342,9765625000;-158,1108551025;
78523,5625000000;-157,8210144043;
78704,5625000000;-158,0687713623;
78885,9843750000;-159,0341949463;
79067,8203125000;-160,3066406250;
79250,1640625000;-161,9688720703;
79432,8437500000;-166,2807617188;
79615,9375000000;-169,7352294922;
79799,4609375000;-169,5637969971;
79983,4062500000;-164,3519592285;
80167,7734375000;-160,8794555664;
80352,6484375000;-159,3195800781;
80537,8671875000;-159,4621582031;
80723,5156250000;-160,5879058838;
80909,5859375000;-161,1455993652;
81096,0937500000;-161,4030151367;
81283,0234375000;-161,0285339355;
81470,3828125000;-158,7980957031;
81658,2734375000;-156,8898925781;
81846,5000000000;-156,1654968262;
82035,1640625000;-156,0837860107;
82224,2578125000;-156,5095672607;
82413,7890625000;-157,2666625977;
82603,7578125000;-158,5693664551;
82794,2578125000;-161,0648040771;
82985,1015625000;-165,5476989746;
83176,3906250000;-164,1480712891;
83368,1171875000;-161,6587371826;
83560,2890625000;-161,7988739014;
83752,8984375000;-163,5824890137;
83945,9609375000;-163,4263763428;
84139,5546875000;-163,3608856201;
84333,5000000000;-160,7858886719;
84527,8906250000;-158,8831329346;
84722,7343750000;-158,2779388428;
84918,0312500000;-158,2384185791;
85113,7734375000;-158,6020202637;
85310,0546875000;-159,0741424561;
85506,7031250000;-159,2790832520;
85703,8046875000;-160,0617370605;
85901,3515625000;-162,1457214355;
86099,3671875000;-163,3592529297;
86297,8281250000;-160,9754638672;
86496,7500000000;-159,1204223633;
86696,2265625000;-158,6677551270;
86896,0703125000;-159,0358276367;
87096,3671875000;-159,1811218262;
87297,1328125000;-158,8807678223;
87498,3593750000;-158,8715362549;
87700,0468750000;-159,8251037598;
87902,2031250000;-162,3964996338;
88104,9218750000;-164,0803833008;
88308,0078125000;-162,1081085205;
88511,5703125000;-159,3429107666;
88715,5937500000;-158,8021240234;
88920,0859375000;-159,8267364502;
89125,0546875000;-161,2930603027;
89330,5937500000;-161,2834014893;
89536,5078125000;-159,8179473877;
89742,8906250000;-159,4698791504;
89949,7578125000;-161,5012054443;
90157,1015625000;-167,1166381836;
90364,9140625000;-164,0129852295;
90573,2109375000;-161,1083526611;
90782,0937500000;-159,5292358398;
90991,3515625000;-159,4309844971;
91201,0937500000;-160,1621093750;
91411,3203125000;-160,8048553467;
91622,0234375000;-161,4940643311;
91833,2187500000;-160,9756622314;
92045,0078125000;-159,7887573242;
92257,1718750000;-159,9808807373;
92469,8359375000;-161,5568695068;
92682,9843750000;-161,9171600342;
92896,6250000000;-161,3542327881;
93110,7578125000;-161,4622344971;
93325,3828125000;-160,6867828369;
93540,6093750000;-160,1042785645;
93756,2265625000;-160,1108856201;
93972,3437500000;-159,6281127930;
94188,9531250000;-159,4397583008;
94406,0703125000;-160,5359497070;
94623,6796875000;-162,8638763428;
94841,8984375000;-162,7526855469;
95060,5156250000;-161,6450653076;
95279,6328125000;-161,0494384766;
95499,2656250000;-160,7266845703;
95719,3984375000;-161,0020294189;
95940,0390625000;-162,3645019531;
96161,1875000000;-161,8378448486;
96382,9453125000;-160,2973022461;
96605,1171875000;-160,3494262695;
96827,7968750000;-161,5433349609;
97050,9921875000;-162,1893615723;
97274,7031250000;-161,9292602539;
97498,9296875000;-161,3554077148;
97723,6718750000;-160,2972564697;
97949,0390625000;-159,5733032227;
98174,8203125000;-159,5602416992;
98401,1171875000;-160,3190612793;
98627,9375000000;-162,3609619141;
98855,2812500000;-164,8417510986;
99083,1484375000;-163,1130065918;
99311,6562500000;-161,0858917236;
99540,5781250000;-160,8884582520;
99770,0234375000;-162,6994323730;
100000,0000000000;-162,7883300781;
100230,5078125000;-162,5685577393;
100461,5468750000;-162,2090148926;
100693,1171875000;-161,7639617920;
100925,3359375000;-161,3132934570;
101157,9687500000;-160,9306640625;
101391,1484375000;-160,6789093018;
101624,8593750000;-160,6081085205;
101859,1171875000;-160,7568664551;
102093,9062500000;-161,1601104736;
102329,3515625000;-161,8611907959;
102565,2265625000;-162,9198303223;
102801,6484375000;-164,3874816895;
103038,6171875000;-166,0827636719;
103276,1250000000;-167,1283416748;
103514,1875000000;-166,6238555908;
103752,7890625000;-165,9587554932;
103992,0625000000;-165,3314208984;
104231,7734375000;-164,3695526123;
104472,0312500000;-163,2227020264;
104712,8515625000;-162,1850891113;
104954,2187500000;-161,3872375488;
105196,1484375000;-160,8335723877;
105438,6328125000;-160,4829406738;
105681,7890625000;-160,2902984619;
105925,3984375000;-160,2189636230;
106169,5625000000;-160,2337799072;
106414,2890625000;-160,2899475098;
106659,5859375000;-160,3335418701;
106905,4375000000;-160,3247833252;
107151,9843750000;-160,2646179199;
107398,9765625000;-160,1905975342;
107646,5390625000;-160,1414031982;
107894,6718750000;-160,1275482178;
108143,3750000000;-160,1280822754;
108392,6562500000;-160,1061096191;
108642,5078125000;-160,0312957764;
108893,0546875000;-159,8978576660;
109144,0625000000;-159,7292175293;
109395,6484375000;-159,5666046143;
109647,8125000000;-159,4527435303;
109900,5546875000;-159,4196472168;
110153,8828125000;-159,4829101563;
110407,9218750000;-159,6397247314;
110662,4140625000;-159,8305206299;
110917,5000000000;-160,0903930664;
111173,1718750000;-160,3378753662;
111429,4375000000;-160,5273132324;
111686,2890625000;-160,6362762451;
111943,7343750000;-160,6745300293;
112201,8984375000;-160,6740722656;
112460,5312500000;-160,6683807373;
112719,7578125000;-160,6759948730;
112979,5859375000;-160,6965026855;
113240,0078125000;-160,7177429199;
113501,0390625000;-160,7284698486;
113762,7890625000;-160,7292327881;
114025,0234375000;-160,7342987061;
114287,8593750000;-160,7645721436;
114551,2968750000;-160,8394012451;
114815,3437500000;-160,9735260010;
115080,0078125000;-161,3137512207;
115345,2734375000;-161,7871398926;
115611,2812500000;-162,1213836670;
115877,7734375000;-162,3563995361;
116144,8750000000;-162,3747100830;
116412,6015625000;-162,1191558838;
116680,9375000000;-161,6467437744;
116949,8984375000;-161,0869903564;
117219,4765625000;-160,5625762939;
117489,8046875000;-160,1509246826;
117760,6250000000;-159,8859710693;
118032,0703125000;-159,7716064453;
118304,1406250000;-159,7918243408;
118576,8437500000;-159,9141082764;
118850,1718750000;-160,0890960693;
119124,2578125000;-160,2560119629;
119398,8515625000;-160,3763580322;
119674,0703125000;-160,3487854004;
119949,9296875000;-160,2602996826;
120226,4218750000;-160,1439514160;
120503,5546875000;-160,0266723633;
120781,3203125000;-159,9454498291;
121059,8671875000;-159,9328002930;
121338,9140625000;-160,0010986328;
121618,6093750000;-160,1418609619;
121898,9531250000;-160,3408660889;
122179,9375000000;-160,5980529785;
122461,5703125000;-161,1777496338;
122743,9843750000;-162,1244964600;
123026,9218750000;-162,4507751465;
123310,5078125000;-160,3219757080;
123594,7421875000;-157,1471252441;
123879,6406250000;-154,3529205322;
124165,1953125000;-152,0442810059;
124451,3984375000;-150,1866302490;
124738,4062500000;-148,2113189697;
125025,9375000000;-147,1027526855;
125314,1328125000;-146,8677368164;
125602,9921875000;-147,0203857422;
125892,5156250000;-147,5588836670;
126182,7031250000;-148,4821014404;
126473,7031250000;-149,7867889404;
126765,2343750000;-152,3471984863;
127057,4375000000;-155,6590118408;
127350,3125000000;-157,6703948975;
127643,8671875000;-158,8796844482;
127938,0937500000;-159,2219238281;
128233,0000000000;-159,2231292725;
128528,7265625000;-159,2211456299;
128824,9921875000;-159,4643096924;
129121,9453125000;-159,9969940186;
129419,5781250000;-160,4671173096;
129717,8984375000;-160,8916931152;
130016,9140625000;-161,1426849365;
130316,6093750000;-161,0459594727;
130617,1406250000;-160,4993438721;
130918,2265625000;-159,7070922852;
131220,0000000000;-158,3451538086;
131522,4687500000;-156,4551849365;
131825,6406250000;-154,4021606445;
132129,5000000000;-151,6251983643;
132434,2187500000;-149,6502075195;
132739,4843750000;-148,7748565674;
133045,4687500000;-148,2702789307;
133352,1406250000;-148,1211090088;
133659,5312500000;-148,4832916260;
133967,6250000000;-149,1496124268;
134276,4218750000;-149,4236602783;
134586,0937500000;-149,2870330811;
134896,3281250000;-148,3386077881;
135207,2656250000;-147,2346649170;
135518,9375000000;-146,6587066650;
135831,3125000000;-146,3162994385;
136144,4062500000;-146,2365570068;
136458,3906250000;-146,6681518555;
136772,9375000000;-147,6992492676;
137088,2031250000;-148,7973480225;
137404,2031250000;-150,2310791016;
137720,9218750000;-152,9793243408;
138038,3906250000;-156,7989654541;
138356,5781250000;-159,8072509766;
138675,6406250000;-163,0128631592;
138995,2968750000;-165,1335449219;
139315,7031250000;-164,5436096191;
139636,8281250000;-163,8519897461;
139958,7031250000;-163,0785522461;
140281,3125000000;-161,9651794434;
140604,6718750000;-161,2062377930;
140928,9375000000;-160,9886169434;
141253,7812500000;-161,0345001221;
141579,3906250000;-161,2917175293;
141905,7343750000;-161,4827880859;
142232,8437500000;-161,6250152588;
142560,7031250000;-161,7223510742;
142889,4687500000;-161,7512207031;
143218,8281250000;-161,7704315186;
143548,9687500000;-161,8497161865;
143879,8593750000;-161,9449005127;
144211,5156250000;-161,9430084229;
144543,9218750000;-161,7106170654;
144877,1093750000;-161,2642364502;
145211,2187500000;-160,8865051270;
145545,9375000000;-160,5113220215;
145881,4375000000;-160,0625305176;
146217,7031250000;-159,8125457764;
146554,7500000000;-159,8034057617;
146892,5625000000;-160,0334320068;
147231,3281250000;-160,4847106934;
147570,7031250000;-160,8849639893;
147910,8593750000;-161,4763336182;
148251,8125000000;-161,8792419434;
148593,5468750000;-161,8921203613;
148936,0625000000;-161,5826110840;
149279,3750000000;-161,2554626465;
149623,6250000000;-161,3278961182;
149968,5312500000;-161,9477844238;
150314,2187500000;-162,8100891113;
150660,7031250000;-164,6814575195;
151007,9843750000;-166,3612060547;
151356,0625000000;-166,2980651855;
151705,1250000000;-165,2843017578;
152054,8125000000;-163,7938690186;
152405,3125000000;-162,7227478027;
152756,6093750000;-161,4112548828;
153108,7187500000;-160,4368743896;
153461,6562500000;-159,7270660400;
153815,3906250000;-159,2449188232;
154170,1093750000;-159,0856781006;
154525,4843750000;-159,0958251953;
154881,6875000000;-159,2795257568;
155238,7031250000;-159,4409179688;
155596,5312500000;-159,4027709961;
155955,1875000000;-159,2491149902;
156314,6875000000;-159,0343627930;
156675,1718750000;-159,0010070801;
157036,3125000000;-159,2408142090;
157398,2968750000;-159,6017761230;
157761,1093750000;-159,9286041260;
158124,7656250000;-160,1595916748;
158489,2500000000;-160,2576141357;
158854,7500000000;-160,3670959473;
159220,9218750000;-160,4749145508;
159587,9375000000;-160,6495208740;
159955,7968750000;-160,9401702881;
160324,5156250000;-161,3589324951;
160694,0625000000;-161,7389984131;
161064,4843750000;-161,8122558594;
161435,9218750000;-161,6545104980;
161808,0468750000;-161,4925994873;
162181,0312500000;-161,3097229004;
162554,8593750000;-161,3058166504;
162929,5625000000;-161,6434631348;
163305,1250000000;-162,2082672119;
163681,7343750000;-162,7051849365;
164059,0312500000;-162,8175659180;
164437,2031250000;-162,3722381592;
164816,2343750000;-161,7579040527;
165196,1562500000;-161,2494812012;
165576,9375000000;-160,9709777832;
165958,6093750000;-161,0237884521;
166341,3437500000;-161,3143920898;
166724,7656250000;-161,7124176025;
167109,0781250000;-161,9710845947;
167494,2812500000;-161,8130798340;
167880,3593750000;-161,2810363770;
168267,3437500000;-160,4675598145;
168655,3906250000;-159,7256317139;
169044,1562500000;-159,3171234131;
169433,8125000000;-159,4158782959;
169824,3750000000;-159,9680938721;
170215,8281250000;-160,8318176270;
170608,1875000000;-161,7550201416;
171001,4531250000;-162,3098144531;
171395,8125000000;-162,3355560303;
171790,8906250000;-161,8762359619;
172186,8750000000;-161,3657073975;
172583,7812500000;-161,0137939453;
172981,6093750000;-160,8578033447;
173380,3437500000;-160,8927459717;
173779,9843750000;-160,9687805176;
174180,7500000000;-160,9240417480;
174582,2500000000;-160,8217468262;
174984,6875000000;-160,8019256592;
175388,0312500000;-160,9945373535;
175792,3125000000;-161,4787902832;
176197,5312500000;-161,9077911377;
176603,8750000000;-162,3627319336;
177010,9531250000;-162,7933502197;
177418,9843750000;-162,8955383301;
177827,9375000000;-162,3996887207;
178237,8437500000;-161,8266448975;
178648,7031250000;-161,3163909912;
179060,5000000000;-160,8621673584;
179473,4375000000;-160,3984069824;
179887,1406250000;-159,8903961182;
180301,7968750000;-159,6693725586;
180717,4062500000;-159,5691223145;
181133,9687500000;-159,5419311523;
181551,5000000000;-159,6085357666;
181970,1875000000;-159,7457885742;
182389,6406250000;-160,0385131836;
182810,0625000000;-160,3972473145;
183231,4531250000;-160,8863830566;
183653,8125000000;-161,4208984375;
184077,1406250000;-161,9438476563;
184501,4531250000;-162,6409454346;
184926,9531250000;-163,0709228516;
185353,2187500000;-163,1888732910;
185780,4687500000;-162,9522705078;
186208,7031250000;-162,6105194092;
186637,9375000000;-162,3852539063;
187068,1406250000;-162,1117858887;
187499,3437500000;-161,6634368896;
187931,7500000000;-161,3513793945;
188364,9531250000;-161,1985321045;
188799,1406250000;-161,3036956787;
189234,3437500000;-161,5318450928;
189670,5312500000;-161,6251831055;
190107,7500000000;-161,3618164063;
190546,1562500000;-160,9998016357;
190985,3906250000;-160,9702453613;
191425,6250000000;-161,3199005127;
191866,8750000000;-162,1296844482;
192309,1406250000;-162,7146911621;
192752,4218750000;-162,6743927002;
193196,7343750000;-162,3696899414;
193642,2812500000;-162,1531677246;
194088,6406250000;-162,2994384766;
194536,0312500000;-162,4360046387;
194984,4375000000;-162,3320922852;
195433,8906250000;-161,9404754639;
195884,3906250000;-161,5692138672;
196336,1250000000;-161,4156951904;
196788,7031250000;-161,4953460693;
197242,3125000000;-161,8896789551;
197696,9687500000;-162,0208129883;
198152,6718750000;-161,4378967285;
198609,4218750000;-160,8845520020;
199067,2343750000;-160,6166381836;
199526,3125000000;-160,8179016113;
199986,2343750000;-161,4418334961;
200447,2187500000;-161,9973449707;
200909,2656250000;-162,1177978516;
201372,3750000000;-161,7332611084;
201836,5625000000;-160,8694763184;
202302,0312500000;-160,2310028076;
202768,3437500000;-160,0916137695;
203235,7343750000;-160,4110717773;
203704,2187500000;-160,8600616455;
204173,7656250000;-161,3703918457;
204644,4062500000;-161,8693389893;
205116,1250000000;-161,8921508789;
205589,1562500000;-161,5788726807;
206063,0468750000;-161,3867645264;
206538,0468750000;-161,6362915039;
207014,1250000000;-162,0972595215;
207491,3125000000;-162,5723571777;
207969,5937500000;-162,7741394043;
208448,9843750000;-162,3771057129;
208929,7031250000;-161,8081817627;
209411,2968750000;-161,5630798340;
209894,0000000000;-161,9302215576;
210377,8281250000;-162,7188262939;
210862,7500000000;-163,3165740967;
211348,8125000000;-163,3235473633;
211836,2187500000;-163,0102691650;
212324,5156250000;-162,4649810791;
212813,9375000000;-161,6290588379;
213304,4843750000;-161,0041809082;
213796,1718750000;-160,8276519775;
214288,9843750000;-161,1247406006;
214782,9375000000;-161,7888336182;
215278,2656250000;-162,5287780762;
215774,5000000000;-162,9569702148;
216271,8750000000;-162,9358062744;
216770,3906250000;-162,6511688232;
217270,0625000000;-162,4194793701;
217770,8906250000;-162,4568634033;
218273,1093750000;-162,7599182129;
218776,2343750000;-163,2829284668;
219280,5312500000;-163,9075469971;
219785,9843750000;-163,9832000732;
220292,6093750000;-163,3021697998;
220800,4062500000;-162,6456451416;
221309,3593750000;-162,4524841309;
221819,7343750000;-162,5605773926;
222331,0468750000;-162,6509094238;
222843,5468750000;-162,6935729980;
223357,2031250000;-162,7301788330;
223872,0625000000;-162,7176666260;
224388,1093750000;-162,5142822266;
224905,5781250000;-162,2611694336;
225424,0000000000;-162,2774200439;
225943,6250000000;-162,2628021240;
226464,4375000000;-161,7561950684;
226986,4531250000;-161,1206970215;
227509,6718750000;-160,7086944580;
228034,1093750000;-160,4739990234;
228559,9843750000;-160,4322967529;
229086,8281250000;-160,7073516846;
229614,8906250000;-161,2481079102;
230144,1718750000;-162,0036468506;
230674,6718750000;-162,2532348633;
231206,3906250000;-161,9843292236;
231739,3437500000;-161,8402862549;
232273,7812500000;-161,8147735596;
232809,1875000000;-161,8608551025;
233345,8281250000;-161,9839782715;
233883,7031250000;-161,9130706787;
234422,8125000000;-161,6114654541;
234963,1875000000;-161,3966522217;
235505,0468750000;-161,6559448242;
236047,9062500000;-162,2085266113;
236592,0156250000;-162,6628570557;
237137,3750000000;-163,2373657227;
237683,9843750000;-163,8028259277;
238231,8750000000;-164,1921539307;
238781,0156250000;-165,0865783691;
239331,6718750000;-165,4368896484;
239883,3593750000;-165,3746185303;
240436,2968750000;-164,4967651367;
240990,5312500000;-163,3037261963;
241546,0312500000;-163,3400573730;
242102,8125000000;-164,9720001221;
242661,1406250000;-165,7749328613;
243220,4843750000;-164,1551513672;
243781,1250000000;-162,5239715576;
244343,0625000000;-161,7617340088;
244906,2968750000;-161,9335784912;
245470,8125000000;-162,6391448975;
246036,6406250000;-163,2165679932;
246604,0468750000;-163,7975311279;
247172,4843750000;-164,1038818359;
247742,2343750000;-163,4279937744;
248313,2968750000;-162,5742492676;
