sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
548276,7500000000;-163,7928466797;
549540,5625000000;-163,7928466797;
550807,9375000000;-163,7928466797;
552077,5625000000;-163,7928466797;
553350,1250000000;-163,8067321777;
554625,6875000000;-163,8780822754;
555904,1250000000;-163,8784332275;
557185,5000000000;-163,8784332275;
558470,5000000000;-163,8784332275;
559757,8125000000;-163,8784332275;
561048,0625000000;-163,8784332275;
562341,3125000000;-163,8784332275;
563637,5625000000;-163,8784332275;
564936,8125000000;-163,8780822754;
566239,0000000000;-163,8067321777;
567544,8750000000;-163,7928466797;
568853,0625000000;-163,7607116699;
570164,3125000000;-163,7444305420;
571478,6250000000;-163,6676940918;
572795,8750000000;-163,7444305420;
574116,2500000000;-163,7607116699;
575440,2500000000;-163,7607116699;
576766,6875000000;-163,7607116699;
578096,1875000000;-163,7607116699;
579428,6875000000;-163,7592620850;
580764,3125000000;-163,7444305420;
582103,0625000000;-163,7244110107;
583444,8125000000;-163,6676940918;
584790,3750000000;-163,6676940918;
586138,3125000000;-163,6676940918;
587489,4375000000;-163,6676940918;
588843,6250000000;-163,6553649902;
590200,9375000000;-163,6517333984;
591561,4375000000;-163,5187835693;
592925,0000000000;-163,4962310791;
594292,3750000000;-163,4962310791;
595662,2500000000;-163,4962310791;
597035,3125000000;-163,4962310791;
598411,5000000000;-163,4962310791;
599790,9375000000;-163,4962310791;
601173,4375000000;-163,4962310791;
602559,8750000000;-163,4962310791;
603948,8125000000;-163,4962310791;
605340,9375000000;-163,5071411133;
606736,3125000000;-163,5187835693;
608134,8750000000;-163,6369171143;
609536,6875000000;-163,6517333984;
610941,6875000000;-163,6553649902;
612350,6250000000;-163,7244110107;
613762,1250000000;-163,7592620850;
615176,9375000000;-163,7648925781;
616594,9375000000;-163,7694702148;
618016,2500000000;-163,9180908203;
619440,8125000000;-163,9319763184;
620869,3750000000;-163,9319763184;
622300,5000000000;-163,9735565186;
623734,9375000000;-164,0107116699;
625172,6875000000;-164,1959228516;
626613,7500000000;-164,1959228516;
628058,1250000000;-164,1959228516;
629505,8750000000;-164,1959228516;
630957,6250000000;-164,1959228516;
632412,0000000000;-164,1959228516;
633869,7500000000;-164,1959228516;
635330,8750000000;-164,1959228516;
636795,3750000000;-164,1959228516;
638263,2500000000;-164,1959228516;
639735,1875000000;-164,1959228516;
641209,8125000000;-164,1959228516;
642687,8750000000;-164,1959228516;
644169,3125000000;-164,2443084717;
645654,1250000000;-164,2443084717;
647142,4375000000;-164,1995391846;
648634,1250000000;-164,1744689941;
650130,0000000000;-164,1744689941;
651628,5625000000;-164,1995391846;
653130,6250000000;-164,2443084717;
654636,1250000000;-164,3445587158;
656145,1250000000;-164,3769836426;
657657,6250000000;-164,5745544434;
659173,5625000000;-164,5690155029;
660693,6875000000;-164,4160461426;
662216,6250000000;-164,3769836426;
663743,1250000000;-164,2443084717;
665273,0625000000;-164,2373962402;
666806,5625000000;-164,1995391846;
668343,6250000000;-164,1744689941;
669884,9375000000;-164,1744689941;
671429,0625000000;-164,1744689941;
672976,7500000000;-164,1744689941;
674528,0000000000;-164,1744689941;
676082,8750000000;-164,1744689941;
677641,2500000000;-164,1744689941;
679203,3125000000;-164,1995391846;
680769,6250000000;-164,1995391846;
682338,8750000000;-164,1995391846;
683911,6875000000;-164,1995391846;
685488,1875000000;-164,1995391846;
687068,2500000000;-164,1995391846;
688652,0000000000;-164,1995391846;
690240,1875000000;-164,1995391846;
691831,1875000000;-164,1995391846;
693425,9375000000;-164,1995391846;
695024,3125000000;-164,1995391846;
696626,4375000000;-164,1995391846;
698232,1875000000;-164,1632690430;
699841,6875000000;-164,0907440186;
701455,6250000000;-164,0907440186;
703072,5000000000;-164,0387268066;
704693,1250000000;-163,8289337158;
706317,5000000000;-163,8289337158;
707945,6250000000;-163,8289337158;
709577,5000000000;-163,7631683350;
711213,8750000000;-163,7318267822;
712853,3125000000;-163,6420440674;
714496,5000000000;-163,5546569824;
716143,4375000000;-163,5322570801;
717794,1875000000;-163,3798828125;
719448,7500000000;-163,3798828125;
721107,1250000000;-163,3798828125;
722770,1250000000;-163,3798828125;
724436,1875000000;-163,3798828125;
726106,0625000000;-163,3798828125;
727779,8125000000;-163,3798828125;
729457,3750000000;-163,3798828125;
731138,8125000000;-163,3798828125;
732824,1250000000;-163,3798828125;
734514,1875000000;-163,3798828125;
736207,2500000000;-163,3798828125;
737904,3125000000;-163,3798828125;
739605,1875000000;-163,3798828125;
741310,0625000000;-163,3798828125;
743018,8125000000;-163,3977966309;
744732,3750000000;-163,5322570801;
746449,0000000000;-163,5386199951;
748169,6250000000;-163,5546569824;
749894,1875000000;-163,5782012939;
751622,7500000000;-163,7318267822;
753355,3125000000;-163,7631683350;
755091,8750000000;-163,8486785889;
756833,2500000000;-163,8781127930;
758577,7500000000;-163,8781127930;
760326,3750000000;-163,8781127930;
762078,9375000000;-163,8781127930;
763835,6250000000;-164,0295715332;
765596,3125000000;-164,1373901367;
767361,8750000000;-164,3308105469;
769130,6875000000;-164,4444274902;
770903,6250000000;-164,4729461670;
772680,6250000000;-164,5523681641;
774461,6875000000;-164,6478118896;
776246,8750000000;-164,6478118896;
778036,1875000000;-164,6478118896;
779830,4375000000;-164,6478118896;
781628,0000000000;-164,6478118896;
783429,7500000000;-164,5523681641;
785235,6250000000;-164,5038909912;
787045,6250000000;-164,4729461670;
788859,8125000000;-164,4729461670;
790678,1875000000;-164,4729461670;
792501,6250000000;-164,4729461670;
794328,4375000000;-164,4444274902;
796159,3750000000;-164,4444274902;
797994,6250000000;-164,4444274902;
799834,0000000000;-164,4444274902;
801677,6875000000;-164,4444274902;
803526,5000000000;-164,4444274902;
805378,6875000000;-164,4444274902;
807235,1250000000;-164,3786315918;
809095,8750000000;-164,3191528320;
810960,9375000000;-164,3191528320;
812830,2500000000;-164,3191528320;
814703,8750000000;-164,3191528320;
816582,6875000000;-164,3191528320;
818465,0000000000;-164,3191528320;
820351,6250000000;-164,3191528320;
822242,5625000000;-164,3228759766;
824137,8750000000;-164,3786315918;
826037,6250000000;-164,5038909912;
827942,5625000000;-164,5038909912;
829851,0625000000;-164,3786315918;
831763,9375000000;-164,3663024902;
833681,1875000000;-164,3663024902;
835602,8750000000;-164,3663024902;
837529,0000000000;-164,3663024902;
839459,5625000000;-164,3663024902;
841395,5000000000;-164,3663024902;
843335,0000000000;-164,3663024902;
845278,9375000000;-164,3786315918;
847227,3750000000;-164,5038909912;
849180,2500000000;-164,5301971436;
851137,6875000000;-164,5301971436;
853100,5625000000;-164,5301971436;
855067,0000000000;-164,3663024902;
857038,0000000000;-164,3663024902;
859013,5625000000;-164,3663024902;
860993,6250000000;-164,4905090332;
862978,3125000000;-164,5105743408;
864967,5000000000;-164,5105743408;
866962,2500000000;-164,5105743408;
868960,6875000000;-164,5105743408;
870963,6875000000;-164,5105743408;
872971,3125000000;-164,5105743408;
874983,6250000000;-164,5105743408;
877000,5000000000;-164,5105743408;
879022,0625000000;-164,5105743408;
881049,2500000000;-164,4905090332;
883080,1250000000;-164,3663024902;
885115,6875000000;-164,3426361084;
887155,9375000000;-164,1708526611;
889200,8750000000;-164,1618347168;
891250,5625000000;-164,1208496094;
893305,9375000000;-164,0559692383;
895365,0625000000;-164,0429077148;
897428,9375000000;-163,7890472412;
899497,5625000000;-163,6717681885;
901571,0000000000;-163,6301422119;
903649,1875000000;-163,5721282959;
905732,1250000000;-163,4486236572;
907820,9375000000;-163,4217071533;
909913,5000000000;-163,4143524170;
912010,9375000000;-163,3815917969;
914113,1875000000;-163,3420867920;
916220,2500000000;-163,3366546631;
918332,1875000000;-163,2081451416;
920450,0625000000;-163,1892852783;
922571,7500000000;-163,1014099121;
924698,3750000000;-163,1014099121;
926829,8125000000;-163,0604400635;
928966,2500000000;-163,0247802734;
931107,5625000000;-163,0247802734;
933253,8750000000;-163,0071868896;
935406,0625000000;-163,0055389404;
937562,2500000000;-163,0055389404;
939723,4375000000;-163,0055389404;
941889,5625000000;-163,0055389404;
944060,6875000000;-163,0055389404;
946236,8125000000;-163,0055389404;
948419,0000000000;-163,0071868896;
950605,1250000000;-163,0604400635;
952796,3750000000;-163,0772399902;
954992,6250000000;-163,1325225830;
957193,9375000000;-163,1325225830;
959400,3750000000;-163,1325225830;
961611,8125000000;-163,1325225830;
963829,5000000000;-163,1325225830;
966051,1875000000;-163,1325225830;
968278,0000000000;-163,1325225830;
970509,9375000000;-163,2081451416;
972747,0625000000;-163,3366546631;
974989,3125000000;-163,5134124756;
977236,6875000000;-163,5755004883;
979490,3750000000;-163,7070312500;
981748,1875000000;-163,8099517822;
984011,1875000000;-163,8430023193;
986279,3750000000;-163,8888702393;
988552,8125000000;-163,8984680176;
990831,5000000000;-163,9290466309;
993116,5625000000;-163,9806213379;
995405,7500000000;-164,0827636719;
997700,2500000000;-164,1847381592;
1000000,0000000000;-164,1964416504;
Trace;2;
Trace Mode;CLR/WRITE;
Trace Result;PN;
Smoothing;OFF;
Smoothing Value;1,0000000000;%
Spurious Removal;OFF;
Spurious Removal Threshold;6,0000000000;dB
Trace Offset;OFF;
Trace Offset;0,0000000000;dB
Trace Label;OFF;
Trace Label;Trace 2;
x-Unit;Hz;
y-Unit;dBc/Hz;
Values;3523;
300,6075744629;-122,2179870605;
301,3006591797;-122,2693939209;
301,9951782227;-122,3309936523;
302,6913146973;-122,4161224365;
303,3891906738;-122,5012664795;
304,0885314941;-122,5863952637;
304,7894897461;-122,6715240479;
305,4920349121;-122,7490768433;
306,1963806152;-122,8173828125;
306,9021911621;-122,8856658936;
307,6096191406;-122,9539489746;
308,3188476563;-123,0222549438;
309,0295410156;-123,0425491333;
309,7418823242;-123,0371322632;
310,4560241699;-123,0317153931;
311,1716613770;-123,0262908936;
311,8889160156;-123,0208740234;
312,6078491211;-122,9355468750;
313,3286132813;-122,8417739868;
314,0508422852;-122,7480163574;
314,7747497559;-122,6542663574;
315,5005187988;-122,5507431030;
316,2277526855;-122,4105148315;
316,9566955566;-122,2702713013;
317,6874694824;-122,1300125122;
318,4197692871;-121,9897766113;
319,1537475586;-121,8542861938;
319,8895874023;-121,7224197388;
320,6269531250;-121,5905838013;
321,3660278320;-121,4587478638;
322,1068115234;-121,3269042969;
322,8494567871;-121,2331008911;
323,5936584473;-121,1405258179;
324,3395690918;-121,0479583740;
325,0873718262;-120,9553756714;
325,8367004395;-120,8759841919;
326,5877990723;-120,8146896362;
327,3407592773;-120,7533874512;
328,0953063965;-120,6920928955;
328,8515930176;-120,6307983398;
329,6096191406;-120,5387878418;
330,3695678711;-120,4441146851;
331,1311035156;-120,3494567871;
331,8943786621;-120,2547988892;
332,6596069336;-120,0921478271;
333,4264221191;-119,8517837524;
334,1949768066;-119,6114196777;
334,9655151367;-119,3709945679;
335,7376403809;-119,1199569702;
336,5115356445;-118,6932601929;
337,2873840332;-118,2664794922;
338,0648803711;-117,8397674561;
338,8441467285;-117,4130706787;
339,6251831055;-116,9246139526;
340,4082336426;-116,4085693359;
341,1929016113;-115,8926544189;
341,9793701172;-115,3767395020;
342,7678527832;-114,8712692261;
343,5579528809;-114,3838424683;
344,3498840332;-113,8964080811;
345,1438293457;-113,4088592529;
345,9393920898;-112,9304656982;
346,7368164063;-112,5408706665;
347,5360717773;-112,1512756348;
348,3373718262;-111,7615814209;
349,1402893066;-111,3720016479;
349,9450988770;-111,0935134888;
350,7519226074;-110,8337936401;
351,5604553223;-110,5741195679;
352,3708190918;-110,3144607544;
353,1832580566;-110,1498947144;
353,9973754883;-110,0345764160;
354,8133544922;-109,9192657471;
355,6314086914;-109,8039169312;
356,4511718750;-109,7647705078;
357,2728271484;-109,8008041382;
358,0963439941;-109,8368377686;
358,9219970703;-109,8728790283;
359,7493286133;-109,9686889648;
360,5785827637;-110,1593475342;
361,4099426270;-110,3500442505;
362,2430114746;-110,5407028198;
363,0780029297;-110,7787551880;
363,9151306152;-111,1230773926;
364,7539672852;-111,4673080444;
365,5947570801;-111,8115463257;
366,4374694824;-112,1940383911;
367,2823486328;-112,6808471680;
368,1289672852;-113,1675338745;
368,9775390625;-113,6542205811;
369,8282470703;-114,1691284180;
370,6807250977;-114,7615051270;
371,5351867676;-115,3538970947;
372,3917846680;-115,9463958740;
373,2501831055;-116,5440444946;
374,1105346680;-117,1539688110;
374,9729003906;-117,7639083862;
375,8374328613;-118,3739776611;
376,7037658691;-118,9410552979;
377,5721130371;-119,4350128174;
378,4426574707;-119,9290847778;
379,3149719238;-120,4230194092;
380,1893310547;-120,8283004761;
381,0658874512;-121,1353988647;
381,9442749023;-121,4424285889;
382,8247070313;-121,7494583130;
383,7073364258;-121,9785995483;
384,5918273926;-122,1586990356;
385,4783325195;-122,3387908936;
386,3668823242;-122,5188827515;
387,2576904297;-122,6635894775;
388,1503601074;-122,7987136841;
389,0450744629;-122,9338378906;
389,9420471191;-123,0689926147;
390,8409118652;-123,1919555664;
391,7418212891;-123,3148498535;
392,6450195313;-123,4377670288;
393,5501098633;-123,5613784790;
394,4572753906;-123,6873245239;
395,3665161133;-123,8132629395;
396,2780761719;-123,9392318726;
397,1915283203;-124,0803146362;
398,1070861816;-124,2361450195;
399,0249633789;-124,3920135498;
399,9447631836;-124,5478439331;
400,8666381836;-124,7450790405;
401,7908935547;-124,9520568848;
402,7170410156;-125,1589813232;
403,6453552246;-125,3710556030;
404,5759887695;-125,6134414673;
405,5085754395;-125,8557739258;
406,4432983398;-126,0980987549;
407,3801879883;-126,3276519775;
408,3194580078;-126,5450286865;
409,2606506348;-126,7623519897;
410,2040100098;-126,9796752930;
411,1498107910;-127,1185455322;
412,0975341797;-127,2493286133;
413,0474548340;-127,3801193237;
413,9997863770;-127,4827804565;
414,9540710449;-127,5289764404;
415,9105834961;-127,5751724243;
416,8692626953;-127,6213607788;
417,8304138184;-127,6519470215;
418,7935485840;-127,6782989502;
419,7588806152;-127,7046585083;
420,7266845703;-127,7433624268;
421,6965026855;-127,8152847290;
422,6685485840;-127,8872070313;
423,6430664063;-127,9591522217;
424,6195983887;-128,0817260742;
425,5983581543;-128,2183837891;
426,5796203613;-128,3550720215;
427,5629272461;-128,5021820068;
428,5484924316;-128,6712951660;
429,5363159180;-128,8404235840;
430,5266723633;-129,0095825195;
431,5190734863;-129,1485595703;
432,5137634277;-129,2837524414;
433,5109558105;-129,4189758301;
434,5102233887;-129,4966735840;
435,5118103027;-129,5127258301;
436,5159301758;-129,5287628174;
437,5221252441;-129,5270996094;
438,5306701660;-129,3708343506;
439,5415039063;-129,2145690918;
440,5549316406;-129,0582733154;
441,5704345703;-128,8374938965;
442,5882873535;-128,5951080322;
443,6087341309;-128,3526611328;
444,6312561035;-128,1338500977;
445,6561889648;-127,9474411011;
446,6836853027;-127,7609863281;
447,7133178711;-127,5905456543;
448,7453308105;-127,5387954712;
449,7799682617;-127,4870300293;
450,8167419434;-127,4352798462;
451,8559265137;-127,5182266235;
452,8974609375;-127,6266708374;
453,9416809082;-127,7351379395;
454,9880371094;-127,9390716553;
456,0368347168;-128,2100067139;
457,0882873535;-128,4810180664;
458,1419067383;-128,8076171875;
459,1979370117;-129,2337493896;
460,2566833496;-129,6600036621;
461,3175964355;-130,1055450439;
462,3809814453;-130,6581115723;
463,4468078613;-131,2106781006;
464,5153198242;-131,7633514404;
465,5860900879;-132,2490692139;
466,6592712402;-132,7328338623;
467,7352294922;-133,2167205811;
468,8133850098;-133,2837219238;
469,8940429688;-133,2551422119;
470,9774169922;-133,2265472412;
472,0630798340;-133,0141754150;
473,1512145996;-132,7144317627;
474,2421264648;-132,4146270752;
475,3352661133;-132,1717834473;
476,4309692383;-131,9728393555;
477,5291748047;-131,7739105225;
478,6301574707;-131,6409149170;
479,7334289551;-131,5813598633;
480,8392639160;-131,5217895508;
481,9479064941;-131,4784545898;
483,0588073730;-131,4590606689;
484,1723022461;-131,4396667480;
485,2886352539;-131,3772125244;
486,4072570801;-131,2370452881;
487,5284423828;-131,0968780518;
488,6522521973;-130,9154357910;
489,7788696289;-130,6500701904;
490,9078674316;-130,3847656250;
492,0394287109;-130,1299285889;
493,1738891602;-129,8968505859;
494,3106994629;-129,6638336182;
495,4501037598;-129,4767913818;
496,5924377441;-129,3791046143;
497,7371215820;-129,2814636230;
498,8844299316;-129,2438201904;
500,0343933105;-129,3061218262;
501,1872863770;-129,3684539795;
502,3425598145;-129,4874420166;
503,5004882813;-129,6813507080;
504,6613769531;-129,8753051758;
505,8246459961;-130,0870208740;
506,9906311035;-130,3161010742;
508,1595458984;-130,5452270508;
509,3309020996;-130,6796875000;
510,5049438477;-130,7513885498;
511,6819763184;-130,8231201172;
512,8614501953;-130,6279907227;
514,0436401367;-130,3268280029;
515,2285156250;-130,0256652832;
516,4164428711;-129,4019775391;
517,6068115234;-128,7210235596;
518,7999267578;-128,0399475098;
519,9960937500;-127,2232360840;
521,1947021484;-126,4067306519;
522,3961181641;-125,6059112549;
523,6005859375;-124,8808822632;
524,8074951172;-124,1560440063;
526,0172119141;-123,5028152466;
527,2297363281;-122,9764556885;
528,4453125000;-122,4499740601;
529,6633911133;-122,0588912964;
530,8843383789;-121,7707290649;
532,1083374023;-121,4825134277;
533,3348999023;-121,3954544067;
534,5642700195;-121,3609161377;
535,7967529297;-121,3356628418;
537,0317993164;-121,5628890991;
538,2697143555;-121,7901153564;
539,5107421875;-122,0962448120;
540,7543945313;-122,5904006958;
542,0008544922;-123,0845336914;
543,2501831055;-123,7292098999;
544,5027465820;-124,4865112305;
545,7578735352;-125,2436218262;
547,0158691406;-126,1892013550;
548,2770385742;-127,1640167236;
549,5408935547;-128,1467132568;
550,8076171875;-129,1664733887;
552,0775756836;-130,1864929199;
553,3501586914;-131,0994873047;
554,6256713867;-131,9078063965;
555,9041137695;-132,7161407471;
557,1857910156;-133,3557586670;
558,4701538086;-133,9651031494;
559,7575073242;-134,5546112061;
561,0480957031;-135,0687103271;
562,3413085938;-135,5826721191;
563,6375732422;-136,0201263428;
564,9370727539;-136,4032287598;
566,2393188477;-136,7862701416;
567,5445556641;-137,0203399658;
568,8530883789;-137,2508087158;
570,1643066406;-137,4487304688;
571,4785766602;-137,5944213867;
572,7958984375;-137,7401123047;
574,1165161133;-137,8829498291;
575,4399414063;-138,0250701904;
576,7663574219;-138,1676788330;
578,0961303711;-138,3118591309;
579,4287109375;-138,4560089111;
580,7643432617;-138,4684143066;
582,1033325195;-138,4233398438;
583,4451293945;-138,3074188232;
584,7900390625;-137,8303527832;
586,1380004883;-137,3533172607;
587,4894409180;-136,7839660645;
588,8436279297;-136,1643218994;
590,2009277344;-135,5698852539;
591,5617065430;-135,1263122559;
592,9253540039;-134,6828308105;
594,2920532227;-134,4140319824;
595,6622924805;-134,2374114990;
597,0353393555;-134,1117858887;
598,4114990234;-134,2185211182;
599,7912597656;-134,3252716064;
601,1738281250;-134,6378479004;
602,5595703125;-135,0307312012;
603,9484863281;-135,4967498779;
605,3409423828;-136,1582183838;
606,7363281250;-136,8195495605;
608,1348876953;-137,5213012695;
609,5369873047;-138,2309722900;
610,9420166016;-138,6892852783;
612,3502807617;-138,8006439209;
613,7621459961;-138,9075775146;
615,1769409180;-138,7005615234;
616,5949707031;-138,4935607910;
618,0162353516;-138,4760894775;
619,4411621094;-138,5743103027;
620,8690185547;-138,8041229248;
622,3001708984;-139,4475250244;
623,7349243164;-140,0910491943;
625,1726684570;-141,1313171387;
626,6137695313;-142,2284851074;
628,0584716797;-142,3803100586;
629,5062255859;-141,6620025635;
630,9572753906;-140,9373016357;
632,4120483398;-140,1829376221;
633,8697509766;-139,4287872314;
635,3308715820;-139,1415252686;
636,7953491211;-138,9360961914;
638,2636108398;-138,9226989746;
639,7348022461;-139,0764617920;
641,2094726563;-139,2854614258;
642,6878662109;-139,6787261963;
644,1693115234;-140,0718994141;
645,6541137695;-140,5712432861;
647,1427612305;-141,0776672363;
648,6344604492;-141,4352264404;
650,1296386719;-141,7158966064;
651,6282348633;-141,7781372070;
653,1306152344;-141,5003204346;
654,6361694336;-141,2026672363;
656,1451416016;-140,7776641846;
657,6579589844;-140,3525695801;
659,1738891602;-140,1084899902;
660,6933593750;-139,8865814209;
662,2166748047;-139,8477630615;
663,7431030273;-139,9041595459;
665,2730712891;-140,0785675049;
666,8065795898;-140,4053802490;
668,3439941406;-140,7649230957;
669,8845825195;-141,2361145020;
671,4287109375;-141,6976470947;
672,9767456055;-141,8135375977;
674,5280151367;-141,9293975830;
676,0828857422;-141,6457824707;
677,6416625977;-141,2856445313;
679,2036743164;-141,0106506348;
680,7692871094;-140,7789916992;
682,3388671875;-140,6689300537;
683,9116821289;-140,6822204590;
685,4881591797;-140,6448974609;
687,0682983398;-140,5097961426;
688,6524047852;-140,3151092529;
690,2398071289;-139,8770141602;
691,8308105469;-139,4446563721;
693,4259643555;-139,0983581543;
695,0243530273;-138,7521667480;
696,6264038086;-138,5533599854;
698,2325439453;-138,3641662598;
699,8420410156;-138,1084442139;
701,4552001953;-137,8386077881;
703,0721435547;-137,4725189209;
704,6931762695;-137,0693054199;
706,3175048828;-136,7248687744;
707,9456176758;-136,4150085449;
709,5778808594;-136,2355194092;
711,2135009766;-136,1644744873;
712,8529052734;-136,2224578857;
714,4964599609;-136,4241943359;
716,1434326172;-136,7323455811;
717,7941894531;-137,1936798096;
719,4491577148;-137,7244415283;
721,1075439453;-138,3800354004;
722,7697753906;-139,0284271240;
724,4357910156;-139,6609802246;
726,1060791016;-140,1840057373;
727,7797851563;-140,4231109619;
729,4573974609;-140,5865936279;
731,1392211914;-140,5278625488;
732,8245239258;-140,5082092285;
734,5137329102;-140,6130828857;
736,2072753906;-140,8287353516;
737,9042968750;-141,4091644287;
739,6052246094;-142,2058105469;
741,3100585938;-143,7024078369;
743,0192260742;-145,9286956787;
744,7319335938;-150,3612213135;
746,4486083984;-152,4236145020;
748,1696166992;-148,0673675537;
749,8942260742;-144,6808776855;
751,6227416992;-143,5529327393;
753,3557128906;-142,6176605225;
755,0922851563;-142,0579223633;
756,8328247070;-141,6133575439;
758,5777587891;-141,3507690430;
760,3263549805;-141,1994628906;
762,0789794922;-141,1871490479;
763,8356323242;-141,2406463623;
765,5967407227;-141,3574371338;
767,3614501953;-141,3952789307;
769,1303100586;-141,3769226074;
770,9036254883;-141,2325134277;
772,6806030273;-141,0251007080;
774,4616699219;-140,9092407227;
776,2473144531;-140,8226470947;
778,0366210938;-141,0553588867;
779,8300170898;-141,3413085938;
781,6276245117;-141,8170471191;
783,4297485352;-142,2251434326;
785,2355957031;-141,7805175781;
787,0455932617;-141,2590942383;
788,8602294922;-140,4385681152;
790,6786499023;-139,7748870850;
792,5012207031;-139,4199829102;
794,3284301758;-139,3208007813;
796,1593627930;-139,5024414063;
797,9945678711;-140,0204467773;
799,8344726563;-140,7408142090;
801,6781616211;-141,7957153320;
803,5260620117;-142,9446563721;
805,3782348633;-143,5217895508;
807,2351684570;-143,9539794922;
809,0958862305;-143,5349884033;
810,9609375000;-143,1689605713;
812,8306884766;-142,9298248291;
814,7042846680;-142,8744354248;
816,5822753906;-143,0170440674;
818,4649658203;-143,3876647949;
820,3516235352;-143,8677368164;
822,2425537109;-144,3397827148;
824,1378784180;-144,7525329590;
826,0380249023;-144,5472412109;
827,9421386719;-144,2093811035;
829,8505859375;-143,5659637451;
831,7639160156;-142,9512481689;
833,6812133789;-142,3627014160;
835,6029052734;-141,9298095703;
837,5294799805;-141,5466766357;
839,4600219727;-141,4309539795;
841,3950195313;-141,3986206055;
843,3349609375;-141,6256866455;
845,2789306641;-142,0754394531;
847,2273559570;-142,7541046143;
849,1802978516;-143,6873168945;
851,1381835938;-144,6783599854;
853,1000976563;-144,3066864014;
855,0665893555;-143,7050476074;
857,0380249023;-142,5453338623;
859,0135498047;-141,6356353760;
860,9936523438;-140,9127960205;
862,9787597656;-140,5147399902;
864,9680175781;-140,2106170654;
866,9617919922;-140,1312408447;
868,9602050781;-140,1362304688;
870,9636840820;-140,2433776855;
872,9713134766;-140,4281616211;
874,9835815430;-140,6350402832;
877,0009765625;-140,8099517822;
879,0225219727;-140,9260864258;
881,0487670898;-140,9513854980;
883,0800781250;-140,9308929443;
885,1156616211;-140,8992614746;
887,1559448242;-140,9903717041;
889,2008666992;-141,1760864258;
891,2510375977;-141,5092163086;
893,3054199219;-142,0404510498;
895,3645629883;-142,6717834473;
897,4289550781;-143,6050567627;
899,4975585938;-144,8649749756;
901,5709838867;-146,5299987793;
903,6496582031;-148,6896820068;
905,7326660156;-150,0816955566;
907,8204345703;-147,4871063232;
909,9135131836;-145,7609100342;
912,0109252930;-144,7241821289;
914,1131591797;-144,6319732666;
916,2202758789;-144,8469848633;
918,3327026367;-145,5671539307;
920,4495239258;-146,5364074707;
922,5712280273;-147,4048614502;
924,6983642578;-146,8802795410;
926,8298339844;-145,9591064453;
928,9662475586;-144,6858978271;
931,1080932617;-143,8263702393;
933,2543334961;-143,1577453613;
935,4055786133;-142,7829742432;
937,5617675781;-142,7617187500;
939,7233886719;-142,9508514404;
941,8895263672;-143,5564880371;
944,0606689453;-144,5662231445;
946,2373046875;-145,7531738281;
948,4184570313;-146,4961242676;
950,6046142578;-146,3401794434;
952,7963867188;-145,4008331299;
954,9926147461;-144,8357849121;
957,1939697266;-144,4922485352;
959,4008789063;-144,4202728271;
961,6123657227;-144,1899261475;
963,8289794922;-143,7163543701;
966,0506591797;-142,8633422852;
968,2780151367;-141,9597473145;
970,5099487305;-141,1391754150;
972,7470092773;-140,5081939697;
974,9898071289;-140,1324462891;
977,2372436523;-139,8997039795;
979,4898681641;-139,8611602783;
981,7481689453;-140,0039672852;
984,0111694336;-140,2475891113;
986,2794189453;-140,6205139160;
988,5528564453;-141,1102905273;
990,8320922852;-141,6556396484;
993,1160278320;-142,2591400146;
995,4052124023;-142,7849578857;
997,7002563477;-143,1488800049;
1000,0000000000;-143,3588867188;
1002,3050537109;-143,0079650879;
1004,6160278320;-142,4964904785;
1006,9317016602;-142,0211791992;
1009,2527465820;-141,6708221436;
1011,5797119141;-141,4360046387;
1013,9114990234;-141,2837219238;
1016,2485961914;-141,1929321289;
1018,5911254883;-141,1705780029;
1020,9396362305;-141,2428741455;
1023,2929687500;-141,4357757568;
1025,6517333984;-141,7565460205;
1028,0164794922;-142,1734161377;
1030,3861083984;-142,5838470459;
1032,7612304688;-142,7921447754;
1035,1424560547;-142,5855712891;
1037,5284423828;-141,9686737061;
1039,9200439453;-141,2198028564;
1042,3171386719;-140,5888671875;
1044,7203369141;-140,2217407227;
1047,1285400391;-140,2123870850;
1049,5422363281;-140,6379547119;
1051,9620361328;-141,5877685547;
1054,3868408203;-143,1533050537;
1056,8173828125;-145,0261993408;
1059,2539062500;-145,8319244385;
1061,6955566406;-145,4196777344;
1064,1429443359;-145,1255950928;
1066,5964355469;-145,7841033936;
1069,0549316406;-148,0433807373;
1071,5192871094;-150,9998931885;
1073,9891357422;-150,4749603271;
1076,4653320313;-146,5653686523;
1078,9466552734;-145,0585937500;
1081,4337158203;-144,3791809082;
1083,9271240234;-144,1225433350;
1086,4256591797;-144,0560455322;
1088,9299316406;-144,0024719238;
1091,4405517578;-143,8578948975;
1093,9564208984;-143,6328582764;
1096,4781494141;-143,4312438965;
1099,0056152344;-143,3743743896;
1101,5394287109;-143,5464019775;
1104,0786132813;-143,9767761230;
1106,6235351563;-144,5184020996;
1109,1750488281;-145,2286376953;
1111,7316894531;-145,6954345703;
1114,2943115234;-145,6949920654;
1116,8635253906;-145,4474029541;
1119,4379882813;-145,2900848389;
1122,0183105469;-145,3849334717;
1124,6052246094;-145,7529144287;
1127,1976318359;-146,3149414063;
1129,7958984375;-146,8730316162;
1132,4001464844;-147,1376190186;
