sep=;
666806,5625000000;-164,5603332520;
668343,6250000000;-164,5610961914;
669884,9375000000;-164,6125946045;
671429,0625000000;-164,6734008789;
672976,7500000000;-164,6734008789;
674528,0000000000;-164,6125946045;
676082,8750000000;-164,5603332520;
677641,2500000000;-164,4944763184;
679203,3125000000;-164,4797515869;
680769,6250000000;-164,4301147461;
682338,8750000000;-164,3943786621;
683911,6875000000;-164,3943786621;
685488,1875000000;-164,3943786621;
687068,2500000000;-164,3943786621;
688652,0000000000;-164,3943786621;
690240,1875000000;-164,3943786621;
691831,1875000000;-164,3943786621;
693425,9375000000;-164,3943786621;
695024,3125000000;-164,3943786621;
696626,4375000000;-164,4797515869;
698232,1875000000;-164,7006835938;
699841,6875000000;-164,7006835938;
701455,6250000000;-164,7006835938;
703072,5000000000;-164,7006835938;
704693,1250000000;-164,7006835938;
706317,5000000000;-164,7006835938;
707945,6250000000;-164,7523193359;
709577,5000000000;-164,7765502930;
711213,8750000000;-164,7815704346;
712853,3125000000;-164,8412322998;
714496,5000000000;-164,8448638916;
716143,4375000000;-164,8448638916;
717794,1875000000;-164,8448638916;
719448,7500000000;-164,8448638916;
721107,1250000000;-164,8412322998;
722770,1250000000;-164,8412322998;
724436,1875000000;-164,8369598389;
726106,0625000000;-164,7815704346;
727779,8125000000;-164,7815704346;
729457,3750000000;-164,7815704346;
731138,8125000000;-164,7815704346;
732824,1250000000;-164,7815704346;
734514,1875000000;-164,7815704346;
736207,2500000000;-164,7815704346;
737904,3125000000;-164,7815704346;
739605,1875000000;-164,7827453613;
741310,0625000000;-164,8369598389;
743018,8125000000;-164,8369598389;
744732,3750000000;-164,8369598389;
746449,0000000000;-164,8369598389;
748169,6250000000;-164,7827453613;
749894,1875000000;-164,7815704346;
751622,7500000000;-164,7410430908;
753355,3125000000;-164,7410430908;
755091,8750000000;-164,7410430908;
756833,2500000000;-164,7410430908;
758577,7500000000;-164,7815704346;
760326,3750000000;-164,7827453613;
762078,9375000000;-164,8369598389;
763835,6250000000;-164,8472595215;
765596,3125000000;-164,8957061768;
767361,8750000000;-164,9060668945;
769130,6875000000;-164,8957061768;
770903,6250000000;-164,8957061768;
772680,6250000000;-164,8957061768;
774461,6875000000;-164,8957061768;
776246,8750000000;-164,8957061768;
778036,1875000000;-164,8957061768;
779830,4375000000;-164,8957061768;
781628,0000000000;-164,9480285645;
783429,7500000000;-164,9668884277;
785235,6250000000;-164,9772796631;
787045,6250000000;-164,9990692139;
788859,8125000000;-164,9990692139;
790678,1875000000;-164,9990692139;
792501,6250000000;-164,9990692139;
794328,4375000000;-164,9990692139;
796159,3750000000;-164,9990692139;
797994,6250000000;-164,9990692139;
799834,0000000000;-164,9990692139;
801677,6875000000;-164,9990692139;
803526,5000000000;-164,9990692139;
805378,6875000000;-164,9990692139;
807235,1250000000;-164,9772796631;
809095,8750000000;-164,9772796631;
810960,9375000000;-164,9772796631;
812830,2500000000;-164,9772796631;
814703,8750000000;-164,9772796631;
816582,6875000000;-164,9480285645;
818465,0000000000;-164,9445495605;
820351,6250000000;-164,8889617920;
822242,5625000000;-164,8710327148;
824137,8750000000;-164,7922668457;
826037,6250000000;-164,7922668457;
827942,5625000000;-164,7922668457;
829851,0625000000;-164,7922668457;
831763,9375000000;-164,7922668457;
833681,1875000000;-164,7922668457;
835602,8750000000;-164,7922668457;
837529,0000000000;-164,7659301758;
839459,5625000000;-164,7581024170;
841395,5000000000;-164,7581024170;
843335,0000000000;-164,7581024170;
845278,9375000000;-164,7581024170;
847227,3750000000;-164,7581024170;
849180,2500000000;-164,7581024170;
851137,6875000000;-164,7581024170;
853100,5625000000;-164,7581024170;
855067,0000000000;-164,7581024170;
857038,0000000000;-164,6178588867;
859013,5625000000;-164,6050262451;
860993,6250000000;-164,6050262451;
862978,3125000000;-164,6050262451;
864967,5000000000;-164,6050262451;
866962,2500000000;-164,6050262451;
868960,6875000000;-164,6050262451;
870963,6875000000;-164,6050262451;
872971,3125000000;-164,6050262451;
874983,6250000000;-164,6050262451;
877000,5000000000;-164,6050262451;
879022,0625000000;-164,6178588867;
881049,2500000000;-164,6507110596;
883080,1250000000;-164,6178588867;
885115,6875000000;-164,6050262451;
887155,9375000000;-164,6050262451;
889200,8750000000;-164,6050262451;
891250,5625000000;-164,6050262451;
893305,9375000000;-164,5345458984;
895365,0625000000;-164,5022735596;
897428,9375000000;-164,4623107910;
899497,5625000000;-164,3815002441;
901571,0000000000;-164,3245697021;
903649,1875000000;-164,2898101807;
905732,1250000000;-164,2889862061;
907820,9375000000;-164,2444915771;
909913,5000000000;-164,2444915771;
912010,9375000000;-164,2444915771;
914113,1875000000;-164,2444915771;
916220,2500000000;-164,2047729492;
918332,1875000000;-164,1879425049;
920450,0625000000;-164,1194152832;
922571,7500000000;-164,1194152832;
924698,3750000000;-164,0494842529;
926829,8125000000;-164,0308837891;
928966,2500000000;-164,0308837891;
931107,5625000000;-164,0308837891;
933253,8750000000;-164,0308837891;
935406,0625000000;-164,0308837891;
937562,2500000000;-164,0494842529;
939723,4375000000;-164,1194152832;
941889,5625000000;-164,1194152832;
944060,6875000000;-164,1194152832;
946236,8125000000;-164,1194152832;
948419,0000000000;-164,1322174072;
950605,1250000000;-164,1322174072;
952796,3750000000;-164,1322174072;
954992,6250000000;-164,1322174072;
957193,9375000000;-164,1322174072;
959400,3750000000;-164,1322174072;
961611,8125000000;-164,1322174072;
963829,5000000000;-164,1516723633;
966051,1875000000;-164,1805572510;
968278,0000000000;-164,2444915771;
970509,9375000000;-164,3089447021;
972747,0625000000;-164,3661804199;
974989,3125000000;-164,4649047852;
977236,6875000000;-164,5379028320;
979490,3750000000;-164,5401611328;
981748,1875000000;-164,6194763184;
984011,1875000000;-164,6194763184;
986279,3750000000;-164,6194763184;
988552,8125000000;-164,6194763184;
990831,5000000000;-164,6194763184;
993116,5625000000;-164,6194763184;
995405,7500000000;-164,7125854492;
997700,2500000000;-164,8092651367;
1000000,0000000000;-164,8250579834;
Trace;2;
Trace Mode;CLR/WRITE;
Trace Result;PN;
Smoothing;OFF;
Smoothing Value;1,0000000000;%
Spurious Removal;OFF;
Spurious Removal Threshold;6,0000000000;dB
Trace Offset;OFF;
Trace Offset;0,0000000000;dB
Trace Label;OFF;
Trace Label;Trace 2;
x-Unit;Hz;
y-Unit;dBc/Hz;
Values;3523;
300,6075744629;-119,6444091797;
301,3006591797;-119,9020614624;
301,9951782227;-120,1483383179;
302,6913146973;-120,3685150146;
303,3891906738;-120,5887374878;
304,0885314941;-120,8089141846;
304,7894897461;-121,0290908813;
305,4920349121;-121,2069854736;
306,1963806152;-121,3332061768;
306,9021911621;-121,4593963623;
307,6096191406;-121,5855865479;
308,3188476563;-121,7118072510;
309,0295410156;-121,7566146851;
309,7418823242;-121,7578125000;
310,4560241699;-121,7590103149;
311,1716613770;-121,7602081299;
311,8889160156;-121,7614059448;
312,6078491211;-121,6775741577;
313,3286132813;-121,5847549438;
314,0508422852;-121,4919662476;
314,7747497559;-121,3991699219;
315,5005187988;-121,3006057739;
316,2277526855;-121,1803894043;
316,9566955566;-121,0601654053;
317,6874694824;-120,9399185181;
318,4197692871;-120,8196945190;
319,1537475586;-120,7131195068;
319,8895874023;-120,6170501709;
320,6269531250;-120,5209960938;
321,3660278320;-120,4249420166;
322,1068115234;-120,3288879395;
322,8494567871;-120,2767028809;
323,5936584473;-120,2259292603;
324,3395690918;-120,1751632690;
325,0873718262;-120,1243820190;
325,8367004395;-120,0885620117;
326,5877990723;-120,0732879639;
327,3407592773;-120,0580062866;
328,0953063965;-120,0427246094;
328,8515930176;-120,0274429321;
329,6096191406;-120,0031051636;
330,3695678711;-119,9779815674;
331,1311035156;-119,9528656006;
331,8943786621;-119,9277496338;
332,6596069336;-119,8629989624;
333,4264221191;-119,7529296875;
334,1949768066;-119,6428680420;
334,9655151367;-119,5327682495;
335,7376403809;-119,4151916504;
336,5115356445;-119,1740570068;
337,2873840332;-118,9328613281;
338,0648803711;-118,6917190552;
338,8441467285;-118,4505767822;
339,6251831055;-118,1479339600;
340,4082336426;-117,8178710938;
341,1929016113;-117,4878921509;
341,9793701172;-117,1579208374;
342,7678527832;-116,8240890503;
343,5579528809;-116,4839630127;
344,3498840332;-116,1438369751;
345,1438293457;-115,8036270142;
345,9393920898;-115,4676818848;
346,7368164063;-115,1727676392;
347,5360717773;-114,8778533936;
348,3373718262;-114,5828628540;
349,1402893066;-114,2879638672;
349,9450988770;-114,0587463379;
350,7519226074;-113,8406219482;
351,5604553223;-113,6225357056;
352,3708190918;-113,4044570923;
353,1832580566;-113,2503509521;
353,9973754883;-113,1293869019;
354,8133544922;-113,0084304810;
355,6314086914;-112,8874359131;
356,4511718750;-112,8225708008;
357,2728271484;-112,8130722046;
358,0963439941;-112,8035812378;
358,9219970703;-112,7940826416;
359,7493286133;-112,8312530518;
360,5785827637;-112,9424743652;
361,4099426270;-113,0537261963;
362,2430114746;-113,1649475098;
363,0780029297;-113,3142776489;
363,9151306152;-113,5490417480;
364,7539672852;-113,7837448120;
365,5947570801;-114,0184555054;
366,4374694824;-114,2840881348;
367,2823486328;-114,6340332031;
368,1289672852;-114,9838867188;
368,9775390625;-115,3337402344;
369,8282470703;-115,7063140869;
370,6807250977;-116,1412506104;
371,5351867676;-116,5761947632;
372,3917846680;-117,0112228394;
373,2501831055;-117,4517288208;
374,1105346680;-117,9052124023;
374,9729003906;-118,3587188721;
375,8374328613;-118,8123092651;
376,7037658691;-119,2370452881;
377,5721130371;-119,6127090454;
378,4426574707;-119,9884567261;
379,3149719238;-120,3641052246;
380,1893310547;-120,6730880737;
381,0658874512;-120,9082336426;
381,9442749023;-121,1433334351;
382,8247070313;-121,3784332275;
383,7073364258;-121,5406723022;
384,5918273926;-121,6570510864;
385,4783325195;-121,7734298706;
386,3668823242;-121,8898010254;
387,2576904297;-121,9579162598;
388,1503601074;-122,0129928589;
389,0450744629;-122,0680694580;
389,9420471191;-122,1231536865;
390,8409118652;-122,1597900391;
391,7418212891;-122,1963195801;
392,6450195313;-122,2328567505;
393,5501098633;-122,2727661133;
394,4572753906;-122,3236999512;
395,3665161133;-122,3746261597;
396,2780761719;-122,4255752563;
397,1915283203;-122,4985275269;
398,1070861816;-122,5929260254;
399,0249633789;-122,6873474121;
399,9447631836;-122,7817535400;
400,8666381836;-122,9228668213;
401,7908935547;-123,0749435425;
402,7170410156;-123,2269897461;
403,6453552246;-123,3861541748;
404,5759887695;-123,5871810913;
405,5085754395;-123,7881622314;
406,4432983398;-123,9891433716;
407,3801879883;-124,2011947632;
408,3194580078;-124,4238815308;
409,2606506348;-124,6465072632;
410,2040100098;-124,8691406250;
411,1498107910;-125,0813903809;
412,0975341797;-125,2925186157;
413,0474548340;-125,5036468506;
413,9997863770;-125,7036056519;
414,9540710449;-125,8810348511;
415,9105834961;-126,0584716797;
416,8692626953;-126,2359008789;
417,8304138184;-126,3896942139;
418,7935485840;-126,5370559692;
419,7588806152;-126,6844177246;
420,7266845703;-126,8290786743;
421,6965026855;-126,9663314819;
422,6685485840;-127,1035919189;
423,6430664063;-127,2408752441;
424,6195983887;-127,3803482056;
425,5983581543;-127,5204238892;
426,5796203613;-127,6605377197;
427,5629272461;-127,8023452759;
428,5484924316;-127,9477691650;
429,5363159180;-128,0932006836;
430,5266723633;-128,2386627197;
431,5190734863;-128,3793945313;
432,5137634277;-128,5195465088;
433,5109558105;-128,6597137451;
434,5102233887;-128,7762603760;
435,5118103027;-128,8674774170;
436,5159301758;-128,9587097168;
437,5221252441;-129,0395202637;
438,5306701660;-129,0295867920;
439,5415039063;-129,0196380615;
440,5549316406;-129,0096893311;
441,5704345703;-128,9438934326;
442,5882873535;-128,8593902588;
443,6087341309;-128,7748718262;
444,6312561035;-128,6964874268;
445,6561889648;-128,6265106201;
446,6836853027;-128,5565185547;
447,7133178711;-128,4952087402;
448,7453308105;-128,4983062744;
449,7799682617;-128,5013885498;
450,8167419434;-128,5044860840;
451,8559265137;-128,5693359375;
452,8974609375;-128,6458740234;
453,9416809082;-128,7224273682;
454,9880371094;-128,8170928955;
456,0368347168;-128,9244689941;
457,0882873535;-129,0318756104;
458,1419067383;-129,1334838867;
459,1979370117;-129,2247772217;
460,2566833496;-129,3160858154;
461,3175964355;-129,4031677246;
462,3809814453;-129,4670104980;
463,4468078613;-129,5308685303;
464,5153198242;-129,5947265625;
465,5860900879;-129,6464233398;
466,6592712402;-129,6977539063;
467,7352294922;-129,7491149902;
468,8133850098;-129,8002929688;
469,8940429688;-129,8514404297;
470,9774169922;-129,9026031494;
472,0630798340;-129,9573822021;
473,1512145996;-130,0139007568;
474,2421264648;-130,0704040527;
475,3352661133;-130,1285400391;
476,4309692383;-130,1879272461;
477,5291748047;-130,2473144531;
478,6301574707;-130,2939147949;
479,7334289551;-130,3262786865;
480,8392639160;-130,3586425781;
481,9479064941;-130,3531036377;
483,0588073730;-130,2916870117;
484,1723022461;-130,2302703857;
485,2886352539;-130,1185455322;
486,4072570801;-129,9160461426;
487,5284423828;-129,7135620117;
488,6522521973;-129,4800262451;
489,7788696289;-129,1833953857;
490,9078674316;-128,8868103027;
492,0394287109;-128,5942535400;
493,1738891602;-128,3100280762;
494,3106994629;-128,0258636475;
495,4501037598;-127,7758560181;
496,5924377441;-127,5922012329;
497,7371215820;-127,4085998535;
498,8844299316;-127,2793579102;
500,0343933105;-127,2406921387;
501,1872863770;-127,2020187378;
502,3425598145;-127,2266006470;
503,5004882813;-127,3347778320;
504,6613769531;-127,4429779053;
505,8246459961;-127,5989990234;
506,9906311035;-127,8016891479;
508,1595458984;-128,0044250488;
509,3309020996;-128,1737670898;
510,5049438477;-128,3209991455;
511,6819763184;-128,4682617188;
512,8614501953;-128,3987731934;
514,0436401367;-128,2431488037;
515,2285156250;-128,0875244141;
516,4164428711;-127,5970840454;
517,6068115234;-127,0471496582;
518,7999267578;-126,4970626831;
519,9960937500;-125,7718124390;
521,1947021484;-125,0467529297;
522,3961181641;-124,3326416016;
523,6005859375;-123,6714477539;
524,8074951172;-123,0104293823;
526,0172119141;-122,4148712158;
527,2297363281;-121,9352798462;
528,4453125000;-121,4555892944;
529,6633911133;-121,1044540405;
530,8843383789;-120,8510513306;
532,1083374023;-120,5976104736;
533,3348999023;-120,5368576050;
534,5642700195;-120,5264282227;
535,7967529297;-120,5248184204;
537,0317993164;-120,7630081177;
538,2697143555;-121,0012130737;
539,5107421875;-121,3117599487;
540,7543945313;-121,7947006226;
542,0008544922;-122,2776107788;
543,2501831055;-122,8857727051;
544,5027465820;-123,5876541138;
545,7578735352;-124,2893600464;
547,0158691406;-125,1090927124;
548,2770385742;-125,9471969604;
549,5408935547;-126,7788772583;
550,8076171875;-127,5813446045;
552,0775756836;-128,3840026855;
553,3501586914;-129,0827789307;
554,6256713867;-129,6799316406;
555,9041137695;-130,2770843506;
557,1857910156;-130,6655578613;
558,4701538086;-131,0166931152;
559,7575073242;-131,3261260986;
561,0480957031;-131,4770965576;
562,3413085938;-131,6280364990;
563,6375732422;-131,7232055664;
564,9370727539;-131,7786865234;
566,2393188477;-131,8341827393;
567,5445556641;-131,8892974854;
568,8530883789;-131,9444122314;
570,1643066406;-132,0114593506;
571,4785766602;-132,0977020264;
572,7958984375;-132,1839599609;
574,1165161133;-132,2773132324;
575,4399414063;-132,3723602295;
576,7663574219;-132,4576721191;
578,0961303711;-132,5127716064;
579,4287109375;-132,5678558350;
580,7643432617;-132,5662384033;
582,1033325195;-132,5398864746;
583,4451293945;-132,4985351563;
584,7900390625;-132,3806762695;
586,1380004883;-132,2628326416;
587,4894409180;-132,1010284424;
588,8436279297;-131,9152526855;
590,2009277344;-131,7274017334;
591,5617065430;-131,5271759033;
592,9253540039;-131,3269805908;
594,2920532227;-131,1639404297;
595,6622924805;-131,0204315186;
597,0353393555;-130,8986053467;
598,4114990234;-130,8754119873;
599,7912597656;-130,8522033691;
601,1738281250;-130,9430541992;
602,5595703125;-131,0783843994;
603,9484863281;-131,2570800781;
605,3409423828;-131,5516204834;
606,7363281250;-131,8460998535;
608,1348876953;-132,2162322998;
609,5369873047;-132,6009063721;
610,9420166016;-132,9537811279;
612,3502807617;-133,2628173828;
613,7621459961;-133,5692138672;
615,1769409180;-133,6844787598;
616,5949707031;-133,7997436523;
618,0162353516;-133,8372344971;
619,4411621094;-133,8272399902;
620,8690185547;-133,8055725098;
622,3001708984;-133,7471923828;
623,7349243164;-133,6887817383;
625,1726684570;-133,6195831299;
626,6137695313;-133,5488281250;
628,0584716797;-133,4997253418;
629,5062255859;-133,4705810547;
630,9572753906;-133,4561157227;
632,4120483398;-133,5087432861;
633,8697509766;-133,5613708496;
635,3308715820;-133,6708221436;
636,7953491211;-133,7902221680;
638,2636108398;-133,9090423584;
639,7348022461;-134,0272674561;
641,2094726563;-134,1252441406;
642,6878662109;-134,1557006836;
644,1693115234;-134,1861419678;
645,6541137695;-134,0876159668;
647,1427612305;-133,9806518555;
648,6344604492;-133,8071136475;
650,1296386719;-133,5991363525;
651,6282348633;-133,3875427246;
653,1306152344;-133,1703186035;
654,6361694336;-132,9615478516;
656,1451416016;-132,8067321777;
657,6579589844;-132,6518707275;
659,1738891602;-132,5783386230;
660,6933593750;-132,5147857666;
662,2166748047;-132,5121459961;
663,7431030273;-132,5411987305;
665,2730712891;-132,6052856445;
666,8065795898;-132,7146301270;
668,3439941406;-132,8373413086;
669,8845825195;-133,0057373047;
671,4287109375;-133,1748657227;
672,9767456055;-133,3706817627;
674,5280151367;-133,5664520264;
676,0828857422;-133,7463989258;
677,6416625977;-133,9233551025;
679,2036743164;-134,0499420166;
680,7692871094;-134,1508789063;
682,3388671875;-134,1937255859;
683,9116821289;-134,1776275635;
685,4881591797;-134,1252746582;
687,0682983398;-134,0028686523;
688,6524047852;-133,8708953857;
690,2398071289;-133,6999816895;
691,8308105469;-133,5300598145;
693,4259643555;-133,3750152588;
695,0243530273;-133,2200164795;
696,6264038086;-133,1220550537;
698,2325439453;-133,0278015137;
699,8420410156;-133,0035858154;
701,4552001953;-132,9942016602;
703,0721435547;-133,0546417236;
704,6931762695;-133,1419677734;
706,3175048828;-133,2938079834;
707,9456176758;-133,4836730957;
709,5778808594;-133,7277221680;
711,2135009766;-134,0166778564;
712,8529052734;-134,3390502930;
714,4964599609;-134,6987152100;
716,1434326172;-135,0532531738;
717,7941894531;-135,4005279541;
719,4491577148;-135,6892089844;
721,1075439453;-135,8719635010;
722,7697753906;-135,9715881348;
724,4357910156;-135,8886260986;
726,1060791016;-135,7604522705;
727,7797851563;-135,5154266357;
729,4573974609;-135,2715301514;
731,1392211914;-135,0309753418;
732,8245239258;-134,8114624023;
734,5137329102;-134,6589660645;
736,2072753906;-134,5298767090;
737,9042968750;-134,4780578613;
739,6052246094;-134,4446411133;
741,3100585938;-134,4708099365;
743,0192260742;-134,5068969727;
744,7319335938;-134,5729827881;
746,4486083984;-134,6389923096;
748,1696166992;-134,7048797607;
749,8942260742;-134,7607574463;
751,6227416992;-134,7933197021;
753,3557128906;-134,8056945801;
755,0922851563;-134,7787475586;
756,8328247070;-134,7225646973;
758,5777587891;-134,6201629639;
760,3263549805;-134,4906921387;
762,0789794922;-134,3273468018;
763,8356323242;-134,1582336426;
765,5967407227;-133,9835357666;
767,3614501953;-133,8349151611;
769,1303100586;-133,7048339844;
770,9036254883;-133,6256103516;
772,6806030273;-133,5718536377;
774,4616699219;-133,5727996826;
776,2473144531;-133,5912628174;
778,0366210938;-133,6431579590;
779,8300170898;-133,7006378174;
781,6276245117;-133,7593688965;
783,4297485352;-133,8171539307;
785,2355957031;-133,8636322021;
787,0455932617;-133,9114074707;
788,8602294922;-133,9642181396;
790,6786499023;-134,0301055908;
792,5012207031;-134,1217956543;
794,3284301758;-134,2402496338;
796,1593627930;-134,3880615234;
797,9945678711;-134,5566558838;
799,8344726563;-134,7377624512;
801,6781616211;-134,8924255371;
803,5260620117;-135,0396575928;
805,3782348633;-135,0852508545;
807,2351684570;-135,1105804443;
809,0958862305;-135,0265960693;
810,9609375000;-134,9229736328;
812,8306884766;-134,7722473145;
814,7042846680;-134,6245422363;
816,5822753906;-134,4800109863;
818,4649658203;-134,3630065918;
820,3516235352;-134,2592773438;
822,2425537109;-134,1782836914;
824,1378784180;-134,0987396240;
826,0380249023;-134,0007171631;
827,9421386719;-133,8829040527;
829,8505859375;-133,7194366455;
831,7639160156;-133,5140533447;
833,6812133789;-133,2710876465;
835,6029052734;-132,9887084961;
837,5294799805;-132,6936492920;
839,4600219727;-132,4011077881;
841,3950195313;-132,1227722168;
843,3349609375;-131,8891448975;
845,2789306641;-131,7042388916;
847,2273559570;-131,5693054199;
849,1802978516;-131,5200958252;
851,1381835938;-131,5010528564;
853,1000976563;-131,5852508545;
855,0665893555;-131,6921234131;
857,0380249023;-131,8539886475;
859,0135498047;-132,0393066406;
860,9936523438;-132,2421875000;
862,9787597656;-132,4537200928;
864,9680175781;-132,6656951904;
866,9617919922;-132,8725280762;
868,9602050781;-133,0729827881;
870,9636840820;-133,2657470703;
872,9713134766;-133,4379272461;
874,9835815430;-133,6005554199;
877,0009765625;-133,7248077393;
879,0225219727;-133,8330993652;
881,0487670898;-133,9167785645;
883,0800781250;-133,9833679199;
885,1156616211;-134,0425415039;
887,1559448242;-134,0888824463;
889,2008666992;-134,1246948242;
891,2510375977;-134,1440887451;
893,3054199219;-134,1264190674;
895,3645629883;-134,0915527344;
897,4289550781;-134,0160827637;
899,4975585938;-133,9420013428;
901,5709838867;-133,8696136475;
903,6496582031;-133,8426971436;
905,7326660156;-133,8408203125;
907,8204345703;-133,9041137695;
909,9135131836;-134,0061187744;
912,0109252930;-134,1387786865;
914,1131591797;-134,3076324463;
916,2202758789;-134,4791870117;
918,3327026367;-134,6516113281;
920,4495239258;-134,7994232178;
922,5712280273;-134,9300842285;
924,6983642578;-135,0057830811;
926,8298339844;-135,0402832031;
928,9662475586;-135,0382385254;
931,1080932617;-134,9704742432;
933,2543334961;-134,8840484619;
935,4055786133;-134,7716369629;
937,5617675781;-134,6540527344;
939,7233886719;-134,5386047363;
941,8895263672;-134,4365234375;
944,0606689453;-134,3540039063;
946,2373046875;-134,2860870361;
948,4184570313;-134,2592315674;
950,6046142578;-134,2673645020;
952,7963867188;-134,3059844971;
954,9926147461;-134,4225463867;
957,1939697266;-134,5708923340;
959,4008789063;-134,7578430176;
961,6123657227;-134,9724884033;
963,8289794922;-135,1800384521;
966,0506591797;-135,3708953857;
968,2780151367;-135,4946136475;
970,5099487305;-135,5728454590;
972,7470092773;-135,5822143555;
974,9898071289;-135,5193634033;
977,2372436523;-135,4225463867;
979,4898681641;-135,2858123779;
981,7481689453;-135,1258392334;
984,0111694336;-134,9556732178;
986,2794189453;-134,7754211426;
988,5528564453;-134,5928649902;
990,8320922852;-134,4147033691;
993,1160278320;-134,2478179932;
995,4052124023;-134,1144409180;
997,7002563477;-134,0082092285;
1000,0000000000;-133,8726959229;
1002,3050537109;-133,8567352295;
1004,6160278320;-133,8835601807;
1006,9317016602;-133,9484863281;
1009,2527465820;-134,0396881104;
1011,5797119141;-134,1447601318;
1013,9114990234;-134,2511291504;
1016,2485961914;-134,3465881348;
1018,5911254883;-134,4225006104;
1020,9396362305;-134,4759063721;
1023,2929687500;-134,5091094971;
1025,6517333984;-134,5274047852;
1028,0164794922;-134,5373992920;
1030,3861083984;-134,5476684570;
1032,7612304688;-134,5700073242;
1035,1424560547;-134,6175994873;
1037,5284423828;-134,6997222900;
1039,9200439453;-134,8114471436;
1042,3171386719;-134,9316864014;
1044,7203369141;-135,0317535400;
1047,1285400391;-135,0831604004;
1049,5422363281;-135,0683898926;
1051,9620361328;-134,9884948730;
1054,3868408203;-134,8628387451;
1056,8173828125;-134,7203521729;
1059,2539062500;-134,5881042480;
1061,6955566406;-134,4832763672;
1064,1429443359;-134,4118194580;
1066,5964355469;-134,3717498779;
1069,0549316406;-134,3578186035;
1071,5192871094;-134,3645477295;
1073,9891357422;-134,3869018555;
1076,4653320313;-134,4192199707;
1078,9466552734;-134,4541015625;
1081,4337158203;-134,4824218750;
1083,9271240234;-134,4951324463;
1086,4256591797;-134,4860534668;
1088,9299316406;-134,4542388916;
1091,4405517578;-134,4039001465;
1093,9564208984;-134,3426971436;
1096,4781494141;-134,2797698975;
1099,0056152344;-134,2253723145;
1101,5394287109;-134,1910095215;
1104,0786132813;-134,1890106201;
1106,6235351563;-134,2185363770;
1109,1750488281;-134,3033752441;
1111,7316894531;-134,4401702881;
1114,2943115234;-134,6202850342;
1116,8635253906;-134,8221130371;
1119,4379882813;-135,0122222900;
1122,0183105469;-135,1550598145;
1124,6052246094;-135,2296905518;
1127,1976318359;-135,2393035889;
1129,7958984375;-135,2025756836;
1132,4001464844;-135,1378479004;
1135,0109863281;-135,0575866699;
1137,6273193359;-134,9740753174;
1140,2496337891;-134,9046325684;
1142,8785400391;-134,8680572510;
1145,5129394531;-134,8757629395;
1148,1534423828;-134,9247589111;
1150,8006591797;-135,0300903320;
1153,4533691406;-135,0989227295;
1156,1121826172;-135,0866088867;
1158,7770996094;-135,0269012451;
1161,4487304688;-134,9322967529;
1164,1259765625;-134,8205261230;
1166,8093261719;-134,7083587646;
1169,4996337891;-134,6084289551;
1172,1954345703;-134,5282592773;
1174,8973388672;-134,4702148438;
1177,6062011719;-134,4322357178;
1180,3206787109;-134,4090576172;
1183,0413818359;-134,3946380615;
1185,7684326172;-134,3850402832;
1188,5023193359;-134,3809356689;
1191,2419433594;-134,3881988525;
1193,9877929688;-134,4426422119;
1196,7407226563;-134,5500946045;
1199,4992675781;-134,6450958252;
1202,2642822266;-134,7349395752;
1205,0361328125;-134,7978515625;
1207,8138427734;-134,8193359375;
1210,5980224609;-134,7983856201;
1213,3891601563;-134,7468719482;
1216,1861572266;-134,6829833984;
1218,9895019531;-134,6233062744;
1221,7993164063;-134,5777130127;
1224,6163330078;-134,5396270752;
1227,4392089844;-134,5192413330;
1230,2685546875;-134,5072174072;
1233,1051025391;-134,4931335449;
1235,9475097656;-134,4806518555;
1238,7963867188;-134,4779663086;
1241,6525878906;-134,4949035645;
1244,5146484375;-134,5392913818;
1247,3834228516;-134,6639862061;
1250,2586669922;-134,8327484131;
1253,1413574219;-134,9552154541;
1256,0299072266;-135,0691070557;
1258,9251708984;-135,1624908447;
1261,8277587891;-135,2251281738;
1264,7363281250;-135,2494049072;
1267,6516113281;-135,2061920166;
1270,5743408203;-135,1045379639;
1273,5031738281;-135,0252838135;
1276,4385986328;-134,9611511230;
1279,3815917969;-134,9266815186;
1282,3306884766;-134,9294433594;
1285,2866210938;-134,9699554443;
1288,2492675781;-135,0911102295;
1291,2194824219;-135,2497406006;
1294,1958007813;-135,3648223877;
1297,1790771484;-135,4818115234;
1300,1697998047;-135,6028594971;
1303,1667480469;-135,7959442139;
1306,1706542969;-135,9855346680;
1309,1822509766;-136,0836639404;
1312,1999511719;-136,1415100098;
1315,2247314453;-136,1508636475;
1318,2563476563;-136,1097717285;
1321,2957763672;-135,9489440918;
1324,3414306641;-135,6976470947;
1327,3941650391;-135,4837493896;
1330,4545898438;-135,2590484619;
1333,5214843750;-135,0498962402;
1336,5953369141;-134,8277587891;
1339,6770019531;-134,7357788086;
1342,7650146484;-134,7651367188;
1345,8602294922;-134,8522033691;
1348,9632568359;-135,0574035645;
1352,0727539063;-135,2961120605;
1355,1893310547;-135,4517669678;
1358,3131103516;-135,5927734375;
1361,4448242188;-135,7141876221;
1364,5831298828;-135,8467559814;
1367,7285156250;-135,9091644287;
1370,8820800781;-135,8820800781;
1374,0419921875;-135,7914886475;
1377,2092285156;-135,5456085205;
1380,3846435547;-135,2489624023;
1383,5665283203;-135,0631866455;
1386,7557373047;-134,9187164307;
1389,9522705078;-134,8218231201;
