sep=;
6081,3491210938;-153,6669006348;
6095,3701171875;-153,6669006348;
6109,4204101563;-153,6669006348;
6123,5029296875;-153,6669006348;
6137,6215820313;-153,6082611084;
6151,7690429688;-153,5792236328;
6165,9497070313;-153,4845886230;
6180,1625976563;-153,3039245605;
6194,4116210938;-153,2510528564;
6208,6899414063;-153,2314758301;
6223,0014648438;-153,2130737305;
6237,3496093750;-153,2121734619;
6251,7270507813;-153,1988677979;
6266,1376953125;-153,0731964111;
6280,5849609375;-153,0666046143;
6295,0620117188;-153,0603485107;
6309,5727539063;-153,0103759766;
6324,1201171875;-152,9959716797;
6338,6977539063;-152,7995758057;
6353,3090820313;-152,7190856934;
6367,9536132813;-152,5899353027;
6382,6357421875;-152,3011169434;
6397,3481445313;-152,2507781982;
6412,0947265625;-152,2129516602;
6426,8784179688;-152,2129516602;
6441,6928710938;-152,2129516602;
6456,5415039063;-152,1673583984;
6471,4277343750;-152,1495208740;
6486,3447265625;-152,1230621338;
6501,2963867188;-152,0653228760;
6516,2822265625;-152,0653228760;
6531,3061523438;-152,0653228760;
6546,3613281250;-152,0653228760;
6561,4511718750;-152,1230621338;
6576,5795898438;-152,1495208740;
6591,7392578125;-152,1673583984;
6606,9335937500;-152,1673583984;
6622,1665039063;-152,1673583984;
6637,4311523438;-152,1673583984;
6652,7309570313;-152,1673583984;
6668,0659179688;-152,1673583984;
6683,4399414063;-152,1673583984;
6698,8457031250;-152,1673583984;
6714,2871093750;-152,1673583984;
6729,7675781250;-152,2129516602;
6745,2802734375;-152,3011016846;
6760,8286132813;-152,6154327393;
6776,4165039063;-152,6521759033;
6792,0366210938;-152,6850128174;
6807,6928710938;-152,7409362793;
6823,3886718750;-152,8421478271;
6839,1171875000;-152,8779907227;
6854,8818359375;-152,8925170898;
6870,6826171875;-152,8977508545;
6886,5239257813;-152,9156951904;
6902,3979492188;-153,1595306396;
6918,3081054688;-153,4902648926;
6934,2592773438;-153,6691894531;
6950,2431640625;-153,6934661865;
6966,2641601563;-153,7217407227;
6982,3256835938;-153,7217407227;
6998,4204101563;-153,7217407227;
7014,5522460938;-153,7217407227;
7030,7211914063;-153,7217407227;
7046,9316406250;-153,7217407227;
7063,1752929688;-153,7435455322;
7079,4560546875;-153,7577056885;
7095,7788085938;-153,7435455322;
7112,1352539063;-153,7217407227;
7128,5292968750;-153,6934661865;
7144,9648437500;-153,6691894531;
7161,4345703125;-153,6429748535;
7177,9418945313;-153,4256896973;
7194,4916992188;-153,2063446045;
7211,0756835938;-153,2063446045;
7227,6972656250;-153,4256896973;
7244,3579101563;-153,5584411621;
7261,0605468750;-153,5584411621;
7277,7978515625;-153,4256896973;
7294,5737304688;-153,2063446045;
7311,3920898438;-153,1930694580;
7328,2456054688;-153,2063446045;
7345,1376953125;-153,4256896973;
7362,0727539063;-153,5584411621;
7379,0429687500;-153,5584411621;
7396,0522460938;-153,5584411621;
7413,1005859375;-153,5584411621;
7430,1923828125;-153,4842834473;
7447,3193359375;-153,4541168213;
7464,4858398438;-153,4256896973;
7481,6962890625;-153,3769378662;
7498,9418945313;-153,2063446045;
7516,2275390625;-153,1930694580;
7533,5571289063;-153,1007232666;
7550,9228515625;-153,1007232666;
7568,3281250000;-153,1007232666;
7585,7778320313;-153,2063446045;
7603,2636718750;-153,3769378662;
7620,7895507813;-153,3769378662;
7638,3559570313;-153,3769378662;
7655,9672851563;-153,3769378662;
7673,6147460938;-153,3769378662;
7691,3027343750;-153,3769378662;
7709,0361328125;-153,4541168213;
7726,8061523438;-153,4842834473;
7744,6166992188;-153,5312652588;
7762,4731445313;-153,5584411621;
7780,3662109375;-153,6728668213;
7798,3002929688;-153,6802978516;
7816,2758789063;-153,8728332520;
7834,2973632813;-153,8753051758;
7852,3559570313;-153,8954010010;
7870,4560546875;-153,9479675293;
7888,6025390625;-154,3555603027;
7906,7861328125;-154,5987854004;
7925,0122070313;-154,7557983398;
7943,2841796875;-154,7557983398;
7961,5937500000;-154,7557983398;
7979,9458007813;-154,7557983398;
7998,3447265625;-154,8202972412;
8016,7812500000;-154,9688568115;
8035,2607421875;-155,0622100830;
8053,7827148438;-155,0711364746;
8072,3515625000;-155,0910034180;
8090,9589843750;-155,0910034180;
8109,6088867188;-155,0910034180;
8128,3066406250;-155,0910034180;
8147,0429687500;-155,0910034180;
8165,8227539063;-155,0910034180;
8184,6499023438;-155,1493530273;
8203,5156250000;-155,1493530273;
8222,4257812500;-155,0910034180;
8241,3789062500;-155,0910034180;
8260,3808593750;-155,0910034180;
8279,4208984375;-155,0910034180;
8298,5058593750;-155,0711364746;
8317,6396484375;-155,0635070801;
8336,8115234375;-155,0635070801;
8356,0292968750;-155,0622100830;
8375,2949218750;-155,0622100830;
8394,6005859375;-154,9688568115;
8413,9501953125;-154,9688568115;
8433,3496093750;-154,9688568115;
8452,7890625000;-154,9688568115;
8472,2734375000;-154,9688568115;
8491,8027343750;-155,0635070801;
8511,3818359375;-155,0635070801;
8531,0009765625;-155,0635070801;
8550,6660156250;-155,0635070801;
8570,3798828125;-155,0635070801;
8590,1357421875;-155,0635070801;
8609,9365234375;-155,0635070801;
8629,7880859375;-155,0635070801;
8649,6796875000;-155,0635070801;
8669,6181640625;-154,7695007324;
8689,6025390625;-154,6475524902;
8709,6367187500;-154,5767669678;
8729,7128906250;-154,5420837402;
8749,8359375000;-154,5420837402;
8770,0097656250;-154,5767669678;
8790,2255859375;-154,6475524902;
8810,4873046875;-154,7695007324;
8830,8007812500;-154,7695007324;
8851,1562500000;-154,7695007324;
8871,5595703125;-154,6475524902;
8892,0087890625;-154,6475524902;
8912,5107421875;-154,6475524902;
8933,0546875000;-154,7695007324;
8953,6455078125;-154,8571166992;
8974,2890625000;-155,2670135498;
8994,9755859375;-155,3143920898;
9015,7099609375;-155,3153533936;
9036,4970703125;-155,4288330078;
9057,3261718750;-155,4288330078;
9078,2041015625;-155,4288330078;
9099,1347656250;-155,4288330078;
9120,1093750000;-155,4288330078;
9141,1318359375;-155,4288330078;
9162,2031250000;-155,4288330078;
9183,3271484375;-155,3143920898;
9204,4951171875;-155,2670135498;
9225,7128906250;-155,2670135498;
9246,9833984375;-155,2670135498;
9268,2988281250;-155,2670135498;
9289,6621093750;-155,2670135498;
9311,0810546875;-155,4288330078;
9332,5439453125;-155,5015258789;
9354,0556640625;-155,5552368164;
9375,6171875000;-155,6901702881;
9397,2343750000;-155,6966094971;
9418,8955078125;-155,6966094971;
9440,6064453125;-155,7833251953;
9462,3730468750;-155,8161468506;
9484,1845703125;-155,9494781494;
9506,0458984375;-156,0769348145;
9527,9638671875;-156,0769348145;
9549,9267578125;-156,4278106689;
9571,9394531250;-156,4723968506;
9594,0087890625;-156,5163879395;
9616,1240234375;-156,5961151123;
9638,2890625000;-156,9709777832;
9660,5068359375;-156,9709777832;
9682,7802734375;-156,9709777832;
9705,0996093750;-156,9709777832;
9727,4707031250;-156,9709777832;
9749,8984375000;-156,9709777832;
9772,3720703125;-156,9709777832;
9794,8984375000;-157,2637023926;
9817,4814453125;-157,3748474121;
9840,1113281250;-157,4803619385;
9862,7939453125;-157,4803619385;
9885,5283203125;-157,4803619385;
9908,3203125000;-157,7085266113;
9931,1601562500;-157,8287811279;
9954,0517578125;-158,0575561523;
9977,0019531250;-158,0951538086;
10000,0000000000;-158,1774749756;
10023,0507812500;-158,1920318604;
10046,1542968750;-158,1920318604;
10069,3115234375;-158,1920318604;
10092,5332031250;-158,1920318604;
10115,7968750000;-158,2069091797;
10139,1152343750;-158,2981719971;
10162,4863281250;-158,3709564209;
10185,9111328125;-158,3709564209;
10209,3906250000;-158,3709564209;
10232,9355468750;-158,3709564209;
10256,5234375000;-158,3709564209;
10280,1650390625;-158,2981719971;
10303,8613281250;-158,2981719971;
10327,6123046875;-158,2981719971;
10351,4189453125;-158,2981719971;
10375,2792968750;-158,2069091797;
10399,2060546875;-158,1920318604;
10423,1777343750;-158,1920318604;
10447,2031250000;-158,1920318604;
10471,2851562500;-157,9113616943;
10495,4218750000;-157,8287811279;
10519,6152343750;-157,8287811279;
10543,8632812500;-157,8287811279;
10568,1787109375;-157,8287811279;
10592,5400390625;-157,8287811279;
10616,9560546875;-157,8287811279;
10641,4287109375;-157,8534240723;
10665,9580078125;-157,9113616943;
10690,5439453125;-158,1920318604;
10715,1982421875;-158,3027038574;
10739,8974609375;-158,3027038574;
10764,6533203125;-158,3027038574;
10789,4667968750;-158,2957000732;
10814,3378906250;-158,1388854980;
10839,2656250000;-157,9703521729;
10864,2509765625;-157,9113616943;
10889,3056640625;-157,8534240723;
10914,4062500000;-157,7490234375;
10939,5644531250;-157,5831451416;
10964,7812500000;-157,5143127441;
10990,0556640625;-157,3304138184;
11015,3886718750;-157,3242797852;
11040,7919921875;-157,3145294189;
11066,2412109375;-157,2219848633;
11091,7500000000;-157,1572570801;
11117,3173828125;-157,2219848633;
11142,9433593750;-157,3242797852;
11168,6289062500;-157,3304138184;
11194,3730468750;-157,5143127441;
11220,1894531250;-157,5841369629;
11246,0527343750;-157,7490234375;
11271,9755859375;-157,8534240723;
11297,9580078125;-157,9703521729;
11324,0009765625;-158,1087951660;
11350,1035156250;-158,1388854980;
11376,2792968750;-158,2957000732;
11402,5019531250;-158,3027038574;
11428,7861328125;-158,4892272949;
11455,1298828125;-158,4892272949;
11481,5351562500;-158,4892272949;
11508,0000000000;-158,4892272949;
11534,5273437500;-158,4892272949;
11561,1279296875;-158,4892272949;
11587,7773437500;-158,4892272949;
11614,4873046875;-158,4892272949;
11641,2597656250;-158,5900268555;
11668,0937500000;-158,6000518799;
11694,9892578125;-158,6748504639;
11721,9472656250;-158,8139343262;
11748,9804687500;-158,9571228027;
11776,0625000000;-158,9924774170;
11803,2070312500;-158,9924774170;
11830,4140625000;-158,9924774170;
11857,6845703125;-158,9924774170;
11885,0166015625;-158,9924774170;
11912,4257812500;-158,9924774170;
11939,8847656250;-158,9924774170;
11967,4072265625;-158,9924774170;
11994,9931640625;-158,9924774170;
12022,6425781250;-158,9924774170;
12050,3554687500;-158,9924774170;
12078,1318359375;-158,9924774170;
12105,9863281250;-158,9924774170;
12133,8916015625;-158,9571228027;
12161,8613281250;-158,8139343262;
12189,8955078125;-158,6000518799;
12217,9931640625;-158,5900268555;
12246,1572265625;-158,4892272949;
12274,3984375000;-158,4214630127;
12302,6923828125;-158,4214630127;
12331,0507812500;-158,4214630127;
12359,4746093750;-158,4214630127;
12387,9638671875;-158,4214630127;
12416,5195312500;-158,4214630127;
12445,1396484375;-158,4214630127;
12473,8408203125;-158,4214630127;
12502,5937500000;-158,4214630127;
12531,4130859375;-158,4214630127;
12560,2988281250;-158,2441558838;
12589,2509765625;-158,2441558838;
12618,2705078125;-158,2441558838;
12647,3701171875;-158,2441558838;
12676,5234375000;-158,2441558838;
12705,7441406250;-158,2441558838;
12735,0312500000;-158,2441558838;
12764,3867187500;-158,2441558838;
12793,8095703125;-158,2441558838;
12823,2998046875;-158,3691558838;
12852,8730468750;-158,4633178711;
12882,4990234375;-158,4664764404;
12912,1943359375;-158,5554809570;
12941,9580078125;-158,5688171387;
12971,7900390625;-158,6906127930;
13001,6914062500;-158,7576599121;
13031,6611328125;-158,7682952881;
13061,7138671875;-159,0053710938;
13091,8222656250;-159,1458129883;
13122,0000000000;-159,2058410645;
13152,2470703125;-159,2515411377;
13182,5634765625;-159,3335723877;
13212,9501953125;-159,7664489746;
13243,4218750000;-159,7664489746;
13273,9492187500;-159,7664489746;
13304,5468750000;-159,7664489746;
13335,2138671875;-159,8177337646;
13365,9531250000;-159,8280334473;
13396,7626953125;-159,8280334473;
13427,6425781250;-159,8280334473;
13458,6093750000;-159,8280334473;
13489,6328125000;-159,8177337646;
13520,7265625000;-159,8177337646;
13551,8935546875;-159,8177337646;
13583,1308593750;-159,8177337646;
13614,4414062500;-159,8177337646;
13645,8388671875;-159,8177337646;
13677,2929687500;-159,8177337646;
13708,8203125000;-159,8280334473;
13740,4199218750;-160,0001373291;
13772,0927734375;-160,0758514404;
13803,8388671875;-160,0758514404;
13835,6572265625;-160,0758514404;
13867,5644531250;-160,1895751953;
13899,5302734375;-160,8182525635;
13931,5693359375;-160,9514770508;
13963,6826171875;-161,0382232666;
13995,8701171875;-161,0382232666;
14028,1318359375;-161,0382232666;
14060,4677734375;-160,9514770508;
14092,8935546875;-160,8182525635;
14125,3789062500;-160,1895751953;
14157,9384765625;-160,1895751953;
14190,5732421875;-160,1895751953;
14223,2841796875;-160,1895751953;
14256,0693359375;-160,0758514404;
14288,9462890625;-160,0488586426;
14321,8837890625;-160,0488586426;
14354,8964843750;-160,0488586426;
14387,9853515625;-160,0488586426;
14421,1503906250;-160,0488586426;
14454,3925781250;-159,9463195801;
14487,7109375000;-159,9463195801;
14521,1220703125;-159,9463195801;
14554,5947265625;-159,9463195801;
14588,1435546875;-159,9463195801;
14621,7705078125;-159,9463195801;
14655,4746093750;-159,9463195801;
14689,2568359375;-159,9463195801;
14723,1328125000;-159,9463195801;
14757,0703125000;-159,9463195801;
14791,0869140625;-160,0488586426;
14825,1806640625;-160,0758514404;
14859,3544921875;-160,3445739746;
14893,6054687500;-160,3445739746;
14927,9365234375;-160,3445739746;
14962,3632812500;-160,3445739746;
14996,8525390625;-160,3445739746;
15031,4208984375;-160,3445739746;
15066,0693359375;-160,0488586426;
15100,7978515625;-159,9557342529;
15135,6064453125;-159,9463195801;
15170,5117187500;-159,5906219482;
15205,4804687500;-159,5906219482;
15240,5302734375;-159,5906219482;
15275,6611328125;-159,5906219482;
15310,8730468750;-159,5906219482;
15346,1650390625;-159,5307769775;
15381,5390625000;-159,4956817627;
15417,0117187500;-159,2465820313;
15452,5488281250;-159,4956817627;
15488,1679687500;-159,5307769775;
15523,8691406250;-159,5900878906;
15559,6533203125;-159,5906219482;
15595,5195312500;-159,9463195801;
15631,4677734375;-159,9463195801;
15667,5166015625;-159,5906219482;
15703,6318359375;-159,5900878906;
15739,8300781250;-159,5307769775;
15776,1113281250;-159,4956817627;
15812,4765625000;-159,4885253906;
15848,9248046875;-159,4885253906;
15885,4755859375;-159,4885253906;
15922,0927734375;-159,4885253906;
15958,7939453125;-159,4885253906;
15995,5800781250;-158,7025909424;
16032,4511718750;-158,7025909424;
16069,4072265625;-158,7025909424;
16106,4482421875;-158,7025909424;
16143,5927734375;-158,7025909424;
16180,8046875000;-158,7025909424;
16218,1025390625;-158,7025909424;
16255,4863281250;-158,7025909424;
16292,9560546875;-158,7025909424;
16330,5126953125;-158,7025909424;
16368,1738281250;-159,4438171387;
16405,9042968750;-159,4885253906;
16443,7207031250;-159,4956817627;
16481,6250000000;-159,5307769775;
16519,6152343750;-159,5900878906;
16557,6953125000;-160,1558685303;
16595,8613281250;-160,1889801025;
16634,1347656250;-160,1889801025;
16672,4765625000;-160,1889801025;
16710,9082031250;-160,1889801025;
16749,4277343750;-160,1889801025;
16788,0371093750;-160,1558685303;
16826,7343750000;-159,9466705322;
16865,5390625000;-159,5187225342;
16904,4160156250;-159,4885253906;
16943,3808593750;-159,4438171387;
16982,4375000000;-159,5187225342;
17021,5820312500;-159,6394195557;
17060,8183593750;-159,6394195557;
17100,1445312500;-159,7249908447;
17139,5820312500;-159,7421417236;
17179,0898437500;-159,9466705322;
17218,6875000000;-160,1558685303;
17258,3789062500;-160,1558685303;
17298,1601562500;-160,1558685303;
17338,0332031250;-160,1558685303;
17378,0000000000;-160,1558685303;
17418,0761718750;-160,1889801025;
17458,2265625000;-160,1889801025;
17498,4687500000;-160,1889801025;
17538,8027343750;-160,1889801025;
17579,2324218750;-160,3986053467;
17619,7519531250;-160,3986053467;
17660,3867187500;-160,3986053467;
17701,0957031250;-160,3986053467;
17741,8984375000;-159,9466705322;
17782,7949218750;-159,8693847656;
17823,7851562500;-159,8040313721;
17864,8691406250;-159,7421417236;
17906,0488281250;-159,7249908447;
17947,3437500000;-159,7249908447;
17988,7148437500;-159,7249908447;
18030,1796875000;-159,7249908447;
18071,7402343750;-159,7421417236;
18113,3964843750;-159,8040313721;
18155,1484375000;-159,8693847656;
18197,0175781250;-159,8693847656;
18238,9628906250;-159,8693847656;
18281,0058593750;-159,8693847656;
18323,1445312500;-159,8693847656;
18365,3808593750;-160,3986053467;
18407,7148437500;-161,2352600098;
18450,1445312500;-161,2352600098;
18492,6953125000;-161,2352600098;
18535,3222656250;-161,2352600098;
18578,0468750000;-161,2759857178;
18620,8710937500;-161,2759857178;
18663,7929687500;-161,2759857178;
18706,8144531250;-161,3111419678;
18749,9355468750;-161,4096984863;
18793,1757812500;-161,4096984863;
18836,4941406250;-161,4096984863;
18879,9140625000;-161,4096984863;
18923,4335937500;-161,3111419678;
18967,0546875000;-161,2759857178;
19010,7734375000;-160,8862915039;
19054,6171875000;-160,8084869385;
19098,5390625000;-160,6847381592;
19142,5625000000;-160,5023651123;
19186,6875000000;-160,1512908936;
19230,9140625000;-160,1512908936;
19275,2421875000;-160,1512908936;
19319,6738281250;-160,1512908936;
19364,2285156250;-160,1512908936;
19408,8632812500;-160,1512908936;
19453,6015625000;-160,0880432129;
19498,4433593750;-160,0138549805;
19543,3886718750;-159,9996032715;
19588,4375000000;-159,8894042969;
19633,6132812500;-159,8052062988;
19678,8691406250;-159,6396484375;
19724,2304687500;-159,6396484375;
19769,6972656250;-159,6396484375;
19815,2675781250;-159,6396484375;
19860,9433593750;-159,6012268066;
19906,7226562500;-159,5912017822;
19952,6328125000;-159,5806732178;
19998,6250000000;-159,3011627197;
20044,7226562500;-159,2408142090;
20090,9277343750;-158,8793640137;
20137,2382812500;-158,8594818115;
20183,6562500000;-158,8594818115;
20230,2031250000;-158,8594818115;
20276,8339843750;-158,8594818115;
20323,5742187500;-158,8594818115;
20370,4218750000;-158,8594818115;
20417,3769531250;-158,8793640137;
20464,4394531250;-159,0417633057;
20511,6113281250;-159,2408142090;
20558,9160156250;-159,2408142090;
20606,3046875000;-159,2408142090;
20653,8046875000;-159,2408142090;
20701,4121093750;-159,2408142090;
20749,1308593750;-159,2408142090;
20796,9589843750;-159,2408142090;
20844,8984375000;-159,0417633057;
20892,9687500000;-159,0417633057;
20941,1289062500;-159,2408142090;
20989,4003906250;-159,2464599609;
21037,7812500000;-159,3101043701;
21086,2753906250;-159,5912017822;
21134,8808593750;-159,8052062988;
21183,6210937500;-159,8052062988;
21232,4511718750;-159,8105926514;
21281,3945312500;-160,0135040283;
21330,4492187500;-160,1783142090;
21379,6171875000;-160,5691070557;
21428,8984375000;-160,6157684326;
21478,2929687500;-160,7198028564;
21527,8261718750;-160,8109436035;
21577,4492187500;-160,8566436768;
21627,1875000000;-160,9833679199;
21677,0390625000;-161,0456085205;
21727,0058593750;-161,0456085205;
21777,0878906250;-161,0456085205;
21827,3105468750;-161,0456085205;
21877,6230468750;-161,0456085205;
21928,0527343750;-160,9833679199;
21978,5996093750;-160,8566436768;
22029,2617187500;-160,8109436035;
22080,0410156250;-160,8109436035;
22130,9355468750;-160,7198028564;
22181,9746093750;-160,5691070557;
22233,1054687500;-160,1783142090;
22284,3535156250;-160,0135040283;
22335,7207031250;-159,8105926514;
22387,2070312500;-159,5399932861;
22438,8105468750;-159,4362640381;
22490,5585937500;-159,4135437012;
22542,4003906250;-159,4362640381;
22594,3632812500;-159,5399932861;
22646,4433593750;-159,5399932861;
22698,6464843750;-159,5399932861;
22750,9667968750;-159,4362640381;
22803,4101562500;-159,4135437012;
22855,9980468750;-159,4135437012;
22908,6835937500;-159,4135437012;
22961,4902343750;-159,4135437012;
23014,4179687500;-159,4135437012;
23067,4667968750;-159,4135437012;
23120,6386718750;-159,4135437012;
23173,9335937500;-159,4135437012;
23227,3769531250;-159,4135437012;
23280,9179687500;-159,4135437012;
23334,5820312500;-159,4135437012;
23388,3710937500;-159,4135437012;
23442,2812500000;-159,4135437012;
23496,3183593750;-159,4135437012;
23550,5039062500;-159,4135437012;
23604,7910156250;-159,5399932861;
23659,2011718750;-159,6329498291;
23713,7363281250;-159,6329498291;
23768,3984375000;-159,6329498291;
23823,1875000000;-159,6329498291;
23878,1015625000;-159,6329498291;
23933,1679687500;-159,8354187012;
23988,3359375000;-160,2743377686;
24043,6308593750;-160,3790130615;
24099,0527343750;-160,3790130615;
24154,6035156250;-160,3790130615;
24210,2812500000;-160,3790130615;
24266,1132812500;-160,3790130615;
24322,0488281250;-160,3790130615;
24378,1132812500;-160,3790130615;
24434,3066406250;-160,3790130615;
24490,6289062500;-160,3790130615;
24547,0820312500;-160,3790130615;
24603,6640625000;-160,3790130615;
24660,4042968750;-160,3790130615;
24717,2480468750;-160,3790130615;
24774,2226562500;-160,2743377686;
24831,3300781250;-160,2251434326;
24888,5683593750;-159,7671966553;
24945,9375000000;-159,7154235840;
25003,4394531250;-159,1839447021;
25061,1015625000;-159,1646118164;
25118,8691406250;-159,1646118164;
25176,7714843750;-159,1646118164;
25234,8046875000;-159,0419158936;
25292,9726562500;-159,0227355957;
25351,2753906250;-158,9675598145;
25409,7402343750;-158,8948211670;
25468,3105468750;-158,8936767578;
25527,0175781250;-158,8388214111;
25585,8593750000;-158,6654663086;
25644,8359375000;-158,6654663086;
25703,9492187500;-158,6654663086;
25763,1972656250;-158,6558990479;
25822,6132812500;-158,7603607178;
25882,1347656250;-158,7603607178;
25941,7949218750;-158,7603607178;
26001,5937500000;-158,6558990479;
26061,5292968750;-158,4348907471;
26121,6015625000;-158,4174957275;
26181,8437500000;-158,4348907471;
26242,1953125000;-158,6558990479;
26302,6835937500;-158,6558990479;
26363,3144531250;-158,6558990479;
26424,0839843750;-158,6558990479;
26484,9921875000;-158,7603607178;
26546,0429687500;-158,8948211670;
26607,2617187500;-158,8948211670;
26668,5937500000;-158,8948211670;
26730,0664062500;-158,7603607178;
26791,6816406250;-158,7603607178;
26853,4375000000;-158,7603607178;
26915,3378906250;-158,7603607178;
26977,4082031250;-158,9384613037;
27039,5937500000;-158,9929504395;
27101,9218750000;-159,0310974121;
27164,3945312500;-159,1341552734;
27227,0097656250;-159,0310974121;
27289,7695312500;-159,0310974121;
27352,6738281250;-159,1341552734;
27415,7539062500;-159,4248352051;
27478,9492187500;-159,4248352051;
27542,2910156250;-159,4248352051;
27605,7773437500;-159,4248352051;
27669,4101562500;-159,4248352051;
27733,1914062500;-159,4248352051;
27797,1171875000;-159,4248352051;
27861,2226562500;-159,4248352051;
27925,4453125000;-159,4248352051;
27989,8144531250;-159,2734832764;
28054,3339843750;-159,1554718018;
28119,0000000000;-159,1554718018;
28183,8164062500;-159,2734832764;
28248,8144531250;-159,4248352051;
28313,9296875000;-159,4248352051;
28379,1953125000;-159,3358459473;
28444,6113281250;-159,2734832764;
28510,1777343750;-159,1554718018;
28575,8964843750;-159,1341552734;
28641,7656250000;-159,0310974121;
28707,8183593750;-158,9664611816;
28773,9921875000;-158,9664611816;
28840,3183593750;-158,5634613037;
28906,7968750000;-158,5634613037;
28973,4296875000;-158,9664611816;
29040,2148437500;-159,1341552734;
29107,1855468750;-159,1341552734;
29174,2812500000;-159,1341552734;
29241,5292968750;-159,1341552734;
29308,9335937500;-159,1341552734;
29376,4921875000;-159,1341552734;
29444,2070312500;-159,1554718018;
29512,0781250000;-159,2262573242;
29580,1386718750;-159,1554718018;
29648,3222656250;-159,1193389893;
29716,6640625000;-158,9772033691;
29785,1621093750;-158,9664611816;
29853,8203125000;-158,8738098145;
29922,6347656250;-158,9664611816;
29991,6406250000;-158,9772033691;
30060,7734375000;-159,0629272461;
30130,0664062500;-159,1193389893;
30199,5175781250;-159,2262573242;
30269,1308593750;-159,3214111328;
30338,9023437500;-159,3358459473;
30408,8359375000;-159,3512115479;
30478,9648437500;-159,3512115479;
30549,2207031250;-159,3512115479;
30619,6386718750;-159,3512115479;
30690,2187500000;-159,4634857178;
30760,9628906250;-159,6587371826;
30831,8691406250;-159,6772308350;
30902,9375000000;-159,8908996582;
30974,2050781250;-160,0007019043;
31045,6035156250;-160,1324768066;
31117,1660156250;-160,2945861816;
31188,8925781250;-160,3543853760;
31260,7851562500;-160,3620300293;
31332,8437500000;-160,5388946533;
31405,1035156250;-160,5388946533;
31477,4941406250;-160,5388946533;
31550,0507812500;-160,7043151855;
31622,7773437500;-160,7373199463;
31695,6699218750;-160,7599792480;
31768,7304687500;-160,8787384033;
31841,9589843750;-160,9371643066;
31915,3925781250;-160,9941101074;
31988,9589843750;-161,2763824463;
32062,6972656250;-161,3121948242;
32136,6035156250;-161,3427124023;
32210,6796875000;-161,7718200684;
32284,9277343750;-161,8311767578;
32359,3828125000;-162,0010528564;
32433,9726562500;-162,2761077881;
32508,7363281250;-162,4593505859;
32583,6718750000;-162,5112304688;
32658,7792968750;-162,5112304688;
32734,0585937500;-162,5112304688;
32809,5156250000;-162,5112304688;
32885,1796875000;-162,5112304688;
32960,9804687500;-162,5112304688;
33036,9570312500;-162,5112304688;
33113,1093750000;-162,5112304688;
33189,4375000000;-162,5112304688;
33265,9414062500;-162,2761077881;
33342,6250000000;-162,0010528564;
33419,5156250000;-161,9158020020;
33496,5507812500;-161,9158020020;
33573,7617187500;-161,9158020020;
33651,1523437500;-161,9158020020;
33728,7226562500;-161,9158020020;
33806,4687500000;-161,9158020020;
33884,4335937500;-161,9158020020;
33962,5390625000;-161,9158020020;
34040,8242187500;-161,9158020020;
34119,2890625000;-161,9158020020;
34197,9375000000;-161,9158020020;
34276,7656250000;-161,9158020020;
34355,7773437500;-161,8432464600;
34435,0078125000;-161,3726348877;
34514,3828125000;-161,2930908203;
34593,9414062500;-160,9422912598;
34673,6835937500;-160,7341766357;
34753,6054687500;-160,7341766357;
34833,7187500000;-160,7341766357;
34914,0507812500;-160,7341766357;
34994,5273437500;-160,7341766357;
35075,1953125000;-160,7341766357;
35156,0429687500;-160,7341766357;
35237,0820312500;-160,7341766357;
35318,3046875000;-160,7341766357;
35399,7148437500;-160,7341766357;
35481,3554687500;-160,7341766357;
35563,1406250000;-160,9422912598;
35645,1171875000;-160,9808044434;
35727,2812500000;-161,3297119141;
35809,6367187500;-161,3611907959;
35892,1796875000;-161,3726348877;
35974,9531250000;-161,6302337646;
36057,8789062500;-161,6421203613;
36140,9921875000;-161,8432464600;
36224,3007812500;-162,2180023193;
36307,8007812500;-162,3197326660;
36391,4921875000;-162,4246826172;
36475,3789062500;-162,5815124512;
36559,4960937500;-162,5815124512;
36643,7695312500;-162,5815124512;
36728,2343750000;-162,5815124512;
36812,8945312500;-162,5815124512;
36897,7539062500;-162,5815124512;
36982,8046875000;-162,3197326660;
37068,0507812500;-162,2180023193;
37153,5390625000;-161,8432464600;
37239,1796875000;-161,6421203613;
37325,0195312500;-161,6421203613;
37411,0546875000;-161,6421203613;
37497,2890625000;-161,6421203613;
37583,7226562500;-161,6421203613;
37670,3984375000;-161,6421203613;
37757,2304687500;-161,6302337646;
37844,2656250000;-161,3611907959;
37931,5000000000;-161,3297119141;
38018,9335937500;-160,8908996582;
38106,5703125000;-160,8908996582;
38194,4062500000;-160,8908996582;
38282,4921875000;-160,8908996582;
38370,7343750000;-160,8815307617;
38459,1796875000;-160,8082122803;
38547,8320312500;-160,7159729004;
38636,6875000000;-160,6808013916;
38725,7500000000;-160,4463348389;
38815,0585937500;-160,4207153320;
38904,5273437500;-160,4207153320;
38994,2070312500;-160,4207153320;
39084,0898437500;-160,4207153320;
39174,1835937500;-160,3074188232;
39264,4804687500;-160,1856689453;
39354,9882812500;-160,1672821045;
39445,7460937500;-160,0596618652;
39536,6718750000;-159,9494018555;
39627,8085937500;-159,9478912354;
39719,1523437500;-159,9478912354;
39810,7070312500;-159,9478912354;
39902,4765625000;-159,9478912354;
39994,4960937500;-159,9478912354;
40086,6875000000;-159,9478912354;
40179,0898437500;-159,9478912354;
40271,7070312500;-159,9478912354;
40364,5351562500;-159,9478912354;
